province,position,name,nickname,party_affiliation,votes_obtained
Surigao del Norte,Provincial Board Member,"Bagundol, Cesar Malagum",Doods,Lakas-Kampi,18932
Surigao del Norte,Provincial Board Member,"Castrence, Simeon V. Griar",Sim,PP SURIGAO,20973
Surigao del Norte,Provincial Board Member,"Galanida, Mamerto Digal",Mamer,Lakas-Kampi,22526
Surigao del Norte,Provincial Board Member,"Borja, Victor Colantro",Vic,Nacionalista Party,55556
Surigao del Norte,Provincial Board Member,"Alaan, Regina Gatpolintan",Regie,Nacionalista Party,55891
Surigao del Norte,Provincial Board Member,"Aldonza, Leonilo Altura",Nilo,Nacionalista Party,63332
Surigao del Norte,Provincial Board Member,"Larong, Fernando Tano",Lolong,Lakas-Kampi,65087
Surigao del Norte,Provincial Board Member,"Romarate, Myrna Madelo",Myr,Lakas-Kampi,81176
Surigao del Sur,Provincial Governor,"Pimentel, Johnny Ty",Jtp,Lakas-Kampi,156168
Surigao del Sur,Provincial Vice-Governor,"Alameda, Manuel Sr. Osorio",Mangi,Lakas-Kampi,107289
Surigao del Sur,Provincial Board Member,"Azarcon, Antonio Cabiling",Tonyboy,Lakas-Kampi,44484
Surigao del Sur,Provincial Board Member,"Donasco, Teresita PaLapiang Manggagawaa",Tita,Lakas-Kampi,49419
Surigao del Sur,Provincial Board Member,"Atacador, Mariano Ruperto",Mar,Lakas-Kampi,54207
Surigao del Sur,Provincial Board Member,"Arreza, Leodegario Ravelo",Leody,Lakas-Kampi,55084
Surigao del Sur,Provincial Board Member,"Momo, Eleanor Darvin",Neneng,Lakas-Kampi,88892
Surigao del Sur,Provincial Board Member,"Velez, Napoleon Languing",Nap,Lakas-Kampi,28254
Surigao del Sur,Provincial Board Member,"Canedo, Tito III Amistad",Rico,Nationalist People's Coalition,30834
Surigao del Sur,Provincial Board Member,"Viduya, Rafael Masancay",Raffy,Lakas-Kampi,31862
Surigao del Sur,Provincial Board Member,"Nazareno, Emmanuel Bendulo",Mañgi,Lakas-Kampi,39019
Surigao del Sur,Provincial Board Member,"Lim-Soriano, Mary Grace Lim",Bb,Lakas-Kampi,39091
Tarlac,Provincial Governor,"Yap, Victor Areno",Vy,Nationalist People's Coalition,396069
Tarlac,Provincial Vice-Governor,"Pacada, Pearl Angeli Erguiza",Pearl,Lakas-Kampi,204460
Tarlac,Provincial Board Member,"Dela Cruz, Noel Ballesteros",Noel,Nationalist People's Coalition,56962
Tarlac,Provincial Board Member,"David, Rommel Cruz",Rommel,Lakas-Kampi,78342
Tarlac,Provincial Board Member,"Razalan, Tito Guerrero",Tito,Nationalist People's Coalition,80900
Tarlac,Provincial Board Member,"Asiaten, Danilo Canlas",Dan,Lakas-Kampi,59550
Tarlac,Provincial Board Member,"De Leon, Enrico Jimenez",Henry,Liberal Party,85777
Tarlac,Provincial Board Member,"Cervantes, Antonio Jr Flores",Tonyboy,Liberal Party,89934
Tarlac,Provincial Board Member,"Sembrano, Harmes Sicat",Harmes,Nationalist People's Coalition,100256
Tarlac,Provincial Board Member,"Feliciano, George Punzalan",Jojo,Lakas-Kampi,37302
Tarlac,Provincial Board Member,"Cruz, Henry Piccio",Tootsie,Nacionalista Party,54695
Tarlac,Provincial Board Member,"David, Danilo Dizon",Dan,Nationalist People's Coalition,57754
Tawi-Tawi,Provincial Governor,"Sahali, Sadikul Adalla",Dick,Lakas-Kampi,59417
Tawi-Tawi,Provincial Vice-Governor,"Sahali, Ruby Maquiso",Ruby,Lakas-Kampi,61005
Tawi-Tawi,Provincial Board Member,"Ajihil, Myrna Chiong",Mheng,Lakas-Kampi,22874
Tawi-Tawi,Provincial Board Member,"Samsuya, Renil Madjilon",Ren,Lakas-Kampi,25156
Tawi-Tawi,Provincial Board Member,"Tamburani, Al-Hamar Mohammad",Hamar,Lakas-Kampi,25823
Tawi-Tawi,Provincial Board Member,"Ahaja, Allan Kingking",Lan,Nationalist People's Coalition,35708
Tawi-Tawi,Provincial Board Member,"Bawasanta, Rodolfo Antoyan",Rudy,Liberal Party,19253
Tawi-Tawi,Provincial Board Member,"Lipae, Algarad Owah",Garad,Lakas-Kampi,22302
Tawi-Tawi,Provincial Board Member,"AbduLapiang ManggagawaUnited Negros Alliancep, Al-Khalid Abdulhan",Nongs,Lakas-Kampi,25394
Tawi-Tawi,Provincial Board Member,"Omar, Nur Alih",Chong,Lakas-Kampi,26079
Zambales,Provincial Governor,"Ebdane, Hermogenes Jr. Edejer",Jun,Lapiang Manggagawa,125202
Zambales,Provincial Vice-Governor,"Lacbain, Ramon II Groesbeck",Mon,Independent,69448
Zambales,Provincial Board Member,"Gutierrez, Jose De Jesus",Peping,Independent,23742
Zambales,Provincial Board Member,"Felarca, Jose Benedicto Dela Cruz",Jb,Liberal Party,34518
Zambales,Provincial Board Member,"Khonghun, Jonathan John Ferrer",Jon,Liberal Party,44916
Zambales,Provincial Board Member,"Ebarle, Eric Estella",Eric,Independent,43110
Zambales,Provincial Board Member,"Guatlo, Milagros Arana",Rosie,Liberal Party,43978
Zambales,Provincial Board Member,"Elamparo, Porfirio Felix",Toy,Liberal Party,45532
Zambales,Provincial Board Member,"Fallorin, Conrado Caguineman",K,Independent,53455
Zambales,Provincial Board Member,"Tarongoy, Reynaldo Cabana",Rey,Liberal Party,55205
Zambales,Provincial Board Member,"Abasta, Sancho Jr. Agostosa",Jun,Lakas-Kampi,58750
Zambales,Provincial Board Member,"Pangan, Wilfredo Paul Dantes",Jun,Lapiang Manggagawa,59944
Zamboanga Del Norte,Provincial Governor,"Yebes, Rolando Enriquez",Lando,Lakas-Kampi,216004
Zamboanga Del Norte,Provincial Vice-Governor,"Olvis, Francis Hamoy",Bebie,Lakas-Kampi,216741
Zamboanga Del Norte,Provincial Board Member,"Olvis, Jose Joy Hamoy",Joy,Lakas-Kampi,50221
Zamboanga Del Norte,Provincial Board Member,"Cabigon, Fernando Jr. Restollas",Jun,Lakas-Kampi,56112
Zamboanga Del Norte,Provincial Board Member,"Baguio, Edgar Jaicten",Gary,Lakas-Kampi,56510
Zamboanga Del Norte,Provincial Board Member,"Adriatico, Cedric Lacaya",Adre,Lakas-Kampi,60699
Zamboanga Del Norte,Provincial Board Member,"Mejorada, Uldarico II Mejorada",Ricky,Lakas-Kampi,67503
Zamboanga Del Norte,Provincial Board Member,"Ranillo, Michael Alan Zapanta",Alan,Lakas-Kampi,67516
Zamboanga Del Norte,Provincial Board Member,"Carin0, Romeo Arcillas",Rudy,Lakas-Kampi,59667
Zamboanga Del Norte,Provincial Board Member,"Daarol, Florentino Tejero",Titing,Lakas-Kampi,66873
Zamboanga Del Norte,Provincial Board Member,"Darunday, Anecito Suico",Citoy,Lakas-Kampi,77851
Zamboanga Del Norte,Provincial Board Member,"Jalosjos, Johanna Diago",Han,Lakas-Kampi,98886
Zamboanga Del Sur,Provincial Governor,"Cerilles, Antonio Herrera",Tony,Nationalist People's Coalition,248689
Zamboanga Del Sur,Provincial Vice-Governor,"Regala, Juan Casauay",John,Lakas-Kampi,253006
Zamboanga Del Sur,Provincial Board Member,"Degamo, Pepito Batiquin",Dodong,Lakas-Kampi,110338
Zamboanga Del Sur,Provincial Board Member,"Mondarte, Ernesto Amor",Erning,Lakas-Kampi,122795
Zamboanga Del Sur,Provincial Board Member,"Saniel, Rogelio Jamorol",Roger,Lakas-Kampi,127936
Zamboanga Del Sur,Provincial Board Member,"Fucoy, Flaviano Jr. Rodriguez",Nonong,Lakas-Kampi,129294
Zamboanga Del Sur,Provincial Board Member,"Blancia, Ramon Jr. Ortega",Doki,Lakas-Kampi,131787
Zamboanga Del Sur,Provincial Board Member,"Sumalinog, Eriberto Aballe",Ribe,Lakas-Kampi,93910
Zamboanga Del Sur,Provincial Board Member,"Cajeta, Vicente Payapa",Dodo,Lakas-Kampi,96647
Zamboanga Del Sur,Provincial Board Member,"Pintac, Edward Banguis",Dodong,Lakas-Kampi,99341
Zamboanga Del Sur,Provincial Board Member,"Ocapan, Miguelito Toribio",Nonoy,Lakas-Kampi,99766
Zamboanga Del Sur,Provincial Board Member,"Asoy, Wilfredo Remulta",Fred,Lakas-Kampi,104174
Zamboanga Sibugay,Provincial Governor,"Jalosjos, Rommel Apolinario",Rommel,Nacionalista Party,121441
Zamboanga Sibugay,Provincial Vice-Governor,"Olegario, Rey Andre Camacho",Rey,Nacionalista Party,120966
Zamboanga Sibugay,Provincial Board Member,"Curiba, Flordeliz Cinches",Flor,Nacionalista Party,39921
Zamboanga Sibugay,Provincial Board Member,"Calonge, Editha Ocol",Edith,Nacionalista Party,46986
Zamboanga Sibugay,Provincial Board Member,"Ahiron, Abdusaid Amuali",Said,Nacionalista Party,47364
Zamboanga Sibugay,Provincial Board Member,"PaLapiang Manggagawaa, Eric Yap",Nonoy,Nacionalista Party,49590
Zamboanga Sibugay,Provincial Board Member,"Jore, Cresencio Silim",Cres,Nacionalista Party,53981
Zamboanga Sibugay,Provincial Board Member,"Danda, Wilborne Sanghanan",Borne,Nacionalista Party,37062
Zamboanga Sibugay,Provincial Board Member,"Ebol, Joel Dellona",El Matador,Nacionalista Party,44513
Zamboanga Sibugay,Provincial Board Member,"Abalde, Jose Villarta",Boyet-Empoy,Nacionalista Party,47623
Zamboanga Sibugay,Provincial Board Member,"Cabarios, Eric Aguinaldo",Roderic,Nacionalista Party,52152
Zamboanga Sibugay,Provincial Board Member,"Javier, Eufemio Jr. Deocampo",Vic,Lakas-Kampi,54314
