province,position,name,nickname,party_affiliation,votes_obtained
Siquijor,Provincial Board Member,"Pacatang, Arturo Pabotaya",Art,Lakas-Christian Muslim Democrats,12099
Siquijor,Provincial Board Member,"Duhaylungsod, Adam Samson",Atty. Adams,United Opposition,11021
Siquijor,Provincial Board Member,"Fua, Orville Anoos",Bongbong,Lakas-Christian Muslim Democrats,18033
Siquijor,Provincial Board Member,"Bahonsua, Alejandro Jr. Sumagang",Jun,Lakas-Christian Muslim Democrats,16229
Siquijor,Provincial Board Member,"Calibo, Freddie Duhaylungsod",Boy,Lakas-Christian Muslim Democrats,15839
Siquijor,Provincial Board Member,"Acain, Leonardo Balongag",Boy,Lakas-Christian Muslim Democrats,13168
Sorsogon,Provincial Governor,"Lee, Sally Ante",Sally,Lakas-Christian Muslim Democrats,99685
Sorsogon,Provincial Vice-Governor,"Laurinaria, Renato Gimpaya",Ato,Lakas-Christian Muslim Democrats,84559
Sorsogon,Provincial Board Member,"Diaz, Rosario Dolot",Cherry,Lakas-Christian Muslim Democrats-Kampi,35110
Sorsogon,Provincial Board Member,"Perete, Arnulfo Lorayes",Arnol,United Opposition,34277
Sorsogon,Provincial Board Member,"Ravanilla, Francisco Lasala",Butch,Lakas-Christian Muslim Democrats/Nationalist People's Coalition,27638
Sorsogon,Provincial Board Member,"Leosala, Lovelito Climacosa",Lito,Nacionalista Party,26070
Sorsogon,Provincial Board Member,"Anonuevo, Rolando Red",Mr. Ma,Lakas-Christian Muslim Democrats,26008
Sorsogon,Provincial Board Member,"Lelis, Jocelyn Yap",Gaga,Lakas-Christian Muslim Democrats,51691
Sorsogon,Provincial Board Member,"Hao, Bernard Herrera",Bong,Lakas-Christian Muslim Democrats,40019
Sorsogon,Provincial Board Member,"Garcia, Edwin Fortes",Edwin,Lakas-Christian Muslim Democrats/Nationalist People's Coalition,39856
Sorsogon,Provincial Board Member,"Escandor, Angel Enano",Angie,Lakas-Christian Muslim Democrats/Nationalist People's Coalition,39618
Sorsogon,Provincial Board Member,"Glipo, Arze Gutay",Glipo,-,37760
South Cotabato,Provincial Governor,"Fuentes, Daisy Avance",Inday Daisy,Nationalist People's Coalition,216900
South Cotabato,Provincial Vice-Governor,"Ogena, Eliordo Usero",Bebot,Nationalist People's Coalition,190885
South Cotabato,Provincial Board Member,"Falcon, Jose Rodriguez",Joe,Nationalist People's Coalition,45808
South Cotabato,Provincial Board Member,"Tubo, Clemente Cahilsot",Eti,Nationalist People's Coalition,43658
South Cotabato,Provincial Board Member,"Madanguit, Jose Maniwang",Joe,Nationalist People's Coalition,41944
South Cotabato,Provincial Board Member,"Tolosa, ELapiang Manggagawao Banez",Doc ELapiang Manggagawao,Nationalist People's Coalition,100361
South Cotabato,Provincial Board Member,"Diel, Cecile Esmalla",Inday,Nationalist People's Coalition,98951
South Cotabato,Provincial Board Member,"Bona, Franklin Dela Cruz",Frank,Nationalist People's Coalition,97969
South Cotabato,Provincial Board Member,"Jumilla , Rene Billones",Bong,Nationalist People's Coalition,89056
South Cotabato,Provincial Board Member,"Dar, Dardanilo Nono",Danny,Nationalist People's Coalition,85774
South Cotabato,Provincial Board Member,"Olivares, Romar Abad",Bombo Romar,Nationalist People's Coalition,78590
South Cotabato,Provincial Board Member,"Ladot, Samuel Lanaria",Sam,Nationalist People's Coalition,77420
Southern Leyte,Provincial Governor,"Mercado, Damian Gaviola",Mian,Lakas-Christian Muslim Democrats,85778
Southern Leyte,Provincial Vice-Governor,"Maamo, Miguel II Cagasan",Mike,Lakas-Christian Muslim Democrats,71825
Southern Leyte,Provincial Board Member,"Esclamado, Albert Galvez",Bert,Lakas-Christian Muslim Democrats,35220
Southern Leyte,Provincial Board Member,"Escano, Agustin Jr. Rusca",Nene,Roger Mercado,34964
Southern Leyte,Provincial Board Member,"Rey, Cesar Balbas",Lolong,Lakas-Christian Muslim Democrats,30898
Southern Leyte,Provincial Board Member,"Rojas, Teopisto Jr. Calapre",Boy,Lakas-Christian Muslim Democrats,28274
Southern Leyte,Provincial Board Member,"Calva, Jason Cutanda",Jay,Lakas-Christian Muslim Democrats,35947
Southern Leyte,Provincial Board Member,"Lagumbay, Roberto Maamo",Berting,Lakas-Christian Muslim Democrats,35225
Southern Leyte,Provincial Board Member,"Gamale, Daisy Dumagat",Dc,Nationalist People's Coalition,35195
Southern Leyte,Provincial Board Member,"Fernandez, Florentino Jr. Singson",Junbie,Lakas-Christian Muslim Democrats,29270
Sultan Kudarat,Provincial Governor,"Mangudadatu, Suharto Tan",Teng,Lakas-Christian Muslim Democrats-Kampi,114221
Sultan Kudarat,Provincial Vice-Governor,"Ligo, Donato Armada",Don,Lakas-Christian Muslim Democrats-Kampi,104845
Sultan Kudarat,Provincial Board Member,"Matias, Ernesto Fontanilla",Erning,Lakas-Christian Muslim Democrats-Kampi,61363
Sultan Kudarat,Provincial Board Member,"Pagatpatan, Generoso Castillo",Gene Hining,Lakas-Christian Muslim Democrats-Kampi,58138
Sultan Kudarat,Provincial Board Member,"Segura, Orfelina Pabilona",Nene Fely,Lakas-Christian Muslim Democrats-Kampi,57088
Sultan Kudarat,Provincial Board Member,"Recinto, Francis Eric Esteves",Eric,Lakas-Christian Muslim Democrats-Kampi,54671
Sultan Kudarat,Provincial Board Member,"Garcia, Benigno Natividad",Ben,-,50697
Sultan Kudarat,Provincial Board Member,"Latog, Nonie Lucero",Non,Lakas-Christian Muslim Democrats-Kampi,41851
Sultan Kudarat,Provincial Board Member,"Posadas, Cornelio Batilo",Coni,Lakas-Christian Muslim Democrats-Kampi,39751
Sultan Kudarat,Provincial Board Member,"Plotena, Fernando Lipazan",Nanding,Lakas-Christian Muslim Democrats-Kampi,30837
Sultan Kudarat,Provincial Board Member,"Forro, Rolando Diaz",Andot,Kabalikat ng Malayang Pilipino,30834
Sultan Kudarat,Provincial Board Member,"Karon, Datusalem Amerol",Dats,Lakas-Christian Muslim Democrats-Kampi,29908
Sulu,Provincial Governor,"Tan, Abdusakur Mahail",Sakur,Lakas-Christian Muslim Democrats-Kampi,98805
Sulu,Provincial Vice-Governor,"Sahidulla, Nur-Ana Indanan",Lady Ann,Lakas-Christian Muslim Democrats-Kampi,90308
Sulu,Provincial Board Member,"Maldisa, Nadzdalyn Hadjail",Nadz,Independent,44666
Sulu,Provincial Board Member,"Jikiri, Al-Bakil Dasani",Thong,Lakas-Christian Muslim Democrats-Kampi,37844
Sulu,Provincial Board Member,"Loong, Al-Khadar Tahil",Kadang,Lakas-Christian Muslim Democrats,34056
Sulu,Provincial Board Member,"Tulawie, Lynden Salamaddin",Lyn,Lakas-Christian Muslim Democrats-Kampi,33034
Sulu,Provincial Board Member,"Adam, Alganarham Mangomma",Jojo,Lakas-Christian Muslim Democrats,47788
Sulu,Provincial Board Member,"Hajibin, Khalil Tan",Lil,Lakas-Christian Muslim Democrats-Kampi,37894
Sulu,Provincial Board Member,"Sitin, Mohammadnur Aradais",Nur,Lakas-Christian Muslim Democrats,31740
Sulu,Provincial Board Member,"Buclao, Hector Muhiddin",Thor,Lakas-Christian Muslim Democrats,27309
Surigao del Norte,Provincial Governor,"Barbers, Robert Ace Smith",Ace,Lakas-Christian Muslim Democrats,103468
Surigao del Norte,Provincial Vice-Governor,"Catre, Noel Plaza",Boy,Lakas-Christian Muslim Democrats,67734
Surigao del Norte,Provincial Board Member,"Castrence, Simeon Vicente Griar",Sim,Partido Padajon Surigao,18305
Surigao del Norte,Provincial Board Member,"Bagundol, Cesar Malagum",Doctor Doods,Lakas-Christian Muslim Democrats-Kampi,16808
Surigao del Norte,Provincial Board Member,"Alabat, Jose Jr. Gede",Dodong,Lakas-Christian Muslim Democrats,16798
Surigao del Norte,Provincial Board Member,"Longos, Margarito Macaranas",Mar,Lakas-Christian Muslim Democrats-Kampi,15727
Surigao del Norte,Provincial Board Member,"Gorgolon-Licuan, Leonila Paredes",Bebot,Lakas-Christian Muslim Democrats-Kampi,14124
Surigao del Norte,Provincial Board Member,"Egay, Arturo Carlos Jr. Arcena",Caloy,Partido Padajon Surigao,48805
Surigao del Norte,Provincial Board Member,"Garcia, Melva Paas",Melva,Lakas-Christian Muslim Democrats,47442
Surigao del Norte,Provincial Board Member,"Alaan, Regina Gatpolintan",Regie,Lakas-Christian Muslim Democrats,43089
Surigao del Norte,Provincial Board Member,"Edera, Isabelita Monta",Nene,Lakas-Christian Muslim Democrats,40750
Surigao del Norte,Provincial Board Member,"Borja, Victor Colantro",Vic,Lakas-Christian Muslim Democrats,40606
Surigao del Sur,Provincial Governor,"Pimentel, Vicente Jr. Ty",Bb,Lakas-Christian Muslim Democrats,170091
Surigao del Sur,Provincial Vice-Governor,"Navarro, Librado Cubil",Lib,Lakas-Christian Muslim Democrats,156898
Surigao del Sur,Provincial Board Member,"Cuartero, Lolito Jr. Goyongco",Bodoy,Lakas-Christian Muslim Democrats,56452
Surigao del Sur,Provincial Board Member,"Arreza, Wenceslao Ravelo",Eslao,Lakas-Christian Muslim Democrats,55597
Surigao del Sur,Provincial Board Member,"PaLapiang Manggagawaa, Pascual Jr. Casano",Jun,Lakas-Christian Muslim Democrats,54879
Surigao del Sur,Provincial Board Member,"Montesclaros, Valerio Jr. Ty",Lery,Lakas-Christian Muslim Democrats,50737
Surigao del Sur,Provincial Board Member,"Rivas, Efren Jr. Esquida",Efren,Lakas-Christian Muslim Democrats,49407
Surigao del Sur,Provincial Board Member,"Alvizo, Remedios Rosario",Remy,Lakas-Christian Muslim Democrats-Kampi,46175
Surigao del Sur,Provincial Board Member,"Nazareno, Emmanuel Bendulo",Mangi,Lakas-Christian Muslim Democrats-Kampi,38093
Surigao del Sur,Provincial Board Member,"Merida, Orlando AzcUnited Negros Alliance",Lando,Lakas-Christian Muslim Democrats-Kampi,35740
Surigao del Sur,Provincial Board Member,"Velez, Napoleon Languing",Nap,Lakas-Christian Muslim Democrats-Kampi,34699
Surigao del Sur,Provincial Board Member,"Viduya, Rafael Masancay",Raffy,Lakas-Christian Muslim Democrats-Kampi,30635
Tarlac,Provincial Governor,"Yap, Victor Areno",Vy,Nationalist People's Coalition,209913
Tarlac,Provincial Vice-Governor,"Aganon, Marcelino Jr. Guiang",Bogs,Nationalist People's Coalition,226656
Tarlac,Provincial Board Member,"Pacada, Pearl Angeli Erguiza",Pearl,Nationalist People's Coalition,82915
Tarlac,Provincial Board Member,"Rosete, Pablito Lapitan",Lito,-,69267
Tarlac,Provincial Board Member,"David, Rommel Cruz",Rommel,Nationalist People's Coalition,69186
Tarlac,Provincial Board Member,"De Leon, Amado Santos",Mading,Nationalist People's Coalition,75514
Tarlac,Provincial Board Member,"Go, Amado King",Amado,Nationalist People's Coalition,73410
Tarlac,Provincial Board Member,"Dayao, Franklin De Guzman",Frank Dayao,Lakas-Christian Muslim Democrats-Kampi,63497
Tarlac,Provincial Board Member,"Aganon, Tyrone Homillano",Tyrone,Nationalist People's Coalition,61379
Tarlac,Provincial Board Member,"Castro, Jose Romulo Lenon",Jay,Lakas-Christian Muslim Democrats-Kampi,52450
Tarlac,Provincial Board Member,"David, Danilo Dizon",Dan,Nationalist People's Coalition,50148
Tarlac,Provincial Board Member,"David, Carlito Santos",Casada,Nationalist People's Coalition,46534
Tawi-Tawi,Provincial Governor,"Sahali, Sadikul Adaila",Dick,Independent,56237
Tawi-Tawi,Provincial Vice-Governor,"Tan Sahali, Ruby Maquiso",Beng,Lakas-Christian Muslim Democrats,55557
Tawi-Tawi,Provincial Board Member,"Tamburani, Al-Hamar Mohammad",Hamar,Lakas-Christian Muslim Democrats,23113
Tawi-Tawi,Provincial Board Member,"Samsuya, Renil Madjilon",Ren,Lakas-Christian Muslim Democrats,20906
Tawi-Tawi,Provincial Board Member,"Ajihil, Myrna Chiong",Mheng,Lakas-Christian Muslim Democrats,17085
Tawi-Tawi,Provincial Board Member,"Jaani, Ganda Aleo",Ghan,Lakas-Christian Muslim Democrats,15740
Tawi-Tawi,Provincial Board Member,"Bawasanta, Rodolfo Antoyan",Rudy,Liberal Party,18629
Tawi-Tawi,Provincial Board Member,"Lipae, Algarad Owali",Garad,Lakas-Christian Muslim Democrats,17760
Tawi-Tawi,Provincial Board Member,"Mangona, Dhes Antanani",Dhes,Lakas-Christian Muslim Democrats NUCD,17706
Tawi-Tawi,Provincial Board Member,"AbduLapiang ManggagawaUnited Negros Alliancep, Al-Khalid Abdulhan",Nones,Lakas-Christian Muslim Democrats-Kampi,14412
Zambales,Provincial Governor,"Deloso, Amor Dominado",Moring,Liberal Party,84014
Zambales,Provincial Vice-Governor,"Gordon, Anne Marie CUnited Negros Allianceda",Anne,-,75430
Zambales,Provincial Board Member,"Khonghun, Jefferson Ferrer",Jay,Lakas-Christian Muslim Democrats,40015
Zambales,Provincial Board Member,"Felarca, Jose Benidicto Dela Cruz",Jb,Lakas-Christian Muslim Democrats,25617
Zambales,Provincial Board Member,"Dela Llana, Loretta Panlilio",Baby,Puwersa ng Masang Pilipino,18342
Zambales,Provincial Board Member,"Ablola, Samuel Domil",Sam,Liberal Party,44635
Zambales,Provincial Board Member,"Deloso, Jury Elamparo",-,Puwersa ng Masang Pilipino,43590
Zambales,Provincial Board Member,"Pangan, Wilfredo Paul Dantes",Jun,Lakas-Christian Muslim Democrats,43413
Zambales,Provincial Board Member,"Tarongoy, Reynaldo Cabana",Rey,Liberal Party,42209
Zambales,Provincial Board Member,"Bactad, Saturnino Viado",Satur,Liberal Party,40618
Zambales,Provincial Board Member,"Guatlo, Milagros Arana",Rosie,Liberal Party,35583
Zambales,Provincial Board Member,"Elamparo, Porfirio Felix",Toy,-,31905
Zamboanga Del Norte,Provincial Governor,"Yebes, Rolando Enriquez",Lando,Lakas-Christian Muslim Democrats-Kampi-APP,208480
Zamboanga Del Norte,Provincial Vice-Governor,"Olvis, Francis Hamoy",Bebie,Lakas-Christian Muslim Democrats-Kampi,180439
Zamboanga Del Norte,Provincial Board Member,"Jalosjos, Seth Frederick Pal",Bullet,Lakas-Christian Muslim Democrats-Kampi,53790
Zamboanga Del Norte,Provincial Board Member,"Cabigon, Fernando Jr. Restollas",Jun,Lakas-Christian Muslim Democrats-Kampi,50752
Zamboanga Del Norte,Provincial Board Member,"Mejorada, Uldarico II Mejorada",Ricky Rm,Lakas-Christian Muslim Democrats-Kampi,55242
Zamboanga Del Norte,Provincial Board Member,"Zamoras, Edionar Mejorada",Loloy Kasayuran,Lakas-Christian Muslim Democrats-Kampi,53418
Zamboanga Del Norte,Provincial Board Member,"Baguio, Edgar Jaicten",Gar,Lakas-Christian Muslim Democrats,52280
Zamboanga Del Norte,Provincial Board Member,"Adriatico, Cedric Lacaya",Adre,Lakas-Christian Muslim Democrats-Kampi,51970
Zamboanga Del Norte,Provincial Board Member,"Bolando, Felixberto Carillo",Dodong,Lakas-Christian Muslim Democrats-Kampi,73583
Zamboanga Del Norte,Provincial Board Member,"Ajero, Joseph Brendo Canama",Jojo,Lakas-Christian Muslim Democrats-Kampi,68973
Zamboanga Del Norte,Provincial Board Member,"Edding, Norbi Deiri Bederi",Bong,Lakas-Christian Muslim Democrats-Kampi,63439
Zamboanga Del Norte,Provincial Board Member,"Darunday, Anecito Suico",Citoy,Lakas-Christian Muslim Democrats-Kampi,61672
Zamboanga Del Sur,Provincial Governor,"Cerilles, Aurora Enerio",Auring,Lakas-Christian Muslim Democrats-Kampi,255568
Zamboanga Del Sur,Provincial Vice-Governor,"Ariosa, Roseller Largo",Roy,Lakas-Christian Muslim Democrats-Kampi,194912
Zamboanga Del Sur,Provincial Board Member,"Saniel, Rogelio Jamorol",Roger,Lakas-Christian Muslim Democrats-Kampi,97106
Zamboanga Del Sur,Provincial Board Member,"Fernandez, Baldomero -",Baleleng,Lakas-Christian Muslim Democrats-Kampi,92336
Zamboanga Del Sur,Provincial Board Member,"Fucoy, Flaviano Jr. Rodriguez",Nonong,Lakas-Christian Muslim Democrats-Kampi,91658
Zamboanga Del Sur,Provincial Board Member,"Blancia, Ramon Jr. Ortega",Doki,Lakas-Christian Muslim Democrats-Kampi,88899
Zamboanga Del Sur,Provincial Board Member,"Mondarte, Ernesto Amor",Erning,Lakas-Christian Muslim Democrats-Kampi,88341
Zamboanga Del Sur,Provincial Board Member,"Regala, Juan Casauay",John,Lakas-Christian Muslim Democrats-Kampi,102640
Zamboanga Del Sur,Provincial Board Member,"Vidad, Basilio Amoc",Eking,Lakas-Christian Muslim Democrats-Kampi,95650
Zamboanga Del Sur,Provincial Board Member,"Funtanilla, Felicidad Bejar",Baby,Lakas-Christian Muslim Democrats-Kampi,95062
Zamboanga Del Sur,Provincial Board Member,"Sumalinog, Eriberto Aballe",Ribe,Lakas-Christian Muslim Democrats-Kampi,85990
Zamboanga Del Sur,Provincial Board Member,"Ocapan, Miguelito Toribio",Nonoy,-,82108
Zamboanga Sibugay,Provincial Governor,"Hofer, George Tacao",Gth,Lakas-Christian Muslim Democrats-Kampi-Laban ng Demokratikong Pilipino,95945
Zamboanga Sibugay,Provincial Vice-Governor,"Olegario, Rey Andre Camacho",Rey,Lakas-Christian Muslim Democrats,67255
Zamboanga Sibugay,Provincial Board Member,"Castor-Tan, Lycel Bringuel",Tata,Lakas-Christian Muslim Democrats,42269
Zamboanga Sibugay,Provincial Board Member,"Yambao, Jonathan Cabilao",Boyet Cabilao,Independent,39822
Zamboanga Sibugay,Provincial Board Member,"Jore , Leslie Joy Valenciano",Joy,Lakas-Christian Muslim Democrats,38194
Zamboanga Sibugay,Provincial Board Member,"Gonzales, Juanito Boralo",Igsoon,Lakas-Christian Muslim Democrats,32252
Zamboanga Sibugay,Provincial Board Member,"Javier, Ma Bella Chiong/ Ariston",Bella,Lakas-Christian Muslim Democrats,45493
Zamboanga Sibugay,Provincial Board Member,"Luspo, Arthur Wate",Art,Lakas-Christian Muslim Democrats,42317
Zamboanga Sibugay,Provincial Board Member,"CatalUnited Negros Alliance, Felizardo Jr. Villalobos",Tikboy,Lakas-Christian Muslim Democrats-Kampi-Laban ng Demokratikong Pilipino,28890
Zamboanga Sibugay,Provincial Board Member,"Castillo, George Calva",Geo,Lakas-Christian Muslim Democrats,28816
