year,region,species,dimensions,php_per_board_foot
2007,IV-B (MIMAROPA),Apitong,"2""x4""x8'",19.25
2007,IV-B (MIMAROPA),Bagras,"2""x4""x8'",-
2007,IV-B (MIMAROPA),Binuang,"2""x4""x8'",-
2007,IV-B (MIMAROPA),Gmelina,"2""x4""x8'",21.17
2007,IV-B (MIMAROPA),Kalantas,"2""x4""x8'",-
2007,IV-B (MIMAROPA),Lauan,"2""x4""x8'",20
2007,IV-B (MIMAROPA),Mahogany,"2""x4""x8'",22
2007,IV-B (MIMAROPA),Narra,"2""x4""x8'",-
2007,IV-B (MIMAROPA),Tanguile,"2""x4""x8'",-
2007,IV-B (MIMAROPA),Yakal,"2""x4""x8'",-
2007,V (Bicol Region),Apitong,"2""x4""x8'",44
2007,V (Bicol Region),Bagras,"2""x4""x8'",-
2007,V (Bicol Region),Binuang,"2""x4""x8'",25.8
2007,V (Bicol Region),Gmelina,"2""x4""x8'",24.2
2007,V (Bicol Region),Kalantas,"2""x4""x8'",31
2007,V (Bicol Region),Lauan,"2""x4""x8'",38.4
2007,V (Bicol Region),Mahogany,"2""x4""x8'",-
2007,V (Bicol Region),Narra,"2""x4""x8'",87.5
2007,V (Bicol Region),Tanguile,"2""x4""x8'",43.33
2007,V (Bicol Region),Yakal,"2""x4""x8'",38.6
2007,VI (Western Visayas),Apitong,"2""x4""x8'",30.5
2007,VI (Western Visayas),Bagras,"2""x4""x8'",20
2007,VI (Western Visayas),Binuang,"2""x4""x8'",-
2007,VI (Western Visayas),Gmelina,"2""x4""x8'",25.62
2007,VI (Western Visayas),Kalantas,"2""x4""x8'",-
2007,VI (Western Visayas),Lauan,"2""x4""x8'",34.27
2007,VI (Western Visayas),Mahogany,"2""x4""x8'",29.05
2007,VI (Western Visayas),Narra,"2""x4""x8'",-
2007,VI (Western Visayas),Tanguile,"2""x4""x8'",-
2007,VI (Western Visayas),Yakal,"2""x4""x8'",-
2007,VII (Central Visayas),Apitong,"2""x4""x8'",29
2007,VII (Central Visayas),Bagras,"2""x4""x8'",32
2007,VII (Central Visayas),Binuang,"2""x4""x8'",-
2007,VII (Central Visayas),Gmelina,"2""x4""x8'",28.71
2007,VII (Central Visayas),Kalantas,"2""x4""x8'",-
2007,VII (Central Visayas),Lauan,"2""x4""x8'",44.57
2007,VII (Central Visayas),Mahogany,"2""x4""x8'",30
2007,VII (Central Visayas),Narra,"2""x4""x8'",170
2007,VII (Central Visayas),Tanguile,"2""x4""x8'",35.08
2007,VII (Central Visayas),Yakal,"2""x4""x8'",-
2007,VIII (Eastern Visayas),Apitong,"2""x4""x8'",-
2007,VIII (Eastern Visayas),Bagras,"2""x4""x8'",-
2007,VIII (Eastern Visayas),Binuang,"2""x4""x8'",-
2007,VIII (Eastern Visayas),Gmelina,"2""x4""x8'",23
2007,VIII (Eastern Visayas),Kalantas,"2""x4""x8'",-
2007,VIII (Eastern Visayas),Lauan,"2""x4""x8'",26
2007,VIII (Eastern Visayas),Mahogany,"2""x4""x8'",35
2007,VIII (Eastern Visayas),Narra,"2""x4""x8'",-
2007,VIII (Eastern Visayas),Tanguile,"2""x4""x8'",-
2007,VIII (Eastern Visayas),Yakal,"2""x4""x8'",-
2007,IX (Zamboanga Peninsula),Apitong,"2""x4""x8'",24
2007,IX (Zamboanga Peninsula),Bagras,"2""x4""x8'",-
2007,IX (Zamboanga Peninsula),Binuang,"2""x4""x8'",-
2007,IX (Zamboanga Peninsula),Gmelina,"2""x4""x8'",17.75
2007,IX (Zamboanga Peninsula),Kalantas,"2""x4""x8'",-
2007,IX (Zamboanga Peninsula),Lauan,"2""x4""x8'",24
2007,IX (Zamboanga Peninsula),Mahogany,"2""x4""x8'",24
2007,IX (Zamboanga Peninsula),Narra,"2""x4""x8'",-
2007,IX (Zamboanga Peninsula),Tanguile,"2""x4""x8'",-
2007,IX (Zamboanga Peninsula),Yakal,"2""x4""x8'",34
2007,X (Northern Mindanao),Apitong,"2""x4""x8'",-
2007,X (Northern Mindanao),Bagras,"2""x4""x8'",14
2007,X (Northern Mindanao),Binuang,"2""x4""x8'",-
2007,X (Northern Mindanao),Gmelina,"2""x4""x8'",13.44
2007,X (Northern Mindanao),Kalantas,"2""x4""x8'",-
2007,X (Northern Mindanao),Lauan,"2""x4""x8'",24
2007,X (Northern Mindanao),Mahogany,"2""x4""x8'",20.89
2007,X (Northern Mindanao),Narra,"2""x4""x8'",-
2007,X (Northern Mindanao),Tanguile,"2""x4""x8'",24.5
2007,X (Northern Mindanao),Yakal,"2""x4""x8'",-
2007,XI (Davao Region),Apitong,"2""x4""x8'",21.25
2007,XI (Davao Region),Bagras,"2""x4""x8'",-
2007,XI (Davao Region),Binuang,"2""x4""x8'",-
2007,XI (Davao Region),Gmelina,"2""x4""x8'",15.75
2007,XI (Davao Region),Kalantas,"2""x4""x8'",-
2007,XI (Davao Region),Lauan,"2""x4""x8'",20.34
2007,XI (Davao Region),Mahogany,"2""x4""x8'",18
2007,XI (Davao Region),Narra,"2""x4""x8'",-
2007,XI (Davao Region),Tanguile,"2""x4""x8'",20.13
2007,XI (Davao Region),Yakal,"2""x4""x8'",25
2007,XII (SOCCSKSARGEN),Apitong,"2""x4""x8'",25.71
2007,XII (SOCCSKSARGEN),Bagras,"2""x4""x8'",20
2007,XII (SOCCSKSARGEN),Binuang,"2""x4""x8'",-
2007,XII (SOCCSKSARGEN),Gmelina,"2""x4""x8'",-
2007,XII (SOCCSKSARGEN),Kalantas,"2""x4""x8'",-
2007,XII (SOCCSKSARGEN),Lauan,"2""x4""x8'",24
2007,XII (SOCCSKSARGEN),Mahogany,"2""x4""x8'",29.29
2007,XII (SOCCSKSARGEN),Narra,"2""x4""x8'",-
2007,XII (SOCCSKSARGEN),Tanguile,"2""x4""x8'",24.86
2007,XII (SOCCSKSARGEN),Yakal,"2""x4""x8'",33.14
2006,National,Acacia,"2""x4""x8'",10.33
2006,National,Antipolo,"2""x4""x8'",33.33
2006,National,Apitong,"2""x4""x8'",28.92
2006,National,Bagras,"2""x4""x8'",20.06
2006,National,Binuang,"2""x4""x8'",28
2006,National,Dao,"2""x4""x8'",29.62
2006,National,Falcata,"2""x4""x8'",8.97
2006,National,Gmelina,"2""x4""x8'",17.32
2006,National,Gubas,"2""x4""x8'",6.38
2006,National,Ipil-Ipil,"2""x4""x8'",35
2006,National,Kalantas,"2""x4""x8'",28
2006,National,Lauan,"2""x4""x8'",26.87
2006,National,Loktob,"2""x4""x8'",27.25
2006,National,Mahogany,"2""x4""x8'",26.29
2006,National,Mayapis,"2""x4""x8'",37
2006,National,Narra,"2""x4""x8'",48.61
2006,National,Tanguile,"2""x4""x8'",29.1
2006,National,Toog,"2""x4""x8'",32
2006,National,Yakal,"2""x4""x8'",32.54
2006,NCR,Acacia,"2""x4""x8'",-
2006,NCR,Antipolo,"2""x4""x8'",-
2006,NCR,Apitong,"2""x4""x8'",-
2006,NCR,Bagras,"2""x4""x8'",-
2006,NCR,Binuang,"2""x4""x8'",-
2006,NCR,Dao,"2""x4""x8'",-
2006,NCR,Falcata,"2""x4""x8'",-
2006,NCR,Gmelina,"2""x4""x8'",-
2006,NCR,Gubas,"2""x4""x8'",-
2006,NCR,Ipil-Ipil,"2""x4""x8'",-
2006,NCR,Kalantas,"2""x4""x8'",-
2006,NCR,Lauan,"2""x4""x8'",26.98
2006,NCR,Loktob,"2""x4""x8'",-
2006,NCR,Mahogany,"2""x4""x8'",31.8
2006,NCR,Mayapis,"2""x4""x8'",-
2006,NCR,Narra,"2""x4""x8'",-
2006,NCR,Tanguile,"2""x4""x8'",27
2006,NCR,Toog,"2""x4""x8'",-
2006,NCR,Yakal,"2""x4""x8'",-
2006,I (Ilocos Region),Acacia,"2""x4""x8'",-
2006,I (Ilocos Region),Antipolo,"2""x4""x8'",-
2006,I (Ilocos Region),Apitong,"2""x4""x8'",-
2006,I (Ilocos Region),Bagras,"2""x4""x8'",-
2006,I (Ilocos Region),Binuang,"2""x4""x8'",-
2006,I (Ilocos Region),Dao,"2""x4""x8'",-
2006,I (Ilocos Region),Falcata,"2""x4""x8'",-
2006,I (Ilocos Region),Gmelina,"2""x4""x8'",-
2006,I (Ilocos Region),Gubas,"2""x4""x8'",-
2006,I (Ilocos Region),Ipil-Ipil,"2""x4""x8'",-
2006,I (Ilocos Region),Kalantas,"2""x4""x8'",-
2006,I (Ilocos Region),Lauan,"2""x4""x8'",37
2006,I (Ilocos Region),Loktob,"2""x4""x8'",-
2006,I (Ilocos Region),Mahogany,"2""x4""x8'",-
2006,I (Ilocos Region),Mayapis,"2""x4""x8'",37
2006,I (Ilocos Region),Narra,"2""x4""x8'",-
2006,I (Ilocos Region),Tanguile,"2""x4""x8'",37.17
2006,I (Ilocos Region),Toog,"2""x4""x8'",-
2006,I (Ilocos Region),Yakal,"2""x4""x8'",-
2006,II (Cagayan Valley),Acacia,"2""x4""x8'",-
2006,II (Cagayan Valley),Antipolo,"2""x4""x8'",-
2006,II (Cagayan Valley),Apitong,"2""x4""x8'",19.69
2006,II (Cagayan Valley),Bagras,"2""x4""x8'",-
2006,II (Cagayan Valley),Binuang,"2""x4""x8'",-
2006,II (Cagayan Valley),Dao,"2""x4""x8'",-
2006,II (Cagayan Valley),Falcata,"2""x4""x8'",-
2006,II (Cagayan Valley),Gmelina,"2""x4""x8'",14
2006,II (Cagayan Valley),Gubas,"2""x4""x8'",-
2006,II (Cagayan Valley),Ipil-Ipil,"2""x4""x8'",-
2006,II (Cagayan Valley),Kalantas,"2""x4""x8'",-
2006,II (Cagayan Valley),Lauan,"2""x4""x8'",19.63
2006,II (Cagayan Valley),Loktob,"2""x4""x8'",-
2006,II (Cagayan Valley),Mahogany,"2""x4""x8'",-
2006,II (Cagayan Valley),Mayapis,"2""x4""x8'",-
2006,II (Cagayan Valley),Narra,"2""x4""x8'",27.5
2006,II (Cagayan Valley),Tanguile,"2""x4""x8'",21.19
2006,II (Cagayan Valley),Toog,"2""x4""x8'",-
2006,II (Cagayan Valley),Yakal,"2""x4""x8'",22.94
2006,III (Central Luzon),Acacia,"2""x4""x8'",-
2006,III (Central Luzon),Antipolo,"2""x4""x8'",-
2006,III (Central Luzon),Apitong,"2""x4""x8'",35.5
2006,III (Central Luzon),Bagras,"2""x4""x8'",-
2006,III (Central Luzon),Binuang,"2""x4""x8'",-
2006,III (Central Luzon),Dao,"2""x4""x8'",-
2006,III (Central Luzon),Falcata,"2""x4""x8'",-
2006,III (Central Luzon),Gmelina,"2""x4""x8'",-
2006,III (Central Luzon),Gubas,"2""x4""x8'",-
2006,III (Central Luzon),Ipil-Ipil,"2""x4""x8'",-
2006,III (Central Luzon),Kalantas,"2""x4""x8'",-
2006,III (Central Luzon),Lauan,"2""x4""x8'",33.99
2006,III (Central Luzon),Loktob,"2""x4""x8'",-
2006,III (Central Luzon),Mahogany,"2""x4""x8'",-
2006,III (Central Luzon),Mayapis,"2""x4""x8'",-
2006,III (Central Luzon),Narra,"2""x4""x8'",-
2006,III (Central Luzon),Tanguile,"2""x4""x8'",34.81
2006,III (Central Luzon),Toog,"2""x4""x8'",-
2006,III (Central Luzon),Yakal,"2""x4""x8'",-
2006,IV-A (CALABARZON),Acacia,"2""x4""x8'",-
2006,IV-A (CALABARZON),Antipolo,"2""x4""x8'",-
2006,IV-A (CALABARZON),Apitong,"2""x4""x8'",43.48
2006,IV-A (CALABARZON),Bagras,"2""x4""x8'",-
2006,IV-A (CALABARZON),Binuang,"2""x4""x8'",-
2006,IV-A (CALABARZON),Dao,"2""x4""x8'",-
2006,IV-A (CALABARZON),Falcata,"2""x4""x8'",-
2006,IV-A (CALABARZON),Gmelina,"2""x4""x8'",-
2006,IV-A (CALABARZON),Gubas,"2""x4""x8'",-
2006,IV-A (CALABARZON),Ipil-Ipil,"2""x4""x8'",-
2006,IV-A (CALABARZON),Kalantas,"2""x4""x8'",-
2006,IV-A (CALABARZON),Lauan,"2""x4""x8'",37.68
2006,IV-A (CALABARZON),Loktob,"2""x4""x8'",-
2006,IV-A (CALABARZON),Mahogany,"2""x4""x8'",-
2006,IV-A (CALABARZON),Mayapis,"2""x4""x8'",-
2006,IV-A (CALABARZON),Narra,"2""x4""x8'",-
2006,IV-A (CALABARZON),Tanguile,"2""x4""x8'",42.19
2006,IV-A (CALABARZON),Toog,"2""x4""x8'",-
2006,IV-A (CALABARZON),Yakal,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Acacia,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Antipolo,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Apitong,"2""x4""x8'",20
2006,IV-B (MIMAROPA),Bagras,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Binuang,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Dao,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Falcata,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Gmelina,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Gubas,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Ipil-Ipil,"2""x4""x8'",35
2006,IV-B (MIMAROPA),Kalantas,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Lauan,"2""x4""x8'",20
2006,IV-B (MIMAROPA),Loktob,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Mahogany,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Mayapis,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Narra,"2""x4""x8'",35
2006,IV-B (MIMAROPA),Tanguile,"2""x4""x8'",20
2006,IV-B (MIMAROPA),Toog,"2""x4""x8'",-
2006,IV-B (MIMAROPA),Yakal,"2""x4""x8'",-
2006,V (Bicol Region),Acacia,"2""x4""x8'",-
2006,V (Bicol Region),Antipolo,"2""x4""x8'",33.33
2006,V (Bicol Region),Apitong,"2""x4""x8'",45
2006,V (Bicol Region),Bagras,"2""x4""x8'",-
2006,V (Bicol Region),Binuang,"2""x4""x8'",28
2006,V (Bicol Region),Dao,"2""x4""x8'",29.62
2006,V (Bicol Region),Falcata,"2""x4""x8'",-
2006,V (Bicol Region),Gmelina,"2""x4""x8'",27.6
2006,V (Bicol Region),Gubas,"2""x4""x8'",-
2006,V (Bicol Region),Ipil-Ipil,"2""x4""x8'",-
2006,V (Bicol Region),Kalantas,"2""x4""x8'",28
2006,V (Bicol Region),Lauan,"2""x4""x8'",32.57
2006,V (Bicol Region),Loktob,"2""x4""x8'",27.25
2006,V (Bicol Region),Mahogany,"2""x4""x8'",-
2006,V (Bicol Region),Mayapis,"2""x4""x8'",-
2006,V (Bicol Region),Narra,"2""x4""x8'",83.33
2006,V (Bicol Region),Tanguile,"2""x4""x8'",42.5
2006,V (Bicol Region),Toog,"2""x4""x8'",32
2006,V (Bicol Region),Yakal,"2""x4""x8'",45
2006,VI (Western Visayas),Acacia,"2""x4""x8'",-
2006,VI (Western Visayas),Antipolo,"2""x4""x8'",-
2006,VI (Western Visayas),Apitong,"2""x4""x8'",30.55
2006,VI (Western Visayas),Bagras,"2""x4""x8'",20.28
2006,VI (Western Visayas),Binuang,"2""x4""x8'",-
2006,VI (Western Visayas),Dao,"2""x4""x8'",-
2006,VI (Western Visayas),Falcata,"2""x4""x8'",9.1
2006,VI (Western Visayas),Gmelina,"2""x4""x8'",23.81
2006,VI (Western Visayas),Gubas,"2""x4""x8'",-
2006,VI (Western Visayas),Ipil-Ipil,"2""x4""x8'",-
2006,VI (Western Visayas),Kalantas,"2""x4""x8'",-
2006,VI (Western Visayas),Lauan,"2""x4""x8'",31.15
2006,VI (Western Visayas),Loktob,"2""x4""x8'",-
2006,VI (Western Visayas),Mahogany,"2""x4""x8'",27.21
2006,VI (Western Visayas),Mayapis,"2""x4""x8'",-
2006,VI (Western Visayas),Narra,"2""x4""x8'",-
2006,VI (Western Visayas),Tanguile,"2""x4""x8'",24.5
2006,VI (Western Visayas),Toog,"2""x4""x8'",-
2006,VI (Western Visayas),Yakal,"2""x4""x8'",-
2006,VII (Central Visayas),Acacia,"2""x4""x8'",-
2006,VII (Central Visayas),Antipolo,"2""x4""x8'",-
2006,VII (Central Visayas),Apitong,"2""x4""x8'",29
2006,VII (Central Visayas),Bagras,"2""x4""x8'",32
2006,VII (Central Visayas),Binuang,"2""x4""x8'",-
2006,VII (Central Visayas),Dao,"2""x4""x8'",-
2006,VII (Central Visayas),Falcata,"2""x4""x8'",8
2006,VII (Central Visayas),Gmelina,"2""x4""x8'",18
2006,VII (Central Visayas),Gubas,"2""x4""x8'",-
2006,VII (Central Visayas),Ipil-Ipil,"2""x4""x8'",-
2006,VII (Central Visayas),Kalantas,"2""x4""x8'",-
2006,VII (Central Visayas),Lauan,"2""x4""x8'",30.25
2006,VII (Central Visayas),Loktob,"2""x4""x8'",-
2006,VII (Central Visayas),Mahogany,"2""x4""x8'",23.25
2006,VII (Central Visayas),Mayapis,"2""x4""x8'",-
2006,VII (Central Visayas),Narra,"2""x4""x8'",-
2006,VII (Central Visayas),Tanguile,"2""x4""x8'",38
2006,VII (Central Visayas),Toog,"2""x4""x8'",-
2006,VII (Central Visayas),Yakal,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Acacia,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Antipolo,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Apitong,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Bagras,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Binuang,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Dao,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Falcata,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Gmelina,"2""x4""x8'",18
2006,VIII (Eastern Visayas),Gubas,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Ipil-Ipil,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Kalantas,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Lauan,"2""x4""x8'",25
2006,VIII (Eastern Visayas),Loktob,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Mahogany,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Mayapis,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Narra,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Tanguile,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Toog,"2""x4""x8'",-
2006,VIII (Eastern Visayas),Yakal,"2""x4""x8'",35
2006,IX (Zamboanga Peninsula),Acacia,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Antipolo,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Apitong,"2""x4""x8'",25.28
2006,IX (Zamboanga Peninsula),Bagras,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Binuang,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Dao,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Falcata,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Gmelina,"2""x4""x8'",18.42
2006,IX (Zamboanga Peninsula),Gubas,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Ipil-Ipil,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Kalantas,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Lauan,"2""x4""x8'",24.71
2006,IX (Zamboanga Peninsula),Loktob,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Mahogany,"2""x4""x8'",26.43
2006,IX (Zamboanga Peninsula),Mayapis,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Narra,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Tanguile,"2""x4""x8'",22.43
2006,IX (Zamboanga Peninsula),Toog,"2""x4""x8'",-
2006,IX (Zamboanga Peninsula),Yakal,"2""x4""x8'",35
2006,X (Northern Mindanao),Acacia,"2""x4""x8'",10
2006,X (Northern Mindanao),Antipolo,"2""x4""x8'",-
2006,X (Northern Mindanao),Apitong,"2""x4""x8'",-
2006,X (Northern Mindanao),Bagras,"2""x4""x8'",-
2006,X (Northern Mindanao),Binuang,"2""x4""x8'",-
2006,X (Northern Mindanao),Dao,"2""x4""x8'",-
2006,X (Northern Mindanao),Falcata,"2""x4""x8'",10.07
2006,X (Northern Mindanao),Gmelina,"2""x4""x8'",14.43
2006,X (Northern Mindanao),Gubas,"2""x4""x8'",-
2006,X (Northern Mindanao),Ipil-Ipil,"2""x4""x8'",-
2006,X (Northern Mindanao),Kalantas,"2""x4""x8'",-
2006,X (Northern Mindanao),Lauan,"2""x4""x8'",24.67
2006,X (Northern Mindanao),Loktob,"2""x4""x8'",-
2006,X (Northern Mindanao),Mahogany,"2""x4""x8'",20.06
2006,X (Northern Mindanao),Mayapis,"2""x4""x8'",-
2006,X (Northern Mindanao),Narra,"2""x4""x8'",-
2006,X (Northern Mindanao),Tanguile,"2""x4""x8'",24.5
2006,X (Northern Mindanao),Toog,"2""x4""x8'",-
2006,X (Northern Mindanao),Yakal,"2""x4""x8'",-
2006,XI (Davao Region),Acacia,"2""x4""x8'",10.5
2006,XI (Davao Region),Antipolo,"2""x4""x8'",-
2006,XI (Davao Region),Apitong,"2""x4""x8'",23
2006,XI (Davao Region),Bagras,"2""x4""x8'",12
2006,XI (Davao Region),Binuang,"2""x4""x8'",-
2006,XI (Davao Region),Dao,"2""x4""x8'",-
2006,XI (Davao Region),Falcata,"2""x4""x8'",-
2006,XI (Davao Region),Gmelina,"2""x4""x8'",14.37
2006,XI (Davao Region),Gubas,"2""x4""x8'",6.38
2006,XI (Davao Region),Ipil-Ipil,"2""x4""x8'",-
2006,XI (Davao Region),Kalantas,"2""x4""x8'",-
2006,XI (Davao Region),Lauan,"2""x4""x8'",19.84
2006,XI (Davao Region),Loktob,"2""x4""x8'",-
2006,XI (Davao Region),Mahogany,"2""x4""x8'",23.25
2006,XI (Davao Region),Mayapis,"2""x4""x8'",-
2006,XI (Davao Region),Narra,"2""x4""x8'",-
2006,XI (Davao Region),Tanguile,"2""x4""x8'",20
2006,XI (Davao Region),Toog,"2""x4""x8'",-
2006,XI (Davao Region),Yakal,"2""x4""x8'",26.56
2006,XII (SOCCSKSARGEN),Acacia,"2""x4""x8'",-
2006,XII (SOCCSKSARGEN),Antipolo,"2""x4""x8'",-
2006,XII (SOCCSKSARGEN),Apitong,"2""x4""x8'",30
2006,XII (SOCCSKSARGEN),Bagras,"2""x4""x8'",24
2006,XII (SOCCSKSARGEN),Binuang,"2""x4""x8'",-
2006,XII (SOCCSKSARGEN),Dao,"2""x4""x8'",-
2006,XII (SOCCSKSARGEN),Falcata,"2""x4""x8'",-
2006,XII (SOCCSKSARGEN),Gmelina,"2""x4""x8'",15.06
2006,XII (SOCCSKSARGEN),Gubas,"2""x4""x8'",-
2006,XII (SOCCSKSARGEN),Ipil-Ipil,"2""x4""x8'",-
2006,XII (SOCCSKSARGEN),Kalantas,"2""x4""x8'",-
2006,XII (SOCCSKSARGEN),Lauan,"2""x4""x8'",23
2006,XII (SOCCSKSARGEN),Loktob,"2""x4""x8'",-
2006,XII (SOCCSKSARGEN),Mahogany,"2""x4""x8'",27.83
2006,XII (SOCCSKSARGEN),Mayapis,"2""x4""x8'",-
2006,XII (SOCCSKSARGEN),Narra,"2""x4""x8'",-
2006,XII (SOCCSKSARGEN),Tanguile,"2""x4""x8'",24
2006,XII (SOCCSKSARGEN),Toog,"2""x4""x8'",-
2006,XII (SOCCSKSARGEN),Yakal,"2""x4""x8'",32
2006,XIII (Caraga),Acacia,"2""x4""x8'",10.5
2006,XIII (Caraga),Antipolo,"2""x4""x8'",-
2006,XIII (Caraga),Apitong,"2""x4""x8'",16.63
2006,XIII (Caraga),Bagras,"2""x4""x8'",12
2006,XIII (Caraga),Binuang,"2""x4""x8'",-
2006,XIII (Caraga),Dao,"2""x4""x8'",-
2006,XIII (Caraga),Falcata,"2""x4""x8'",8.69
2006,XIII (Caraga),Gmelina,"2""x4""x8'",9.5
2006,XIII (Caraga),Gubas,"2""x4""x8'",6.38
2006,XIII (Caraga),Ipil-Ipil,"2""x4""x8'",-
2006,XIII (Caraga),Kalantas,"2""x4""x8'",-
2006,XIII (Caraga),Lauan,"2""x4""x8'",16.62
2006,XIII (Caraga),Loktob,"2""x4""x8'",-
2006,XIII (Caraga),Mahogany,"2""x4""x8'",30.5
2006,XIII (Caraga),Mayapis,"2""x4""x8'",-
2006,XIII (Caraga),Narra,"2""x4""x8'",-
2006,XIII (Caraga),Tanguile,"2""x4""x8'",-
2006,XIII (Caraga),Toog,"2""x4""x8'",-
2006,XIII (Caraga),Yakal,"2""x4""x8'",31.25
2005,National,Apitong,"2""x4""x8'",29.18
2005,National,Bagras,"2""x4""x8'",16.54
2005,National,Benguet Pine,"2""x4""x8'",27.92
2005,National,Falcata,"2""x4""x8'",8.96
2005,National,Gmelina,"2""x4""x8'",18.21
2005,National,Mahogany,"2""x4""x8'",23.39
2005,National,Lauan,"2""x4""x8'",27.35
2005,National,Narra,"2""x4""x8'",54.55
2005,National,Tanguile,"2""x4""x8'",28.23
2005,National,Yakal,"2""x4""x8'",37.16
2005,NCR,Apitong,"2""x4""x8'",-
2005,NCR,Bagras,"2""x4""x8'",16
2005,NCR,Benguet Pine,"2""x4""x8'",-
2005,NCR,Falcata,"2""x4""x8'",-
2005,NCR,Gmelina,"2""x4""x8'",22
2005,NCR,Mahogany,"2""x4""x8'",16
2005,NCR,Lauan,"2""x4""x8'",29.09
2005,NCR,Narra,"2""x4""x8'",-
2005,NCR,Tanguile,"2""x4""x8'",26.91
2005,NCR,Yakal,"2""x4""x8'",50.5
2005,CAR,Apitong,"2""x4""x8'",-
2005,CAR,Bagras,"2""x4""x8'",-
2005,CAR,Benguet Pine,"2""x4""x8'",24.33
2005,CAR,Falcata,"2""x4""x8'",-
2005,CAR,Gmelina,"2""x4""x8'",-
2005,CAR,Mahogany,"2""x4""x8'",-
2005,CAR,Lauan,"2""x4""x8'",20.31
2005,CAR,Narra,"2""x4""x8'",26.33
2005,CAR,Tanguile,"2""x4""x8'",17.84
2005,CAR,Yakal,"2""x4""x8'",23.67
2005,I (Ilocos Region),Apitong,"2""x4""x8'",38
2005,I (Ilocos Region),Bagras,"2""x4""x8'",-
2005,I (Ilocos Region),Benguet Pine,"2""x4""x8'",-
2005,I (Ilocos Region),Falcata,"2""x4""x8'",-
2005,I (Ilocos Region),Gmelina,"2""x4""x8'",-
2005,I (Ilocos Region),Mahogany,"2""x4""x8'",-
2005,I (Ilocos Region),Lauan,"2""x4""x8'",33
2005,I (Ilocos Region),Narra,"2""x4""x8'",-
2005,I (Ilocos Region),Tanguile,"2""x4""x8'",29.1
2005,I (Ilocos Region),Yakal,"2""x4""x8'",-
2005,II (Cagayan Valley),Apitong,"2""x4""x8'",18.99
2005,II (Cagayan Valley),Bagras,"2""x4""x8'",-
2005,II (Cagayan Valley),Benguet Pine,"2""x4""x8'",-
2005,II (Cagayan Valley),Falcata,"2""x4""x8'",-
2005,II (Cagayan Valley),Gmelina,"2""x4""x8'",-
2005,II (Cagayan Valley),Mahogany,"2""x4""x8'",-
2005,II (Cagayan Valley),Lauan,"2""x4""x8'",19.59
2005,II (Cagayan Valley),Narra,"2""x4""x8'",30
2005,II (Cagayan Valley),Tanguile,"2""x4""x8'",20.91
2005,II (Cagayan Valley),Yakal,"2""x4""x8'",20.69
2005,III (Central Luzon),Apitong,"2""x4""x8'",29.76
2005,III (Central Luzon),Bagras,"2""x4""x8'",-
2005,III (Central Luzon),Benguet Pine,"2""x4""x8'",-
2005,III (Central Luzon),Falcata,"2""x4""x8'",-
2005,III (Central Luzon),Gmelina,"2""x4""x8'",-
2005,III (Central Luzon),Mahogany,"2""x4""x8'",-
2005,III (Central Luzon),Lauan,"2""x4""x8'",32.02
2005,III (Central Luzon),Narra,"2""x4""x8'",-
