year,month,day,hours,baclaran_northbound_out,edsa_southbound_out,edsa_northbound_out,libertad_southbound_out,libertad_northbound_out,gil_puyat_southbound_out,gil_puyat_northbound_out,vito_cruz_southbound_out,vito_cruz_northbound_out,quirouto_southbound_out,quirouto_northbound_out,pedro_gil_southbound_out,pedro_gil_northbound_out,un_avenue_southbound_out,un_avenue_northbound_out,central_southbound_out,central_northbound_out,carriedo_southbound_out,carriedo_northbound_out,doroteo_jose_southbound_out,doroteo_jose_northbound_out,bambang_southbound_out,bambang_northbound_out,tayuman_southbound_out,tayuman_northbound_out,blumentritt_southbound_out,blumentritt_northbound_out,abad_santos_southbound_out,abad_santos_northbound_out,r_papa_southbound_out,r_papa_northbound_out,5th_avenue_southbound_out,5th_avenue_northbound_out,monumento_southbound_out,monumento_northbound_out,balouttawak_southbound_out,balouttawak_northbound_out,roosevelt_southbound_out,roosevelt_northbound_out
2013,April,Wednesday,9:00-10:00,258,593,0,331,67,393,22,284,74,318,77,419,199,190,134,61,73,121,110,161,348,56,112,114,380,24,370,9,277,19,387,57,396,447,212,0,482,0,1116
2013,April,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Thursday,5:00-6:00,4733,795,0,134,40,773,89,196,17,124,81,350,213,346,524,58,100,276,266,68,255,27,43,49,201,72,124,6,49,2,86,19,85,102,3506,0,105,0,140
2013,April,Thursday,6:00-7:00,7342,2403,0,641,48,2680,170,798,202,447,282,903,484,1160,864,342,864,565,608,436,641,93,147,290,333,43,404,18,141,8,214,18,321,71,6800,0,234,0,377
2013,April,Thursday,7:00-8:00,2332,4329,0,1050,221,4542,659,1967,236,1329,301,1462,1176,2746,1825,689,1470,1554,956,672,1413,130,249,259,776,39,579,31,180,11,264,56,597,272,4892,0,439,0,873
2013,April,Thursday,8:00-9:00,1113,3574,0,1016,45,3293,266,1661,290,1509,450,2007,877,2961,1494,484,1765,1196,1903,1061,1189,95,323,239,864,35,515,16,215,7,338,50,571,67,3008,0,474,0,945
2013,April,Thursday,9:00-10:00,1095,2937,0,808,85,2742,240,1240,236,1111,226,1638,1075,1942,1628,661,1264,1237,1390,538,1422,110,268,218,979,44,519,7,186,4,266,8,395,182,2290,0,324,0,805
2013,April,Thursday,10:00-11:00,1097,2458,0,785,24,2144,271,973,243,735,309,1261,592,1195,1340,592,1054,1699,924,641,1278,146,270,188,811,66,497,40,200,6,372,10,434,59,3524,0,289,0,775
2013,April,Thursday,11:00-12:00,1093,2593,0,852,47,2130,447,1196,183,831,231,1165,731,924,1323,644,964,1141,1232,754,1164,91,285,241,785,70,535,8,223,9,335,37,491,123,2671,0,395,0,998
2013,April,Thursday,12:00-1:00 PM,1109,2586,0,747,52,2283,156,974,229,685,304,1385,686,1329,927,625,828,1020,970,241,1626,64,299,341,660,15,580,31,268,10,431,20,507,175,4869,0,450,0,1017
2013,April,Thursday,1:00-2:00,1150,2950,0,812,83,2263,193,930,261,764,258,1337,563,1268,889,499,971,775,1327,475,1364,117,254,224,659,61,548,27,231,7,368,22,482,229,4038,0,437,0,1149
2013,April,Thursday,2:00-3:00,1054,2967,0,769,60,2205,278,924,172,633,281,1162,421,1053,865,381,898,977,1247,743,1299,124,305,188,762,96,611,21,256,22,583,37,556,213,4730,0,503,0,1267
2013,April,Thursday,3:00-4:00,1097,3155,0,797,66,2134,267,806,191,659,214,849,569,1108,330,284,741,853,1282,677,1299,82,309,248,752,109,702,72,289,5,662,20,737,254,5917,0,685,0,1530
2013,April,Thursday,4:00-5:00,1048,2708,0,688,125,2437,172,773,162,448,333,963,522,731,393,440,504,1185,954,701,1485,112,372,227,1010,98,926,50,424,10,751,38,911,599,9539,0,799,0,1946
2013,April,Thursday,5:00-6:00,1235,3901,0,1207,22,3029,226,902,204,652,224,1190,340,638,427,302,444,1522,684,676,1751,134,385,516,906,108,1231,27,489,31,1085,44,1440,93,10339,0,1057,0,2613
2013,April,Thursday,6:00-7:00,1234,3440,0,1041,72,2714,281,865,184,740,192,1262,702,531,352,305,406,941,752,779,1612,134,336,292,1375,154,1351,103,640,38,1260,64,1609,386,6107,0,1286,0,2802
2013,April,Thursday,7:00-8:00,1085,2961,0,886,22,2226,168,510,156,605,128,784,412,362,296,165,285,467,492,463,1091,77,271,371,974,120,1223,38,645,37,1097,98,1389,145,3755,0,989,0,2455
2013,April,Thursday,8:00-9:00,1068,1657,0,572,86,1384,28,444,106,464,116,467,222,323,229,150,180,285,295,307,946,102,250,210,1109,42,1084,11,523,25,838,60,800,399,1794,0,687,0,1684
2013,April,Thursday,9:00-10:00,230,517,0,335,62,434,21,312,75,292,73,400,190,179,127,57,68,118,110,157,328,54,106,108,352,22,349,8,325,19,352,53,388,357,186,0,455,0,1003
2013,April,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Friday,5:00-6:00,5053,848,0,147,44,831,96,189,16,126,83,358,218,355,538,60,104,417,401,69,260,27,43,49,201,73,125,6,48,2,86,20,87,127,3712,0,114,0,152
2013,April,Friday,6:00-7:00,8006,2564,0,705,53,2879,182,770,195,456,287,925,496,1190,886,355,896,852,918,444,654,93,147,290,334,44,407,17,139,8,215,18,327,88,7161,0,254,0,411
2013,April,Friday,7:00-8:00,2518,4617,0,1155,243,4880,708,1897,227,1356,306,1498,1204,2818,1873,715,1525,2346,1442,685,1440,130,249,259,777,39,584,31,177,12,265,57,610,338,5105,0,476,0,951
2013,April,Friday,8:00-9:00,1346,4183,0,1170,49,3674,285,1568,280,1549,459,1923,899,2692,1533,503,1832,1805,2871,1081,1212,95,324,239,865,35,520,16,211,7,340,51,583,83,2705,0,514,0,1030
2013,April,Friday,9:00-10:00,1174,3314,0,825,94,3001,258,1097,228,1176,230,1624,1101,1904,1670,686,1311,1867,2098,548,1449,110,268,218,980,44,523,7,183,4,268,8,403,227,2262,0,352,0,877
2013,April,Friday,10:00-11:00,1083,2680,0,826,27,2377,291,892,235,769,315,1273,606,1061,1375,585,1094,2564,1395,653,1303,147,271,188,812,66,501,39,197,6,374,10,443,74,3699,0,313,0,845
2013,April,Friday,11:00-12:00,1054,3035,0,922,51,2336,480,1005,176,842,236,1194,749,948,1358,669,1000,1721,1858,768,1186,91,286,242,786,71,539,8,220,9,337,38,501,153,2628,0,429,0,1088
2013,April,Friday,12:00-1:00 PM,1063,2884,0,787,57,2486,168,939,221,698,310,1418,703,1364,952,649,859,1539,1464,246,1657,64,300,341,661,15,585,30,264,10,434,21,517,218,5152,0,488,0,1108
2013,April,Friday,1:00-2:00,1129,3057,0,877,92,2788,207,897,252,752,263,1370,577,1314,912,518,1007,1170,2003,484,1391,118,255,225,659,62,552,26,227,7,370,23,492,285,4144,0,475,0,1252
2013,April,Friday,2:00-3:00,1105,2870,0,849,66,2637,299,858,166,649,287,1181,431,1132,887,404,932,1474,1881,757,1324,124,306,188,763,97,616,21,252,22,587,38,568,265,4906,0,546,0,1380
2013,April,Friday,3:00-4:00,1085,3355,0,877,72,2321,287,777,184,672,218,869,583,1137,339,295,769,1288,1935,690,1324,82,310,248,753,110,708,70,285,5,666,21,752,316,6203,0,744,0,1668
2013,April,Friday,4:00-5:00,1075,2890,0,755,137,2574,184,754,156,466,339,993,535,759,404,456,522,1787,1440,715,1514,112,372,227,1011,99,934,50,417,10,756,39,930,745,9982,0,866,0,2121
2013,April,Friday,5:00-6:00,1308,4015,0,1328,24,3255,242,870,197,665,229,1219,348,655,438,313,461,2296,1033,689,1785,135,386,517,907,109,1241,27,481,31,1092,45,1470,116,11182,0,1147,0,2848
2013,April,Friday,6:00-7:00,1269,3795,0,1145,79,2916,302,834,177,754,195,1293,719,545,361,317,421,1420,1135,794,1643,134,337,293,1377,156,1361,102,629,38,1267,65,1643,480,6756,0,1396,0,3053
2013,April,Friday,7:00-8:00,1179,3203,0,975,24,2392,180,492,150,617,130,803,422,372,304,171,295,705,742,472,1112,77,271,372,976,121,1232,37,635,38,1103,100,1418,181,4148,0,1073,0,2675
2013,April,Friday,8:00-9:00,1091,1757,0,637,94,1477,30,428,102,474,118,478,227,332,235,156,186,430,446,313,965,102,250,210,1110,42,1093,11,514,25,843,62,817,497,1980,0,745,0,1835
2013,April,Friday,9:00-10:00,263,537,0,354,69,438,23,301,72,297,74,410,194,184,130,59,71,177,128,160,355,54,105,108,358,23,346,8,251,19,392,55,401,445,221,0,494,0,1093
2013,April,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Saturday,5:00-6:00,2838,966,0,206,42,779,68,212,32,167,69,274,168,284,298,119,22,167,151,98,233,10,59,47,142,24,136,14,28,9,91,11,82,87,1613,0,142,0,169
2013,April,Saturday,6:00-7:00,3638,1631,0,428,14,1550,74,573,179,350,151,462,309,642,517,638,217,459,467,282,678,53,100,210,264,70,302,13,90,3,258,14,207,29,3057,0,257,0,392
2013,April,Saturday,7:00-8:00,3755,2287,0,759,35,2883,183,1172,341,599,249,1211,420,956,1346,359,910,748,1228,654,1205,187,170,189,482,150,423,91,125,10,269,33,519,76,1600,0,418,0,724
2013,April,Saturday,8:00-9:00,2782,2687,0,772,39,2822,144,1034,485,695,314,1031,839,892,1050,428,958,1117,1637,795,1101,216,145,151,596,135,387,104,101,21,320,24,579,79,354,0,456,0,805
2013,April,Saturday,9:00-10:00,2354,2735,0,653,37,2495,174,615,592,694,187,539,1271,1125,923,311,938,1123,1412,828,1018,150,242,257,566,40,430,65,124,7,269,11,422,103,104,0,309,0,768
2013,April,Saturday,10:00-11:00,2725,2376,0,610,20,1998,143,698,115,523,205,347,1113,820,511,248,767,1055,1213,554,1182,121,269,295,537,98,410,26,187,11,325,12,392,69,1306,0,352,0,796
2013,April,Saturday,11:00-12:00,2393,2812,0,538,24,1874,156,609,233,431,226,935,503,580,577,248,846,1162,1248,704,1220,99,231,169,621,47,535,37,175,24,320,16,385,116,1862,0,355,0,865
2013,April,Saturday,12:00-1:00 PM,1152,3141,0,668,22,2302,114,929,55,417,176,1146,496,885,457,211,831,902,1156,611,1185,134,260,416,448,79,520,43,200,3,438,25,502,91,3846,0,426,0,1169
2013,April,Saturday,1:00-2:00,1873,3164,0,646,27,1923,154,568,255,498,78,940,416,947,288,150,621,948,1302,544,1197,137,252,144,633,38,615,44,232,26,490,26,534,133,2849,0,544,0,1203
2013,April,Saturday,2:00-3:00,2181,3097,0,573,19,1821,99,626,245,316,297,741,740,668,254,131,561,1040,1136,502,1204,70,330,226,609,46,675,100,186,6,583,14,563,106,2590,0,538,0,1341
2013,April,Saturday,3:00-4:00,2094,3427,0,656,36,1974,155,480,250,414,107,768,439,377,368,160,519,628,1421,735,1079,155,242,169,724,133,663,93,221,41,526,24,552,186,4130,0,576,0,1441
2013,April,Saturday,4:00-5:00,1173,3149,0,757,43,2301,125,536,108,463,147,736,424,310,441,121,446,1090,910,609,1240,98,239,291,702,196,724,98,302,131,578,21,866,252,6750,0,759,0,1664
2013,April,Saturday,5:00-6:00,1320,3856,0,982,51,2788,137,736,85,240,515,819,404,454,309,207,312,780,870,855,787,103,266,568,538,170,835,77,353,178,834,23,1090,272,7776,0,983,0,1955
2013,April,Saturday,6:00-7:00,2258,4807,0,799,25,2379,86,742,70,258,421,919,273,153,477,136,303,138,916,803,984,111,242,386,792,139,947,303,245,69,811,17,1042,164,3948,0,1013,0,2115
2013,April,Saturday,7:00-8:00,1080,2820,0,802,19,2316,71,728,59,179,539,804,286,134,311,74,238,68,656,530,717,63,163,299,671,167,729,231,264,66,660,19,986,121,2300,0,735,0,1488
2013,April,Saturday,8:00-9:00,1101,1804,0,498,9,1410,63,363,57,280,278,544,288,111,279,69,111,47,505,333,483,49,132,403,470,80,632,76,280,49,450,20,658,61,1259,0,587,0,1209
2013,April,Saturday,9:00-10:00,169,356,0,189,6,223,35,186,29,142,47,250,43,55,42,21,34,13,12,110,14,16,10,85,15,23,15,28,16,20,14,6,14,19,44,0,246,0,492
2013,April,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Sunday,5:00-6:00,1827,640,0,127,38,553,64,149,13,71,47,190,116,138,208,33,57,160,154,55,205,23,37,30,126,48,82,8,64,1,60,15,68,45,1598,0,93,0,124
2013,April,Sunday,6:00-7:00,1567,1317,0,307,23,855,54,307,78,155,98,266,143,369,275,79,200,367,395,258,379,51,81,117,135,27,254,11,88,6,171,10,170,86,2013,0,206,0,232
2013,April,Sunday,7:00-8:00,946,1508,0,461,97,1172,170,512,61,290,66,403,324,507,337,185,394,870,535,343,722,52,100,106,319,27,399,28,160,9,214,27,287,180,2031,0,253,0,384
2013,April,Sunday,8:00-9:00,2187,1822,0,500,19,1333,72,452,76,339,100,602,250,534,259,120,438,718,1142,500,561,34,115,108,390,28,416,15,202,6,282,27,309,101,2234,0,315,0,477
2013,April,Sunday,9:00-10:00,1520,2142,0,496,50,1469,109,689,113,415,68,703,432,662,464,259,494,945,1062,351,929,57,139,110,496,31,366,8,210,5,279,6,322,67,1924,0,346,0,728
2013,April,Sunday,10:00-11:00,1134,2238,0,540,15,1209,123,596,142,342,133,684,268,465,446,211,364,1507,820,423,844,84,155,107,460,50,381,33,167,5,282,8,340,350,2803,0,302,0,702
2013,April,Sunday,11:00-12:00,1838,2279,0,470,26,1297,273,524,80,388,109,750,470,355,509,333,498,920,994,474,731,54,168,141,459,49,376,5,148,9,324,30,394,69,2037,0,356,0,869
2013,April,Sunday,12:00-1:00 PM,1082,2394,0,532,39,1398,98,455,107,337,150,629,312,472,330,286,379,937,892,145,979,34,158,170,329,12,471,19,166,8,355,14,350,248,2527,0,380,0,897
2013,April,Sunday,1:00-2:00,1783,2562,0,414,42,1426,92,482,135,359,126,796,335,449,311,198,386,703,1203,289,831,81,176,170,499,47,423,19,165,6,308,18,395,225,2383,0,379,0,954
2013,April,Sunday,2:00-3:00,1979,2461,0,516,39,1473,143,541,95,394,170,704,242,551,432,175,404,888,1134,499,872,79,194,121,489,69,439,18,219,14,358,28,426,190,2468,0,397,0,1008
2013,April,Sunday,3:00-4:00,1464,2771,0,524,43,1382,173,675,160,351,114,575,386,786,234,146,382,800,1203,452,867,53,202,175,531,73,469,47,191,4,497,14,519,519,2741,0,440,0,1086
2013,April,Sunday,4:00-5:00,1279,2830,0,616,110,1569,110,658,136,353,257,695,374,484,258,242,277,1048,844,380,804,64,211,145,643,59,556,26,221,7,490,22,526,288,3247,0,497,0,1112
2013,April,Sunday,5:00-6:00,1044,1968,0,754,14,1608,130,489,115,438,151,865,247,492,330,176,259,1083,487,332,860,72,207,290,509,50,572,17,309,15,530,20,655,175,3754,0,501,0,1200
2013,April,Sunday,6:00-7:00,1048,1839,0,603,43,1407,149,542,124,479,124,668,372,320,212,173,230,675,539,354,733,68,171,149,702,73,637,43,265,15,493,26,645,458,3530,0,515,0,1226
2013,April,Sunday,7:00-8:00,1097,1656,0,683,17,1187,91,392,120,457,96,566,298,223,183,116,200,331,348,260,612,48,168,230,605,55,556,19,320,18,533,41,579,181,2844,0,487,0,1134
2013,April,Sunday,8:00-9:00,1065,1240,0,431,64,1091,57,353,115,348,108,465,317,201,198,103,138,236,245,173,532,71,173,114,603,23,582,7,329,16,529,42,552,51,486,0,461,0,1039
2013,April,Sunday,9:00-10:00,252,386,0,207,8,289,14,146,14,167,14,212,15,88,16,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,387
2013,April,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,May,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,May,Monday,5:00-6:00,3152,2838,0,148,45,797,92,204,18,131,86,371,226,364,550,62,107,276,265,70,263,28,44,49,203,76,130,6,49,2,85,20,87,127,3762,0,114,0,151
2013,May,Monday,6:00-7:00,6171,4534,0,712,53,2764,175,830,210,475,299,959,514,1218,907,366,925,564,608,450,662,95,150,293,337,45,421,18,141,8,213,18,327,88,7334,0,254,0,407
2013,May,Monday,7:00-8:00,2993,4565,0,1165,245,4683,679,2046,245,1412,319,1553,1248,2884,1917,738,1574,1553,955,694,1458,133,254,261,784,41,604,31,180,11,262,57,610,338,5401,0,476,0,944
2013,May,Monday,8:00-9:00,1248,4151,0,1178,49,3455,274,1788,302,1486,478,2089,931,3016,1569,519,1891,1195,1901,1095,1227,97,330,241,873,36,538,16,215,7,337,51,583,83,3480,0,514,0,1022
2013,May,Monday,9:00-10:00,1217,3095,0,829,95,2761,247,1250,246,1235,240,1760,1141,2318,1709,708,1354,1236,1389,555,1467,112,273,220,989,46,542,7,187,4,265,8,403,227,2653,0,352,0,871
2013,May,Monday,10:00-11:00,1066,2853,0,814,27,2344,280,995,253,822,328,1357,628,1168,1407,655,1129,1698,924,662,1319,149,276,190,820,68,519,40,200,6,371,10,443,74,3935,0,313,0,839
2013,May,Monday,11:00-12:00,1123,3016,0,930,52,2158,461,1203,190,877,246,1237,776,970,1389,690,1032,1140,1231,778,1201,93,291,244,793,73,558,8,224,9,334,38,501,153,3046,0,429,0,1080
2013,May,Monday,12:00-1:00 PM,1113,2926,0,794,57,2386,161,1013,238,727,323,1470,728,1396,974,670,887,1019,970,249,1678,65,305,344,667,16,606,31,269,10,430,21,517,218,5317,0,488,0,1100
2013,May,Monday,1:00-2:00,1056,3087,0,903,92,2595,199,967,272,783,274,1420,598,1345,934,534,1040,775,1326,490,1408,120,260,227,666,64,572,27,232,7,366,23,492,285,4478,0,475,0,1243
2013,May,Monday,2:00-3:00,1041,2900,0,883,66,2425,287,1013,179,691,299,1296,447,1159,908,417,962,976,1246,767,1341,126,311,190,770,101,638,21,257,22,581,38,568,266,5231,0,545,0,1370
2013,May,Monday,3:00-4:00,1155,3391,0,885,73,2201,276,839,199,700,227,901,604,1164,347,304,794,853,1281,699,1341,83,316,250,760,114,733,72,290,5,659,21,752,316,6488,0,744,0,1655
2013,May,Monday,4:00-5:00,1052,2995,0,763,138,2485,177,798,168,468,353,991,554,771,413,471,539,1184,953,724,1533,114,379,229,1020,102,967,51,425,10,748,39,930,746,10326,0,866,0,2105
2013,May,Monday,5:00-6:00,1395,4210,0,1339,24,3124,233,938,212,692,238,1263,361,670,449,323,475,1521,684,697,1808,137,393,522,916,112,1285,27,490,31,1081,45,1470,116,11174,0,1147,0,2827
2013,May,Monday,6:00-7:00,1264,3749,0,1155,80,2799,290,900,191,785,203,1340,745,558,370,327,434,941,752,804,1664,136,343,295,1390,161,1410,104,641,38,1254,65,1643,480,6731,0,1395,0,3030
2013,May,Monday,7:00-8:00,1210,3129,0,984,24,2296,173,530,162,643,136,832,437,381,311,177,305,467,492,478,1126,79,276,375,985,126,1276,38,647,37,1092,100,1418,181,4158,0,1073,0,2655
2013,May,Monday,8:00-9:00,1073,1742,0,642,95,1450,28,461,110,493,123,495,235,340,240,161,192,285,295,317,977,104,255,212,1121,44,1132,11,524,25,835,62,817,497,2068,0,745,0,1822
2013,May,Monday,9:00-10:00,182,568,0,367,69,438,22,324,78,310,77,425,202,188,133,61,73,117,111,162,299,55,104,109,287,23,301,9,213,18,280,55,322,445,664,0,494,0,1085
2013,May,Monday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,May,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,May,Tuesday,5:00-6:00,2974,2804,0,138,42,782,90,188,16,125,82,352,215,349,527,59,102,272,262,67,253,28,44,48,200,73,125,6,49,2,85,19,85,123,3598,0,108,0,146
2013,May,Tuesday,6:00-7:00,5944,4382,0,665,50,2710,172,766,194,453,286,909,488,1168,870,349,881,557,599,432,636,94,149,288,331,44,406,17,140,8,211,18,320,86,7002,0,242,0,392
2013,May,Tuesday,7:00-8:00,2959,4380,0,1089,187,4593,666,1888,226,1347,305,1472,1184,2765,1838,703,1499,1532,942,667,1401,132,252,257,772,39,583,31,178,11,260,56,596,329,5144,0,453,0,909
2013,May,Tuesday,8:00-9:00,1272,3265,0,1045,46,3767,269,1650,278,1514,456,2100,883,3101,1505,494,1801,1179,1875,1053,1180,96,327,237,859,35,519,16,213,7,334,50,570,106,3224,0,489,0,984
2013,May,Tuesday,9:00-10:00,1314,2748,0,830,89,3038,242,1184,227,1231,229,1634,1082,1967,1639,675,1289,1220,1370,533,1410,111,271,217,974,44,523,7,185,4,263,8,394,221,2441,0,335,0,839
2013,May,Tuesday,10:00-11:00,1074,2521,0,818,25,2482,274,925,234,755,313,1298,596,1082,1349,621,1075,1675,911,636,1268,148,274,187,807,66,500,40,198,6,367,10,433,97,3701,0,298,0,808
2013,May,Tuesday,11:00-12:00,1259,2793,0,869,48,2146,452,1079,175,837,235,1173,736,930,1332,657,983,1124,1214,748,1154,92,289,240,781,70,539,8,222,9,331,37,489,149,2816,0,408,0,1040
2013,May,Tuesday,12:00-1:00 PM,1193,2740,0,741,54,2340,158,935,220,694,308,1394,691,1338,934,638,844,1005,957,239,1613,65,303,339,656,15,584,30,266,10,425,20,505,212,5024,0,464,0,1060
2013,May,Tuesday,1:00-2:00,1133,2832,0,844,86,2613,195,893,251,747,261,1347,567,1289,895,509,990,764,1308,471,1354,119,258,223,655,62,551,26,229,7,363,22,481,277,4206,0,451,0,1197
2013,May,Tuesday,2:00-3:00,1034,2704,0,822,62,2523,281,935,165,655,285,1197,424,1102,871,397,916,963,1229,737,1289,125,309,187,758,97,615,21,254,22,575,37,555,258,4894,0,519,0,1320
2013,May,Tuesday,3:00-4:00,1204,3142,0,827,68,2180,270,774,184,667,216,855,573,1116,332,290,756,841,1264,672,1289,83,313,246,748,110,707,71,287,5,653,20,735,307,6125,0,707,0,1594
2013,May,Tuesday,4:00-5:00,1176,2577,0,724,112,2473,174,750,155,463,337,976,526,744,396,449,514,1168,940,696,1473,113,377,226,1004,98,933,50,420,10,741,38,908,725,9763,0,824,0,2028
2013,May,Tuesday,5:00-6:00,1368,3997,0,1251,23,3064,228,866,196,661,227,1198,342,642,430,308,453,1500,675,670,1737,136,390,514,902,108,1240,27,485,30,1070,44,1436,113,10552,0,1091,0,2722
2013,May,Tuesday,6:00-7:00,1392,3413,0,1079,75,2745,284,830,177,749,194,1271,707,535,355,311,414,928,742,773,1599,135,340,291,1368,155,1360,102,634,38,1242,64,1604,467,6296,0,1327,0,2919
2013,May,Tuesday,7:00-8:00,1183,2977,0,919,23,2252,170,490,149,613,129,789,415,365,299,168,290,461,485,459,1082,78,274,369,969,121,1231,37,640,37,1081,97,1385,176,3852,0,1021,0,2557
2013,May,Tuesday,8:00-9:00,1031,1492,0,600,89,1612,28,426,102,471,118,470,223,326,230,153,183,281,291,305,939,103,253,208,1103,42,1092,11,518,24,827,60,798,483,1868,0,709,0,1754
2013,May,Tuesday,9:00-10:00,392,544,0,316,65,386,22,274,72,270,74,333,191,181,128,58,70,116,108,155,265,54,105,107,283,23,300,8,256,18,284,53,382,432,487,0,470,0,1045
2013,May,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,May,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,May,Wednesday,5:00-6:00,2799,2757,0,137,41,743,86,186,16,117,77,338,206,334,506,63,109,261,251,64,242,26,40,46,191,70,120,6,47,2,79,18,80,116,3736,0,102,0,136
2013,May,Wednesday,6:00-7:00,5135,4788,0,656,49,2576,163,757,192,424,267,872,468,1120,834,372,939,533,574,413,607,86,137,275,316,42,389,17,135,7,198,17,300,81,7313,0,229,0,367
2013,May,Wednesday,7:00-8:00,2669,4372,0,1074,226,4366,633,1866,224,1261,285,1413,1136,2651,1762,749,1598,1467,902,636,1338,121,231,245,736,37,558,30,172,11,243,53,559,311,5667,0,428,0,851
2013,May,Wednesday,8:00-9:00,1208,3228,0,1186,46,3878,255,1564,275,1390,427,1875,848,2594,1443,527,1920,1129,1796,1005,1126,88,301,226,819,34,497,15,205,6,312,47,535,176,3791,0,462,0,922
2013,May,Wednesday,9:00-10:00,1272,2570,0,793,87,2818,230,1152,224,1222,214,1605,1038,1904,1571,719,1375,1168,1312,509,1346,102,249,207,929,42,500,7,178,4,246,7,370,209,2911,0,316,0,786
2013,May,Wednesday,10:00-11:00,1115,2187,0,800,25,2267,261,922,231,709,293,1214,572,1253,1293,665,1146,1604,872,607,1210,136,252,179,769,63,479,38,191,6,344,9,407,93,4077,0,282,0,756
2013,May,Wednesday,11:00-12:00,1122,2632,0,857,48,2040,430,1135,173,783,220,1126,706,892,1277,701,1048,1076,1162,714,1102,85,265,229,745,67,515,7,213,8,309,35,460,140,3201,0,385,0,974
2013,May,Wednesday,12:00-1:00 PM,1169,2575,0,731,53,2191,150,924,217,649,289,1337,663,1283,895,680,900,963,916,229,1539,59,278,323,626,14,559,29,256,9,398,19,475,200,5365,0,438,0,992
2013,May,Wednesday,1:00-2:00,1184,2702,0,832,85,2376,185,882,248,699,244,1292,544,1236,858,543,1056,732,1253,450,1292,109,237,213,625,59,528,25,221,6,340,21,452,262,4507,0,427,0,1121
2013,May,Wednesday,2:00-3:00,1097,2341,0,799,61,2487,267,916,163,611,267,1180,406,1065,835,424,977,922,1177,703,1230,115,284,179,723,93,589,20,245,20,539,35,521,244,5234,0,490,0,1236
2013,May,Wednesday,3:00-4:00,1160,2921,0,815,67,2147,257,765,181,625,203,820,550,1070,319,309,806,805,1210,641,1230,76,288,235,713,105,677,68,276,5,611,19,690,290,6419,0,668,0,1493
2013,May,Wednesday,4:00-5:00,1047,2642,0,714,127,2235,165,721,153,434,315,937,504,714,380,478,548,1118,900,664,1406,104,346,215,958,94,892,48,405,9,694,35,853,685,10044,0,779,0,1899
2013,May,Wednesday,5:00-6:00,1392,3711,0,1234,22,2912,217,856,194,618,213,1149,328,616,412,328,483,1436,646,640,1658,125,358,490,860,104,1186,26,467,28,1002,41,1348,107,10963,0,1031,0,2549
