date,name_of_market,comodity,price/kg.
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Papaya, Native, Ripe, Medium",100
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Pechay, Native",40
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Pechay, Wongbok/Baguio",30
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Pork, Lean Meat/Pork Ham",170
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Pork, Liempo (Belly)",180
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM",Refined Sugar,43
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Rice, Fancy, Well Milled (Reg. Milled, Milag., Etc.)",45
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Rice, Ordinary, Well Milled/Regular Milled",33
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Rice, Premium",40
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Rice, Special, Well Milled (Reg. Milled, Ir/C Series)",38
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM",String Beans Long and Etc Varieties,40
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Tilapia, Dead, Medium",75
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Tomato, Ripe Medium",40
5/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","White Potato, Medium",50
5/11/2013,"Pasil Public Market, Pasil, Cebu City","Anduhaw, Medium",100
5/11/2013,"Pasil Public Market, Pasil, Cebu City",Bangus Medium,120
5/11/2013,"Pasil Public Market, Pasil, Cebu City","Dangit, Medium",110
5/11/2013,"Pasil Public Market, Pasil, Cebu City","Galunggong , Medium",110
5/11/2013,"Pasil Public Market, Pasil, Cebu City","Tilapia, Live, Medium",110
5/11/2013,"Pasil Public Market, Pasil, Cebu City",Tulingan Medium,120
5/11/2013,"Sariaya Public Market, Quezon","Ampalaya Fruit, Medium",80
5/11/2013,"Sariaya Public Market, Quezon",Bangus Medium,120
5/11/2013,"Sariaya Public Market, Quezon",Bisugo (Threadfin Bream) Meduim.,180
5/11/2013,"Sariaya Public Market, Quezon",Blackpepper,440
5/11/2013,"Sariaya Public Market, Quezon","Cabbage, Baguio/Scorpio/Rb/Kk Etc Varieties",70
5/11/2013,"Sariaya Public Market, Quezon","Calamansi, Medium",40
5/11/2013,"Sariaya Public Market, Quezon",Camote Roots Medium,20
5/11/2013,"Sariaya Public Market, Quezon",Carabao Lean Meat,200
5/11/2013,"Sariaya Public Market, Quezon","Carrots, Medium",80
5/11/2013,"Sariaya Public Market, Quezon","Cassava, Sweet, White Fresh, Medium",20
5/11/2013,"Sariaya Public Market, Quezon","Cattle, Lean Meat",220
5/11/2013,"Sariaya Public Market, Quezon","Chicken, Fully Dressed (Broiler)",130
5/11/2013,"Sariaya Public Market, Quezon","Corn, White, Grain Dry",25
5/11/2013,"Sariaya Public Market, Quezon","Corn, Yellow, Hyv Grain, Dry",25
5/11/2013,"Sariaya Public Market, Quezon","Dalagang-Bukid, Bilog Medium",200
5/11/2013,"Sariaya Public Market, Quezon","Eggplant, Long Purple/Brg, Medium",40
5/11/2013,"Sariaya Public Market, Quezon","Eggs Chicken, Table Foreign Lg.",5
5/11/2013,"Sariaya Public Market, Quezon","Eggs Chicken, Table Foreign Meduim.",4
5/11/2013,"Sariaya Public Market, Quezon","Eggs Chicken, Table Foreign Sm.",4
5/11/2013,"Sariaya Public Market, Quezon","Eggs Chicken, Table Foreign Xl",5
5/11/2013,"Sariaya Public Market, Quezon",Gabi-Native Medium,40
5/11/2013,"Sariaya Public Market, Quezon",Galunggong (Round Scad),100
5/11/2013,"Sariaya Public Market, Quezon","Garlic, Taiwan",80
5/11/2013,"Sariaya Public Market, Quezon","Ginger, Native",60
5/11/2013,"Sariaya Public Market, Quezon",Green Sweet Bell Pepper Medium,170
5/11/2013,"Sariaya Public Market, Quezon",Habitchuelas (Baguio Beans),70
5/11/2013,"Sariaya Public Market, Quezon","Lakatan, Ripe, Medium",45
5/11/2013,"Sariaya Public Market, Quezon",Matangbaka (Big-Eyed Scad),100
5/11/2013,"Sariaya Public Market, Quezon","Onion, Native",80
5/11/2013,"Sariaya Public Market, Quezon","Papaya, Green",15
5/11/2013,"Sariaya Public Market, Quezon","Papaya, Native, Ripe, Medium",20
5/11/2013,"Sariaya Public Market, Quezon","Patola, Native",10
5/11/2013,"Sariaya Public Market, Quezon","Pechay, Native",60
5/11/2013,"Sariaya Public Market, Quezon","Pork, Lean Meat/Pork Ham",180
5/11/2013,"Sariaya Public Market, Quezon",Radish Medium,30
5/11/2013,"Sariaya Public Market, Quezon","Red Sweet Bell Pepper, Small (Plastic Sili-Baguio)",170
5/11/2013,"Sariaya Public Market, Quezon",Rice Glutinous,55
5/11/2013,"Sariaya Public Market, Quezon","Rice, Fancy, Well Milled (Reg. Milled, Milag., Etc.)",48
5/11/2013,"Sariaya Public Market, Quezon","Rice, Ordinary, Well Milled/Regular Milled",39
5/11/2013,"Sariaya Public Market, Quezon","Rice, Special, Well Milled (Reg. Milled, Ir/C Series)",42
5/11/2013,"Sariaya Public Market, Quezon",Sapsap (Slipmouth) Meduim.,110
5/11/2013,"Sariaya Public Market, Quezon","Shrimps, Puti Medium",250
5/11/2013,"Sariaya Public Market, Quezon","Shrimps, Suaje Medium",300
5/11/2013,"Sariaya Public Market, Quezon","Shrimps, Sugpo Medium",380
5/11/2013,"Sariaya Public Market, Quezon","Squash Fruit, Medium",30
5/11/2013,"Sariaya Public Market, Quezon",String Beans Long and Etc Varieties,50
5/11/2013,"Sariaya Public Market, Quezon",Tambakol Medium,220
5/11/2013,"Sariaya Public Market, Quezon",Tulingan Medium,100
5/11/2013,"Sariaya Public Market, Quezon",Upo (Common Gourd) Large,10
5/11/2013,"Sariaya Public Market, Quezon","White Potato, Medium",60
5/11/2013,"Viajero Market, Pasig City, MM","Ampalaya Fruit, Medium",70
5/11/2013,"Viajero Market, Pasig City, MM","Cabbage, Baguio/Scorpio/Rb/Kk Etc Varieties",50
5/11/2013,"Viajero Market, Pasig City, MM","Cabbage, Ilocos/Scorpio/Rb/Kk Etc Variety",40
5/11/2013,"Viajero Market, Pasig City, MM","Carrots, Medium",45
5/11/2013,"Viajero Market, Pasig City, MM",Habitchuelas (Baguio Beans),50
5/11/2013,"Viajero Market, Pasig City, MM",Okra,60
5/11/2013,"Viajero Market, Pasig City, MM","Onion, Bermuda Red Medium",50
5/11/2013,"Viajero Market, Pasig City, MM","Squash Fruit, Medium",22
5/11/2013,"Viajero Market, Pasig City, MM",String Beans Long and Etc Varieties,35
5/11/2013,"Viajero Market, Pasig City, MM","Tomato, Ripe Medium",40
5/11/2013,"Viajero Market, Pasig City, MM","White Potato, Medium",50
4/11/2013,"Commonwealth Market, Quezon City","Ampalaya Fruit, Medium",100
4/11/2013,"Commonwealth Market, Quezon City",Bangus Medium,110
4/11/2013,"Commonwealth Market, Quezon City",Bangus Medium,105
4/11/2013,"Commonwealth Market, Quezon City",Brown Sugar,35
4/11/2013,"Commonwealth Market, Quezon City",Brown Sugar,36
4/11/2013,"Commonwealth Market, Quezon City",Brown Sugar,36
4/11/2013,"Commonwealth Market, Quezon City","Cabbage, Baguio/Scorpio/Rb/Kk Etc Varieties",80
4/11/2013,"Commonwealth Market, Quezon City","Carrots, Medium",80
4/11/2013,"Commonwealth Market, Quezon City","Chicken, Fully Dressed (Broiler)",112
4/11/2013,"Commonwealth Market, Quezon City","Chicken, Fully Dressed (Broiler)",112
4/11/2013,"Commonwealth Market, Quezon City","Chicken, Live, Broiler",86
4/11/2013,"Commonwealth Market, Quezon City","Chicken, Live, Broiler",92
4/11/2013,"Commonwealth Market, Quezon City",Cooking Oil (Lapad),17
4/11/2013,"Commonwealth Market, Quezon City",Cooking Oil (Lapad),17
4/11/2013,"Commonwealth Market, Quezon City",Cooking Oil (Lapad),18
4/11/2013,"Commonwealth Market, Quezon City",Cooking Oil (Long-Neck),45
4/11/2013,"Commonwealth Market, Quezon City",Cooking Oil (Long-Neck),45
4/11/2013,"Commonwealth Market, Quezon City",Cooking Oil (Long-Neck),40
4/11/2013,"Commonwealth Market, Quezon City","Eggplant, Long Purple/Brg, Medium",50
4/11/2013,"Commonwealth Market, Quezon City","Eggs Chicken, Table Foreign Meduim.",0
4/11/2013,"Commonwealth Market, Quezon City","Eggs Chicken, Table Foreign Meduim.",4
4/11/2013,"Commonwealth Market, Quezon City",Habitchuelas (Baguio Beans),80
4/11/2013,"Commonwealth Market, Quezon City",Hog Carcass,113
4/11/2013,"Commonwealth Market, Quezon City",Hog Carcass,144
4/11/2013,"Commonwealth Market, Quezon City","Lakatan, Ripe, Medium",48
4/11/2013,"Commonwealth Market, Quezon City","Lakatan, Ripe, Medium",48
4/11/2013,"Commonwealth Market, Quezon City","Lakatan, Ripe, Medium",48
4/11/2013,"Commonwealth Market, Quezon City","Latundan, Ripe, Medium",35
4/11/2013,"Commonwealth Market, Quezon City","Latundan, Ripe, Medium",35
4/11/2013,"Commonwealth Market, Quezon City","Latundan, Ripe, Medium",35
4/11/2013,"Commonwealth Market, Quezon City","Mango, Carabao, Ripe, Medium/Semi.",90
4/11/2013,"Commonwealth Market, Quezon City","Mango, Carabao, Ripe, Medium/Semi.",90
4/11/2013,"Commonwealth Market, Quezon City","Mango, Carabao, Ripe, Medium/Semi.",90
4/11/2013,"Commonwealth Market, Quezon City","Onion, Bermuda Red Medium",70
4/11/2013,"Commonwealth Market, Quezon City","Pechay, Native",60
4/11/2013,"Commonwealth Market, Quezon City","Pechay, Wongbok/Baguio",60
4/11/2013,"Commonwealth Market, Quezon City","Pork, Lean Meat/Pork Ham",165
4/11/2013,"Commonwealth Market, Quezon City","Pork, Lean Meat/Pork Ham",158
4/11/2013,"Commonwealth Market, Quezon City","Pork, Liempo (Belly)",170
4/11/2013,"Commonwealth Market, Quezon City","Pork, Liempo (Belly)",170
4/11/2013,"Commonwealth Market, Quezon City",Refined Sugar,42
4/11/2013,"Commonwealth Market, Quezon City",Refined Sugar,43
4/11/2013,"Commonwealth Market, Quezon City",Refined Sugar,43
4/11/2013,"Commonwealth Market, Quezon City","Rice, Fancy, Well Milled (Reg. Milled, Milag., Etc.)",43
4/11/2013,"Commonwealth Market, Quezon City","Rice, Fancy, Well Milled (Reg. Milled, Milag., Etc.)",44
4/11/2013,"Commonwealth Market, Quezon City","Rice, Fancy, Well Milled (Reg. Milled, Milag., Etc.)",42
4/11/2013,"Commonwealth Market, Quezon City","Rice, Ordinary, Well Milled/Regular Milled",37
4/11/2013,"Commonwealth Market, Quezon City","Rice, Ordinary, Well Milled/Regular Milled",38
4/11/2013,"Commonwealth Market, Quezon City","Rice, Ordinary, Well Milled/Regular Milled",39
4/11/2013,"Commonwealth Market, Quezon City","Rice, Premium",40
4/11/2013,"Commonwealth Market, Quezon City","Rice, Premium",41
4/11/2013,"Commonwealth Market, Quezon City","Rice, Premium",43
4/11/2013,"Commonwealth Market, Quezon City","Rice, Special, Well Milled (Reg. Milled, Ir/C Series)",32
4/11/2013,"Commonwealth Market, Quezon City","Rice, Special, Well Milled (Reg. Milled, Ir/C Series)",33
4/11/2013,"Commonwealth Market, Quezon City","Rice, Special, Well Milled (Reg. Milled, Ir/C Series)",33
4/11/2013,"Commonwealth Market, Quezon City",String Beans Long and Etc Varieties,60
4/11/2013,"Commonwealth Market, Quezon City","Tomato, Ripe Medium",60
4/11/2013,"Commonwealth Market, Quezon City",Washed Sugar,38
4/11/2013,"Commonwealth Market, Quezon City",Washed Sugar,38
4/11/2013,"Commonwealth Market, Quezon City",Washed Sugar,38
4/11/2013,"Commonwealth Market, Quezon City","White Potato, Medium",70
4/11/2013,"Marikina Market Zone, MM","Ampalaya Fruit, Medium",70
4/11/2013,"Marikina Market Zone, MM",Bangus Medium,105
4/11/2013,"Marikina Market Zone, MM","Cabbage, Baguio/Scorpio/Rb/Kk Etc Varieties",50
4/11/2013,"Marikina Market Zone, MM","Calamansi, Medium",25
4/11/2013,"Marikina Market Zone, MM","Carrots, Medium",50
4/11/2013,"Marikina Market Zone, MM","Cattle, Brisket",200
4/11/2013,"Marikina Market Zone, MM","Cattle, Rump",240
4/11/2013,"Marikina Market Zone, MM","Chicken, Fully Dressed (Broiler)",110
4/11/2013,"Marikina Market Zone, MM","Eggplant, Long Purple/Brg, Medium",40
4/11/2013,"Marikina Market Zone, MM","Eggs Chicken, Table Foreign Meduim.",4
4/11/2013,"Marikina Market Zone, MM",Galunggong (Round Scad),130
4/11/2013,"Marikina Market Zone, MM",Habitchuelas (Baguio Beans),70
4/11/2013,"Marikina Market Zone, MM","Lakatan, Ripe, Medium",45
4/11/2013,"Marikina Market Zone, MM","Latundan, Ripe, Medium",40
4/11/2013,"Marikina Market Zone, MM","Mango, Carabao, Ripe, Medium/Semi.",90
4/11/2013,"Marikina Market Zone, MM",Okra,70
4/11/2013,"Marikina Market Zone, MM","Onion, Bermuda Red Medium",50
4/11/2013,"Marikina Market Zone, MM","Papaya, Native, Ripe, Medium",40
4/11/2013,"Marikina Market Zone, MM","Pechay, Native",60
4/11/2013,"Marikina Market Zone, MM","Pechay, Wongbok/Baguio",60
4/11/2013,"Marikina Market Zone, MM","Pork, Lean Meat/Pork Ham",160
4/11/2013,"Marikina Market Zone, MM","Pork, Liempo (Belly)",170
4/11/2013,"Marikina Market Zone, MM","Rice, Fancy, Well Milled (Reg. Milled, Milag., Etc.)",43
4/11/2013,"Marikina Market Zone, MM","Rice, Ordinary, Well Milled/Regular Milled",29
4/11/2013,"Marikina Market Zone, MM","Rice, Premium",36
4/11/2013,"Marikina Market Zone, MM","Rice, Special, Well Milled (Reg. Milled, Ir/C Series)",35
4/11/2013,"Marikina Market Zone, MM","Squash Fruit, Medium",25
4/11/2013,"Marikina Market Zone, MM",String Beans Long and Etc Varieties,50
4/11/2013,"Marikina Market Zone, MM","Tilapia, Dead, Medium",75
4/11/2013,"Marikina Market Zone, MM","Tomato, Ripe Medium",40
4/11/2013,"Marikina Market Zone, MM","White Potato, Medium",60
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Ampalaya Fruit, Medium",80
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City",Bangus Medium,100
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Cabbage, Baguio/Scorpio/Rb/Kk Etc Varieties",50
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Calamansi, Medium",40
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Carrots, Medium",70
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Cattle, Brisket",180
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Cattle, Rump",220
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Chicken, Fully Dressed (Broiler)",130
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Eggplant, Long Purple/Brg, Medium",40
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Eggs Chicken, Table Foreign Meduim.",5
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City",Galunggong (Round Scad),130
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City",Habitchuelas (Baguio Beans),50
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City",Lakatan,45
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Latundan, Ripe, Medium",35
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Mango, Carabao, Ripe, Medium/Semi.",100
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Onion, Bermuda Red Medium",50
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Papaya, Native, Ripe, Medium",20
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Pechay, Native",40
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Pechay, Wongbok/Baguio",40
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Pork, Lean Meat/Pork Ham",175
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Pork, Liempo (Belly)",185
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City",String Beans Long and Etc Varieties,50
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Tilapia, Dead, Medium",85
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","Tomato, Ripe Medium",40
4/11/2013,"Mega Q-Mart, EDSA, Cubao, Quezon City","White Potato, Medium",70
4/11/2013,Munoz Public Market,"Ampalaya Fruit, Medium",100
4/11/2013,Munoz Public Market,Bangus Medium,120
4/11/2013,Munoz Public Market,Brown Sugar,36
4/11/2013,Munoz Public Market,"Cabbage, Baguio/Scorpio/Rb/Kk Etc Varieties",100
4/11/2013,Munoz Public Market,"Calamansi, Medium",60
4/11/2013,Munoz Public Market,"Carrots, Medium",80
4/11/2013,Munoz Public Market,"Cattle, Rump",270
4/11/2013,Munoz Public Market,"Cattle, T-Bone",190
4/11/2013,Munoz Public Market,"Chicken, Fully Dressed (Broiler)",130
4/11/2013,Munoz Public Market,Cooking Oil (Lapad),15
4/11/2013,Munoz Public Market,"Eggplant, Long Purple/Brg, Medium",60
4/11/2013,Munoz Public Market,"Eggs Chicken, Table Foreign Meduim.",4
4/11/2013,Munoz Public Market,Galunggong (Round Scad) Medium,100
4/11/2013,Munoz Public Market,"Lakatan, Ripe, Medium",50
4/11/2013,Munoz Public Market,"Mango, Carabao, Ripe, Medium/Semi.",120
4/11/2013,Munoz Public Market,"Onion Bulb, Medium",70
4/11/2013,Munoz Public Market,"Papaya, Hawaiian, Ripe",40
4/11/2013,Munoz Public Market,"Pechay, Native",80
4/11/2013,Munoz Public Market,"Pechay, Wongbok/Baguio",100
4/11/2013,Munoz Public Market,"Pork, Lean Meat/Pork Ham",180
4/11/2013,Munoz Public Market,"Pork, Liempo (Belly)",190
4/11/2013,Munoz Public Market,Refined Sugar,46
4/11/2013,Munoz Public Market,String Beans,80
4/11/2013,Munoz Public Market,"Tilapia, Dead, Medium",90
4/11/2013,Munoz Public Market,"Tomato, Green Medium",70
4/11/2013,Munoz Public Market,"White Potato, Medium",80
4/11/2013,"Muntinlupa Market, Muntinlupa City","Ampalaya Fruit, Medium",80
4/11/2013,"Muntinlupa Market, Muntinlupa City",Bangus Medium,100
4/11/2013,"Muntinlupa Market, Muntinlupa City","Cabbage, Baguio/Scorpio/Rb/Kk Etc Varieties",60
4/11/2013,"Muntinlupa Market, Muntinlupa City","Calamansi, Medium",35
4/11/2013,"Muntinlupa Market, Muntinlupa City","Carrots, Medium",70
4/11/2013,"Muntinlupa Market, Muntinlupa City","Cattle, Brisket",220
4/11/2013,"Muntinlupa Market, Muntinlupa City","Cattle, Rump",250
4/11/2013,"Muntinlupa Market, Muntinlupa City",Chayote,25
4/11/2013,"Muntinlupa Market, Muntinlupa City","Chicken, Fully Dressed (Broiler)",120
4/11/2013,"Muntinlupa Market, Muntinlupa City",Cooking Oil,20
4/11/2013,"Muntinlupa Market, Muntinlupa City",Cooking Oil (Long-Neck),40
4/11/2013,"Muntinlupa Market, Muntinlupa City","Eggplant, Long Purple/Brg, Medium",40
4/11/2013,"Muntinlupa Market, Muntinlupa City","Eggs Chicken, Table Foreign Meduim.",4
4/11/2013,"Muntinlupa Market, Muntinlupa City",Galunggong (Round Scad),100
4/11/2013,"Muntinlupa Market, Muntinlupa City",Habitchuelas (Baguio Beans),60
4/11/2013,"Muntinlupa Market, Muntinlupa City","Lakatan, Ripe, Medium",40
4/11/2013,"Muntinlupa Market, Muntinlupa City","Latundan, Ripe, Medium",35
4/11/2013,"Muntinlupa Market, Muntinlupa City","Mango, Carabao, Ripe, Medium/Semi.",80
4/11/2013,"Muntinlupa Market, Muntinlupa City",Okra,70
4/11/2013,"Muntinlupa Market, Muntinlupa City","Onion, Bermuda Red Medium",50
4/11/2013,"Muntinlupa Market, Muntinlupa City","Papaya, Native, Ripe, Medium",30
4/11/2013,"Muntinlupa Market, Muntinlupa City","Pechay, Native",45
4/11/2013,"Muntinlupa Market, Muntinlupa City","Pork, Lean Meat/Pork Ham",165
4/11/2013,"Muntinlupa Market, Muntinlupa City","Pork, Liempo (Belly)",180
4/11/2013,"Muntinlupa Market, Muntinlupa City",Refined Sugar,43
4/11/2013,"Muntinlupa Market, Muntinlupa City","Rice, Fancy, Well Milled (Reg. Milled, Milag., Etc.)",40
4/11/2013,"Muntinlupa Market, Muntinlupa City","Rice, Ordinary, Well Milled/Regular Milled",32
4/11/2013,"Muntinlupa Market, Muntinlupa City","Rice, Premium",38
4/11/2013,"Muntinlupa Market, Muntinlupa City","Rice, Special, Well Milled (Reg. Milled, Ir/C Series)",35
4/11/2013,"Muntinlupa Market, Muntinlupa City","Squash Fruit, Medium",25
4/11/2013,"Muntinlupa Market, Muntinlupa City",String Beans Long and Etc Varieties,50
4/11/2013,"Muntinlupa Market, Muntinlupa City","Tilapia, Dead, Medium",80
4/11/2013,"Muntinlupa Market, Muntinlupa City","Tomato, Ripe Medium",35
4/11/2013,"Muntinlupa Market, Muntinlupa City",Washed Sugar,38
4/11/2013,"Muntinlupa Market, Muntinlupa City","White Potato, Medium",60
4/11/2013,"New Arayat Market, Quezon City","Ampalaya Fruit, Medium",90
4/11/2013,"New Arayat Market, Quezon City",Bangus Medium,90
4/11/2013,"New Arayat Market, Quezon City","Cabbage, Baguio/Scorpio/Rb/Kk Etc Varieties",60
4/11/2013,"New Arayat Market, Quezon City","Calamansi, Medium",60
4/11/2013,"New Arayat Market, Quezon City","Carrots, Medium",80
4/11/2013,"New Arayat Market, Quezon City","Cattle, Brisket",220
4/11/2013,"New Arayat Market, Quezon City","Cattle, Rump",250
4/11/2013,"New Arayat Market, Quezon City","Chicken, Fully Dressed (Broiler)",130
4/11/2013,"New Arayat Market, Quezon City","Eggplant, Long Purple/Brg, Medium",60
4/11/2013,"New Arayat Market, Quezon City","Eggs Chicken, Table Foreign Meduim.",5
4/11/2013,"New Arayat Market, Quezon City",Galunggong (Round Scad),130
4/11/2013,"New Arayat Market, Quezon City",Habitchuelas (Baguio Beans),60
4/11/2013,"New Arayat Market, Quezon City","Lakatan, Ripe, Medium",50
4/11/2013,"New Arayat Market, Quezon City","Latundan, Ripe, Medium",40
4/11/2013,"New Arayat Market, Quezon City","Onion, Bermuda Red Medium",60
4/11/2013,"New Arayat Market, Quezon City","Papaya, Native, Ripe, Medium",30
4/11/2013,"New Arayat Market, Quezon City","Pechay, Native",50
4/11/2013,"New Arayat Market, Quezon City","Pechay, Wongbok/Baguio",50
4/11/2013,"New Arayat Market, Quezon City","Pork, Lean Meat/Pork Ham",190
4/11/2013,"New Arayat Market, Quezon City","Pork, Liempo (Belly)",190
4/11/2013,"New Arayat Market, Quezon City",String Beans Long and Etc Varieties,60
4/11/2013,"New Arayat Market, Quezon City","Tomato, Ripe Medium",50
4/11/2013,"New Arayat Market, Quezon City","White Potato, Medium",80
4/11/2013,"Pasay Market, Pasay City, MM","Ampalaya Fruit, Medium",80
4/11/2013,"Pasay Market, Pasay City, MM",Bangus Medium,100
4/11/2013,"Pasay Market, Pasay City, MM","Cabbage, Baguio/Scorpio/Rb/Kk Etc Varieties",60
4/11/2013,"Pasay Market, Pasay City, MM","Calamansi, Medium",35
4/11/2013,"Pasay Market, Pasay City, MM","Carrots, Medium",70
4/11/2013,"Pasay Market, Pasay City, MM","Cattle, Brisket",220
4/11/2013,"Pasay Market, Pasay City, MM","Cattle, Rump",240
4/11/2013,"Pasay Market, Pasay City, MM",Chayote,25
4/11/2013,"Pasay Market, Pasay City, MM","Chicken, Fully Dressed (Broiler)",120
4/11/2013,"Pasay Market, Pasay City, MM",Cooking Oil,20
4/11/2013,"Pasay Market, Pasay City, MM",Cooking Oil (Long-Neck),40
4/11/2013,"Pasay Market, Pasay City, MM","Eggplant, Long Purple/Brg, Medium",40
4/11/2013,"Pasay Market, Pasay City, MM","Eggs Chicken, Table Foreign Meduim.",5
4/11/2013,"Pasay Market, Pasay City, MM",Galunggong (Round Scad),100
4/11/2013,"Pasay Market, Pasay City, MM",Habitchuelas (Baguio Beans),50
4/11/2013,"Pasay Market, Pasay City, MM","Lakatan, Ripe, Medium",40
4/11/2013,"Pasay Market, Pasay City, MM","Latundan, Ripe, Medium",35
4/11/2013,"Pasay Market, Pasay City, MM","Mango, Carabao, Ripe, Medium/Semi.",90
4/11/2013,"Pasay Market, Pasay City, MM",Okra,70
4/11/2013,"Pasay Market, Pasay City, MM","Onion, Bermuda Red Medium",50
4/11/2013,"Pasay Market, Pasay City, MM","Papaya, Native, Ripe, Medium",35
4/11/2013,"Pasay Market, Pasay City, MM","Pechay, Native",45
4/11/2013,"Pasay Market, Pasay City, MM","Pechay, Wongbok/Baguio",40
4/11/2013,"Pasay Market, Pasay City, MM","Pork, Lean Meat/Pork Ham",165
4/11/2013,"Pasay Market, Pasay City, MM","Pork, Liempo (Belly)",185
4/11/2013,"Pasay Market, Pasay City, MM",Refined Sugar,45
4/11/2013,"Pasay Market, Pasay City, MM","Rice, Fancy, Well Milled (Reg. Milled, Milag., Etc.)",40
4/11/2013,"Pasay Market, Pasay City, MM","Rice, Ordinary, Well Milled/Regular Milled",31
4/11/2013,"Pasay Market, Pasay City, MM","Rice, Premium",39
4/11/2013,"Pasay Market, Pasay City, MM","Rice, Special, Well Milled (Reg. Milled, Ir/C Series)",35
4/11/2013,"Pasay Market, Pasay City, MM","Squash Fruit, Medium",25
4/11/2013,"Pasay Market, Pasay City, MM",String Beans Long and Etc Varieties,50
4/11/2013,"Pasay Market, Pasay City, MM","Tomato, Ripe Medium",40
4/11/2013,"Pasay Market, Pasay City, MM",Washed Sugar,40
4/11/2013,"Pasay Market, Pasay City, MM","White Potato, Medium",60
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Ampalaya Fruit, Medium",80
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM",Bangus Medium,100
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM",Brown Sugar,36
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Cabbage, Baguio/Scorpio/Rb/Kk Etc Varieties",46
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Calamansi, Medium",30
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Carrots, Medium",45
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Cattle, Brisket",220
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Cattle, Rump",240
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Chicken, Fully Dressed (Broiler)",120
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Eggplant, Long Purple/Brg, Medium",40
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Eggs Chicken, Table Foreign Meduim.",4
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM",Galunggong (Round Scad),120
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM",Habitchuelas (Baguio Beans),40
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Lakatan, Ripe, Medium",55
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Latundan, Ripe, Medium",35
4/11/2013,"Pasig City Mega Market, Caruncho Complex, Pasig City, MM","Mango, Carabao, Ripe, Medium/Semi.",100
