year,month,day,hours,baclaran_northbound_in,edsa_southbound_in,edsa_northbound_in,libertad_southbound_in,libertad_northbound_in,gil_puyat_southbound_in,gil_puyat_northbound_in,vito_cruz_southbound_in,vito_cruz_northbound_in,quirino_southbound_in,quirino_northbound_in,pedro_gil_southbound_in,pedro_gil_northbound_in,un_avenue_southbound_in,un_avenue_northbound_in,central_southbound_in,central_northbound_in,carriedo_southbound_in,carriedo_northbound_in,doroteo_jose_southbound_in,doroteo_jose_northbound_in,bambang_southbound_in,bambang_northbound_in,tayuman_southbound_in,tayuman_northbound_in,blumentritt_southbound_in,blumentritt_northbound_in,abad_santos_southbound_in,abad_santos_northbound_in,r_papa_southbound_in,r_papa_northbound_in,5th_avenue_southbound_in,5th_avenue_northbound_in,monumento_southbound_in,monumento_northbound_in,balintawak_southbound_in,balintawak_northbound_in,roosevelt_southbound_in,roosevelt_northbound_in
2011,June,Friday,8:00-9:00,737,43,2374,287,367,474,1327,262,589,122,302,592,700,670,661,573,808,442,527,708,583,56,122,522,213,223,200,147,19,158,14,216,81,1081,495,191,5,362,0
2011,June,Friday,9:00-10:00,192,8,571,55,120,220,358,83,464,42,99,291,512,258,354,370,288,159,137,192,356,36,84,455,80,75,187,85,7,103,6,142,13,394,365,77,7,192,0
2011,June,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,June,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,June,Saturday,5:00-6:00,626,10,1305,102,137,123,451,34,90,33,142,129,137,78,115,46,9,83,131,312,13,104,8,346,25,424,6,237,21,242,14,650,9,2152,16,211,2,163,0
2011,June,Saturday,6:00-7:00,1056,76,2623,71,408,103,1136,39,238,58,255,90,359,266,147,88,28,140,278,680,35,170,7,441,97,605,9,299,52,327,51,1116,10,3853,112,433,13,399,0
2011,June,Saturday,7:00-8:00,1719,65,3863,229,518,374,1305,57,392,173,342,293,406,353,219,192,51,310,310,853,263,237,59,805,50,931,18,479,119,484,38,1506,28,5157,87,537,9,564,0
2011,June,Saturday,8:00-9:00,1601,112,3601,229,481,483,969,83,416,138,417,352,349,369,235,180,110,406,380,863,254,293,52,807,154,907,44,447,123,443,87,1428,50,4814,150,469,15,548,0
2011,June,Saturday,9:00-10:00,1572,58,3176,185,503,968,636,120,382,128,400,218,559,373,295,321,35,428,551,893,243,296,48,665,200,813,46,356,93,347,94,1120,43,3984,72,351,6,469,0
2011,June,Saturday,10:00-11:00,1422,84,2852,159,466,390,1139,194,351,160,406,282,659,411,249,237,278,612,540,1028,100,194,136,621,150,693,29,256,87,318,61,919,42,3557,104,325,10,382,0
2011,June,Saturday,11:00-12:00,1478,89,2704,165,413,561,1019,139,580,185,453,568,467,363,574,497,213,690,622,828,342,344,50,594,206,675,80,278,88,240,81,852,42,3398,112,299,10,371,0
2011,June,Saturday,12:00-1:00 PM,1526,126,3015,152,529,455,1399,88,816,237,417,433,895,753,497,625,323,734,812,1083,235,352,79,707,222,721,36,227,155,276,127,792,73,3319,139,247,10,351,0
2011,June,Saturday,1:00-2:00,1554,119,3034,274,346,443,1291,448,452,138,439,578,699,536,663,595,475,747,814,1017,414,337,64,776,102,661,61,175,173,247,86,644,67,2870,112,247,10,335,0
2011,June,Saturday,2:00-3:00,1475,102,2881,208,422,898,981,199,687,117,575,685,681,709,550,619,546,824,904,894,530,315,77,572,208,630,46,174,153,209,125,484,140,2790,99,197,7,303,0
2011,June,Saturday,3:00-4:00,1688,109,2896,265,363,474,1552,502,463,243,470,919,697,646,748,706,668,753,1113,1010,604,297,143,520,324,484,229,204,102,161,147,578,193,2703,101,192,7,327,0
2011,June,Saturday,4:00-5:00,2134,121,3050,355,536,399,1833,233,870,127,613,555,1060,800,843,797,925,1140,962,631,1185,310,150,504,409,483,211,203,108,184,173,673,109,2779,111,235,9,355,0
2011,June,Saturday,5:00-6:00,2128,85,3163,352,499,750,1700,289,907,355,460,588,1353,1128,937,1098,825,1192,1412,1005,1342,328,252,609,524,428,577,216,196,121,236,727,179,2711,73,277,7,411,0
2011,June,Saturday,6:00-7:00,2128,32,3018,246,484,1119,802,363,602,415,310,712,1130,666,889,1194,535,1212,1310,973,1116,343,98,758,373,629,282,270,42,175,119,298,374,2869,31,244,3,375,0
2011,June,Saturday,7:00-8:00,1178,44,2418,255,326,459,1284,227,511,153,378,655,775,418,412,556,785,684,797,951,660,253,53,631,248,493,155,135,90,177,16,442,77,2243,41,174,3,285,0
2011,June,Saturday,8:00-9:00,848,26,1841,142,310,454,738,72,399,93,221,370,651,254,349,493,384,360,430,603,497,123,56,434,178,245,219,143,18,110,42,297,27,1852,26,146,2,214,0
2011,June,Saturday,9:00-10:00,248,0,14,2,9,4,12,8,52,6,28,24,77,120,223,162,156,37,68,246,82,22,19,212,53,126,22,46,5,37,5,108,6,450,6,39,0,55,0
2011,June,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,June,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,June,Sunday,5:00-6:00,527,10,912,98,92,117,288,32,41,14,142,56,152,103,82,31,13,85,178,242,20,68,2,37,229,302,5,131,58,207,16,202,265,1643,18,296,3,243,0
2011,June,Sunday,6:00-7:00,792,27,1440,152,139,196,527,24,139,76,161,153,217,294,179,66,31,171,281,423,46,109,12,21,381,388,8,220,18,239,16,306,375,2235,42,391,7,366,0
2011,June,Sunday,7:00-8:00,1182,133,2019,185,209,363,630,63,179,61,298,139,255,91,287,115,26,424,305,472,129,142,19,75,446,470,31,214,71,289,20,637,242,2340,155,532,35,457,0
2011,June,Sunday,8:00-9:00,1406,180,2098,211,178,331,621,65,196,177,204,238,294,162,245,103,43,491,477,665,80,175,33,105,613,601,30,237,145,302,75,700,333,2943,252,530,45,659,0
2011,June,Sunday,9:00-10:00,1607,185,2158,84,325,376,677,68,234,142,313,155,389,235,221,99,59,841,507,731,212,222,28,152,626,724,32,223,137,341,67,773,229,3013,258,485,41,656,0
2011,June,Sunday,10:00-11:00,1717,166,2178,332,204,312,648,52,289,76,300,274,400,222,269,97,98,600,943,799,107,186,31,307,452,651,31,215,131,218,128,665,208,3037,232,559,43,660,0
2011,June,Sunday,11:00-12:00,1900,131,2110,183,269,455,578,115,221,189,228,259,369,349,134,213,186,888,1032,903,103,185,51,150,633,568,60,121,205,331,64,657,150,2841,176,416,26,604,0
2011,June,Sunday,12:00-1:00 PM,1468,210,2014,190,223,375,552,116,273,113,319,196,465,696,207,170,180,1159,708,376,567,155,73,210,597,520,152,170,164,243,113,675,132,2394,250,413,43,524,0
2011,June,Sunday,1:00-2:00,1705,200,1998,137,244,375,691,97,327,61,386,216,479,420,168,176,228,1345,688,861,201,194,55,142,629,606,86,192,162,153,224,695,80,2898,290,398,40,589,0
2011,June,Sunday,2:00-3:00,1650,183,2236,223,257,385,760,158,345,102,426,392,441,523,290,230,225,1331,723,804,245,249,42,144,689,580,57,144,196,264,102,705,100,2894,237,392,32,636,0
2011,June,Sunday,3:00-4:00,1923,198,2356,196,227,412,872,103,375,114,360,246,601,581,314,200,265,1293,745,920,310,182,68,225,531,700,65,202,124,101,260,849,51,2873,242,449,38,623,0
2011,June,Sunday,4:00-5:00,2110,239,2382,282,241,768,588,148,301,261,270,220,670,450,472,247,386,1023,1159,1082,321,200,80,189,616,607,43,151,132,171,186,687,38,2725,273,371,37,518,0
2011,June,Sunday,5:00-6:00,2195,128,2229,161,305,366,1012,50,433,137,313,333,604,595,606,189,369,1564,729,946,312,145,29,126,650,448,42,175,67,181,163,659,80,2648,152,387,22,474,0
2011,June,Sunday,6:00-7:00,1976,42,2305,236,218,299,1118,61,420,113,261,359,638,324,887,293,426,1212,939,861,326,162,33,286,416,424,33,121,77,151,44,526,127,2356,43,412,8,421,0
2011,June,Sunday,7:00-8:00,1382,155,2080,66,298,328,962,81,425,164,237,296,596,150,572,188,397,1023,613,811,228,107,22,120,521,380,29,141,66,115,44,419,116,1892,141,383,28,400,0
2011,June,Sunday,8:00-9:00,697,33,1502,190,117,315,685,74,295,86,212,153,633,123,592,142,277,445,474,630,150,95,9,97,415,330,9,122,10,89,80,252,56,1840,41,285,6,385,0
2011,June,Sunday,9:00-10:00,245,3,0,3,0,12,0,38,0,26,0,194,0,134,0,173,0,49,91,127,42,18,15,50,201,84,15,38,4,34,5,77,4,478,6,63,1,96,0
2011,June,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,July,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,July,Monday,5:00-6:00,922,15,2031,45,256,169,619,52,136,53,232,198,208,120,178,66,13,111,175,561,23,187,14,539,38,555,7,364,32,368,22,1165,17,2090,1550,846,23,683,0
2011,July,Monday,6:00-7:00,2057,139,4790,387,522,145,1600,87,524,110,485,140,562,397,219,138,44,189,376,1259,65,332,14,866,191,940,14,697,122,599,94,2522,21,5438,2408,1863,58,2136,0
2011,July,Monday,7:00-8:00,2676,104,6172,373,842,511,1785,119,824,291,577,509,704,528,327,302,80,483,483,1561,482,420,105,1446,89,1461,28,754,188,723,114,2907,55,6061,2889,2146,61,2740,0
2011,July,Monday,8:00-9:00,2508,182,5859,348,729,730,1463,127,638,204,619,503,499,571,364,301,183,540,506,1678,494,406,71,1167,223,1282,62,574,158,561,110,2155,75,5671,2084,1589,47,2095,0
2011,July,Monday,9:00-10:00,2015,95,5260,230,625,1215,799,174,555,189,592,304,779,581,459,466,51,576,741,1595,435,342,56,946,284,912,52,414,108,432,116,1591,61,4466,1528,1122,37,1333,0
2011,July,Monday,10:00-11:00,1811,124,4223,226,661,555,1622,251,455,242,614,390,913,798,484,321,378,776,684,1575,153,217,153,855,206,793,34,333,113,352,68,1200,55,3486,1394,813,34,1170,0
2011,July,Monday,11:00-12:00,1649,130,3944,240,599,765,1391,193,807,263,642,796,654,585,925,667,286,873,788,1190,492,302,44,800,278,793,94,285,90,307,103,1011,50,3405,976,772,30,982,0
2011,July,Monday,12:00-1:00 PM,1743,166,3959,186,650,521,1603,111,1022,314,554,534,1102,1116,736,734,379,848,938,1612,350,372,84,952,298,800,40,243,166,302,139,929,86,2596,2060,665,23,998,0
2011,July,Monday,1:00-2:00,1672,142,3631,390,491,487,1417,528,533,250,794,819,990,940,1162,733,585,1002,1092,1256,511,370,70,971,127,731,68,203,201,312,109,858,89,2892,1425,576,22,949,0
2011,July,Monday,2:00-3:00,1763,120,3390,300,609,1055,1154,286,990,176,865,1043,1037,1572,1219,873,770,1047,1149,1245,737,371,91,874,318,707,51,168,148,196,117,644,187,2086,1522,429,17,815,0
2011,July,Monday,3:00-4:00,1766,124,3317,377,517,635,2079,711,656,405,784,1333,1010,1497,1734,1059,1003,977,1443,1278,765,312,150,692,431,457,216,210,105,150,137,500,167,1897,1256,402,11,710,0
2011,July,Monday,4:00-5:00,1974,142,3578,457,690,517,2377,488,1820,246,1185,999,1907,2155,2271,1231,1428,1563,1318,820,1541,323,156,676,549,470,205,207,110,144,135,554,90,1822,1286,384,8,666,0
2011,July,Monday,5:00-6:00,2319,118,4377,552,782,1251,2836,565,1771,709,918,1050,2416,2678,2223,1627,1223,1634,1935,1082,1444,250,325,720,620,356,480,168,152,100,196,714,176,1804,919,442,13,961,0
2011,July,Monday,6:00-7:00,2104,47,4363,466,916,1232,2908,758,1258,732,546,975,1546,1734,2315,1667,747,1676,1812,1215,1393,103,360,877,431,556,249,271,42,125,85,335,421,1335,1044,444,13,864,0
2011,July,Monday,7:00-8:00,1173,67,3643,429,549,787,2204,485,1094,229,566,1030,1218,1307,1289,849,1197,974,1135,1274,884,68,325,768,302,488,153,149,99,138,52,411,72,1120,876,385,9,713,0
2011,July,Monday,8:00-9:00,785,52,2821,348,445,536,1500,332,747,146,361,707,836,865,853,641,905,423,504,838,691,60,131,558,229,238,213,157,20,171,15,248,93,1239,568,226,6,485,0
2011,July,Monday,9:00-10:00,204,10,678,67,145,249,404,106,588,49,118,348,612,333,457,414,322,152,131,227,422,39,91,487,86,80,199,91,7,112,6,163,15,452,419,91,8,257,0
2011,July,Monday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,July,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,July,Tuesday,5:00-6:00,826,14,1944,43,248,163,596,52,137,52,225,188,199,118,176,69,13,109,172,544,22,187,14,545,39,543,7,366,33,358,21,1023,15,1881,1395,740,20,658,0
2011,July,Tuesday,6:00-7:00,1843,133,4584,376,507,140,1540,87,527,107,471,134,535,393,216,144,46,186,369,1223,63,333,14,875,193,918,14,700,123,582,91,2214,19,4892,2167,1632,51,2057,0
2011,July,Tuesday,7:00-8:00,2398,99,5906,362,816,492,1718,119,828,282,560,485,671,522,323,315,83,474,474,1516,468,421,105,1462,90,1427,27,758,189,703,111,2553,48,5453,2600,1880,54,2638,0
2011,July,Tuesday,8:00-9:00,2248,175,5607,337,707,702,1408,128,642,198,601,479,475,565,361,314,191,530,497,1629,480,407,72,1180,225,1253,60,577,159,545,107,1892,66,5102,1875,1392,41,2018,0
2011,July,Tuesday,9:00-10:00,1806,91,5033,223,606,1170,769,175,558,183,574,290,742,574,454,486,53,565,727,1549,422,342,56,956,288,891,51,416,109,420,113,1397,54,4019,1375,982,32,1283,0
2011,July,Tuesday,10:00-11:00,1623,119,4041,220,642,535,1562,252,458,235,596,372,870,790,479,335,394,761,671,1529,149,217,153,864,208,775,33,334,114,343,66,1054,48,3136,1254,712,30,1126,0
2011,July,Tuesday,11:00-12:00,1478,125,3775,232,581,737,1339,194,812,255,623,758,623,579,916,696,298,857,773,1155,477,302,44,809,281,775,92,287,91,298,101,888,44,3063,879,676,26,946,0
2011,July,Tuesday,12:00-1:00 PM,1562,159,3789,181,631,501,1543,111,1028,305,538,508,1049,1104,728,766,395,832,920,1566,340,372,84,962,301,781,39,244,167,294,135,816,75,2336,1853,582,21,960,0
2011,July,Tuesday,1:00-2:00,1498,136,3474,378,476,469,1365,531,536,243,771,780,943,930,1150,765,611,983,1071,1220,497,371,70,981,129,714,66,204,202,303,106,753,78,2602,1282,504,19,914,0
2011,July,Tuesday,2:00-3:00,1580,115,3244,291,590,1016,1111,288,996,171,839,993,988,1555,1207,911,803,1027,1127,1209,716,372,91,884,322,691,50,169,149,191,114,566,164,1877,1369,376,15,784,0
2011,July,Tuesday,3:00-4:00,1583,119,3175,366,501,611,2002,715,660,393,761,1269,962,1481,1715,1105,1046,959,1416,1241,743,313,150,699,435,446,211,211,106,146,133,439,147,1707,1130,352,9,683,0
2011,July,Tuesday,4:00-5:00,1769,136,3424,443,669,498,2289,490,1830,238,1149,951,1816,2132,2247,1284,1490,1534,1294,797,1496,323,156,683,555,459,201,208,111,140,131,486,79,1639,1157,336,7,641,0
2011,July,Tuesday,5:00-6:00,2078,113,4189,535,758,1204,2730,568,1781,688,890,1000,2301,2650,2200,1697,1276,1603,1899,1051,1403,250,325,728,627,348,469,168,153,98,191,627,154,1624,827,387,11,926,0
2011,July,Tuesday,6:00-7:00,1886,45,4175,452,888,1186,2800,762,1265,710,530,928,1472,1716,2291,1739,779,1645,1778,1180,1353,103,361,887,436,543,243,272,42,122,83,294,370,1201,939,389,11,832,0
2011,July,Tuesday,7:00-8:00,1051,64,3487,416,533,758,2122,488,1100,222,549,981,1160,1293,1276,886,1249,956,1114,1237,859,68,326,776,305,476,150,149,100,134,51,361,63,1008,788,337,8,687,0
2011,July,Tuesday,8:00-9:00,704,49,2699,338,432,516,1444,334,752,142,350,673,796,856,844,669,944,415,495,814,671,60,131,565,231,232,208,158,20,167,15,218,82,1115,511,198,5,467,0
2011,July,Tuesday,9:00-10:00,183,9,649,65,141,239,389,106,592,48,114,331,583,329,452,432,336,150,129,221,410,39,91,493,87,78,194,91,7,109,6,143,13,406,377,80,7,247,0
2011,July,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,July,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,July,Wednesday,5:00-6:00,1153,14,1836,42,240,158,576,45,118,50,218,182,192,107,159,59,11,106,167,504,20,182,13,526,37,534,7,359,32,357,22,1004,15,1834,1360,695,19,643,0
2011,July,Wednesday,6:00-7:00,2572,126,4329,363,490,135,1490,75,454,103,455,129,518,355,195,122,39,181,360,1131,58,323,13,846,186,904,14,686,120,580,91,2172,19,4771,2113,1531,48,2010,0
2011,July,Wednesday,7:00-8:00,3346,94,5578,350,789,476,1662,103,713,273,541,469,649,472,292,268,71,462,462,1402,433,408,102,1412,87,1406,27,743,185,700,110,2504,47,5318,2535,1764,50,2578,0
2011,July,Wednesday,8:00-9:00,3137,165,5296,326,684,679,1362,110,552,191,580,463,460,510,326,267,163,517,485,1507,444,394,69,1140,218,1234,59,565,155,543,106,1856,65,4975,1828,1306,38,1971,0
2011,July,Wednesday,9:00-10:00,2520,86,4754,215,586,1131,744,151,480,177,555,280,718,519,410,413,45,552,710,1432,390,332,54,924,278,878,50,408,107,418,113,1370,52,3919,1341,922,30,1254,0
2011,July,Wednesday,10:00-11:00,2265,112,3817,212,620,517,1510,217,394,227,576,360,841,713,433,285,335,743,655,1414,138,210,148,835,201,763,32,328,111,341,65,1034,47,3058,1223,668,28,1100,0
2011,July,Wednesday,11:00-12:00,2062,118,3565,225,562,712,1295,167,698,246,602,733,603,523,827,592,253,837,755,1068,441,293,43,781,271,763,90,281,89,297,100,871,43,2987,857,634,25,924,0
2011,July,Wednesday,12:00-1:00 PM,2179,150,3579,175,610,485,1493,96,884,295,519,492,1015,997,658,651,336,812,898,1448,314,361,82,930,291,769,38,239,163,292,134,800,74,2278,1807,546,19,938,0
2011,July,Wednesday,1:00-2:00,2091,129,3282,365,460,453,1320,457,461,234,745,754,912,840,1039,651,519,960,1046,1128,459,359,68,948,124,703,65,200,198,302,106,739,77,2537,1250,473,18,893,0
2011,July,Wednesday,2:00-3:00,2205,108,3064,281,571,983,1074,248,856,165,811,961,955,1405,1090,775,683,1003,1101,1118,662,360,88,854,311,680,49,166,146,190,114,555,161,1830,1335,353,14,766,0
2011,July,Wednesday,3:00-4:00,2208,112,2998,354,485,591,1936,615,568,380,735,1228,931,1338,1550,940,890,936,1383,1148,687,303,146,676,421,440,207,207,104,145,133,431,144,1664,1102,331,9,668,0
2011,July,Wednesday,4:00-5:00,2469,129,3234,428,647,481,2213,422,1574,230,1111,920,1757,1926,2030,1092,1267,1498,1263,737,1384,313,152,660,536,452,198,204,109,139,130,477,77,1599,1128,315,7,626,0
2011,July,Wednesday,5:00-6:00,2900,107,3956,517,733,1165,2641,489,1532,665,860,968,2226,2394,1987,1443,1085,1565,1854,972,1297,243,315,703,605,343,462,165,150,97,190,615,151,1583,807,363,10,904,0
2011,July,Wednesday,6:00-7:00,2631,42,3943,438,859,1147,2708,656,1088,686,512,898,1424,1550,2069,1479,663,1606,1736,1091,1251,100,350,857,421,535,240,267,41,121,82,289,362,1171,916,365,11,813,0
2011,July,Wednesday,7:00-8:00,1466,60,3293,403,515,733,2052,420,946,215,531,949,1122,1168,1152,753,1062,933,1087,1144,794,66,316,750,295,469,148,146,98,134,51,354,61,983,768,317,8,671,0
2011,July,Wednesday,8:00-9:00,982,47,2550,327,418,499,1396,287,647,137,338,651,770,773,763,569,802,405,483,752,620,59,127,546,223,229,205,155,20,166,15,214,80,1088,498,186,5,456,0
2011,July,Wednesday,9:00-10:00,255,9,613,62,136,231,376,92,509,46,111,320,564,297,409,367,286,146,126,204,379,38,88,476,84,77,191,89,7,109,6,140,13,396,367,75,7,241,0
2011,July,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,July,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,July,Thursday,5:00-6:00,818,15,1955,43,246,164,598,53,139,50,218,187,197,115,171,68,13,109,172,546,22,186,14,535,38,533,7,363,32,359,21,1033,15,1865,1383,714,19,658,0
2011,July,Thursday,6:00-7:00,1825,134,4610,373,503,141,1547,89,537,103,455,133,531,381,210,142,45,187,370,1227,63,331,14,860,189,902,14,694,121,584,92,2237,19,4853,2149,1573,49,2056,0
2011,July,Thursday,7:00-8:00,2374,100,5940,359,811,494,1725,122,844,273,541,481,665,506,313,310,82,476,476,1521,470,419,104,1436,89,1402,27,751,187,706,111,2578,49,5409,2579,1812,52,2637,0
2011,July,Thursday,8:00-9:00,2226,176,5639,335,703,705,1414,130,654,192,581,475,471,548,349,309,188,532,499,1635,482,404,71,1159,221,1231,59,571,157,548,107,1911,67,5061,1860,1341,39,2016,0
2011,July,Thursday,9:00-10:00,1788,92,5062,221,602,1175,772,178,568,177,555,287,736,557,440,478,52,567,730,1554,424,340,55,939,282,876,50,412,108,421,114,1411,54,3986,1364,947,31,1282,0
2011,July,Thursday,10:00-11:00,1607,119,4064,218,638,537,1568,257,466,227,576,369,863,765,464,330,388,765,674,1535,149,216,152,849,205,761,32,331,113,344,66,1064,49,3111,1244,686,29,1125,0
2011,July,Thursday,11:00-12:00,1463,126,3796,231,577,740,1345,198,827,246,602,752,618,561,887,685,293,861,776,1160,479,301,44,795,276,761,90,284,90,300,101,896,45,3039,871,651,26,945,0
2011,July,Thursday,12:00-1:00 PM,1546,160,3811,180,627,503,1550,113,1047,295,519,504,1041,1070,706,754,389,835,924,1572,341,370,84,945,296,767,38,242,165,295,136,824,76,2317,1839,561,20,960,0
2011,July,Thursday,1:00-2:00,1484,137,3494,376,473,471,1370,541,546,234,745,774,935,901,1114,753,601,987,1076,1224,498,368,70,964,126,701,65,202,200,304,106,761,79,2581,1271,486,18,913,0
2011,July,Thursday,2:00-3:00,1564,115,3263,289,587,1020,1115,293,1014,165,811,985,980,1507,1169,897,791,1032,1132,1214,719,370,91,868,316,679,49,168,148,192,114,572,166,1862,1358,362,14,784,0
2011,July,Thursday,3:00-4:00,1567,120,3193,364,498,613,2010,728,672,380,735,1259,955,1435,1662,1088,1030,963,1422,1246,746,311,150,687,428,438,207,209,105,146,134,444,148,1693,1121,339,9,683,0
2011,July,Thursday,4:00-5:00,1752,137,3444,440,665,500,2298,499,1864,230,1111,944,1802,2066,2178,1264,1467,1540,1299,800,1502,321,156,671,545,451,197,206,110,140,131,491,80,1626,1148,324,7,641,0
2011,July,Thursday,5:00-6:00,2058,114,4213,532,753,1209,2742,579,1814,665,860,992,2283,2568,2132,1671,1256,1610,1907,1055,1408,249,323,715,616,342,461,167,151,98,191,633,156,1610,820,373,11,925,0
2011,July,Thursday,6:00-7:00,1867,45,4199,450,883,1191,2812,776,1289,686,512,921,1460,1663,2220,1712,768,1652,1786,1184,1358,103,359,871,428,534,239,270,42,122,83,297,374,1191,932,375,11,832,0
2011,July,Thursday,7:00-8:00,1040,64,3507,414,529,761,2131,497,1120,215,531,973,1151,1253,1236,872,1230,960,1118,1242,862,68,324,762,300,468,147,148,99,135,51,364,63,1000,782,325,7,686,0
2011,July,Thursday,8:00-9:00,697,50,2715,336,429,518,1450,340,765,137,338,668,790,830,818,659,929,417,497,817,673,60,130,555,227,228,204,156,20,167,15,220,83,1106,507,191,5,467,0
2011,July,Thursday,9:00-10:00,181,9,653,64,140,240,391,108,602,46,111,329,578,319,438,426,331,150,129,221,411,39,90,484,85,76,191,90,7,109,6,145,13,403,373,77,7,247,0
2011,July,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,July,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,July,Friday,5:00-6:00,875,15,2025,46,265,174,638,52,138,53,233,194,205,118,176,69,13,155,245,591,24,207,15,594,42,581,8,401,36,393,24,1143,17,2045,1516,791,22,706,0
2011,July,Friday,6:00-7:00,1952,139,4774,401,541,150,1649,88,533,111,487,138,553,393,216,144,46,265,526,1326,68,368,15,954,210,983,15,766,134,638,100,2472,21,5320,2356,1743,54,2207,0
2011,July,Friday,7:00-8:00,2539,103,6151,386,871,527,1839,121,838,292,579,501,693,522,323,317,84,675,675,1644,508,465,116,1594,99,1528,29,830,206,771,122,2850,54,5930,2827,2008,57,2831,0
2011,July,Friday,8:00-9:00,2380,182,5840,360,755,752,1507,129,649,205,622,495,491,565,360,315,192,755,708,1767,520,450,79,1287,246,1341,65,631,174,598,117,2112,74,5548,2038,1487,44,2164,0
2011,July,Friday,9:00-10:00,1912,95,5242,238,647,1252,823,177,564,190,594,299,766,574,454,488,53,806,1037,1680,458,378,62,1043,314,954,54,455,119,460,124,1560,60,4370,1495,1050,35,1377,0
2011,July,Friday,10:00-11:00,1719,123,4209,234,685,572,1672,255,463,243,617,384,898,789,479,337,396,1086,957,1659,161,240,169,943,227,830,35,366,124,376,72,1177,54,3410,1364,761,32,1208,0
2011,July,Friday,11:00-12:00,1565,130,3931,248,620,788,1433,196,821,264,645,783,643,579,915,700,300,1222,1102,1253,518,334,49,882,306,829,98,314,99,327,110,991,49,3331,955,722,28,1014,0
2011,July,Friday,12:00-1:00 PM,1654,165,3947,193,673,537,1652,112,1039,316,556,525,1084,1103,728,770,397,1186,1312,1698,368,412,93,1049,328,836,42,267,182,322,148,910,84,2540,2015,622,22,1030,0
2011,July,Friday,1:00-2:00,1587,142,3619,403,508,502,1461,537,542,251,798,805,973,930,1149,769,614,1402,1527,1323,539,410,78,1070,140,764,71,224,221,333,116,841,87,2829,1394,539,20,980,0
2011,July,Friday,2:00-3:00,1673,119,3379,310,630,1088,1189,291,1007,177,869,1025,1020,1555,1206,915,807,1465,1607,1312,777,411,101,964,351,740,54,185,163,210,125,632,183,2041,1489,402,16,841,0
2011,July,Friday,3:00-4:00,1676,124,3306,390,535,654,2143,723,667,407,788,1311,994,1480,1715,1111,1052,1367,2019,1346,806,346,166,763,475,478,226,231,116,160,146,491,164,1856,1229,376,10,733,0
2011,July,Friday,4:00-5:00,1874,142,3567,473,714,533,2450,496,1850,247,1190,982,1876,2131,2246,1290,1497,2187,1844,864,1623,357,173,745,605,492,215,228,121,153,144,543,88,1783,1258,359,8,688,0
2011,July,Friday,5:00-6:00,2201,118,4363,571,809,1289,2923,574,1801,712,922,1033,2376,2649,2199,1706,1282,2285,2708,1140,1521,277,360,793,683,373,502,184,167,107,209,700,172,1765,899,413,12,993,0
