year,month,day,hours,baclaran_northbound_in,edsa_southbound_in,edsa_northbound_in,libertad_southbound_in,libertad_northbound_in,gil_puyat_southbound_in,gil_puyat_northbound_in,vito_cruz_southbound_in,vito_cruz_northbound_in,quirino_southbound_in,quirino_northbound_in,pedro_gil_southbound_in,pedro_gil_northbound_in,un_avenue_southbound_in,un_avenue_northbound_in,central_southbound_in,central_northbound_in,carriedo_southbound_in,carriedo_northbound_in,doroteo_jose_southbound_in,doroteo_jose_northbound_in,bambang_southbound_in,bambang_northbound_in,tayuman_southbound_in,tayuman_northbound_in,blumentritt_southbound_in,blumentritt_northbound_in,abad_santos_southbound_in,abad_santos_northbound_in,r_papa_southbound_in,r_papa_northbound_in,5th_avenue_southbound_in,5th_avenue_northbound_in,monumento_southbound_in,monumento_northbound_in,balintawak_southbound_in,balintawak_northbound_in,roosevelt_southbound_in,roosevelt_northbound_in
2010,October,Monday,5:00-6:00,2378,104,3854,502,711,1205,2732,619,1941,762,986,982,2259,2403,1995,1742,1310,1769,2095,1149,1534,303,393,805,693,390,525,170,164,91,177,738,182,2073,623,575,0,0,0
2010,October,Monday,6:00-7:00,1924,42,3919,440,863,1177,2778,880,1461,768,573,1084,1720,1380,1842,1724,773,1617,1748,1171,1343,112,390,698,605,572,256,177,123,135,92,318,400,1624,658,484,0,0,0
2010,October,Monday,7:00-8:00,942,63,3418,349,446,763,2137,454,1023,198,488,845,1000,980,966,794,1120,859,1000,1078,749,56,268,558,455,455,143,120,105,151,41,408,71,1284,524,347,0,0,0
2010,October,Monday,8:00-9:00,548,43,2356,287,366,523,1464,305,688,120,295,546,646,596,588,496,700,395,471,653,538,60,132,375,306,207,185,108,67,138,23,248,62,1287,341,246,0,0,0
2010,October,Monday,9:00-10:00,126,10,717,73,161,293,475,104,576,53,126,317,557,290,398,408,318,167,162,275,371,29,64,322,195,80,130,73,38,89,16,156,14,535,240,132,0,0,0
2010,October,Monday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,Tuesday,5:00-6:00,700,11,1508,56,199,163,597,40,104,41,179,143,151,77,114,52,10,100,158,431,17,144,11,483,34,563,7,309,28,280,17,1009,15,1960,855,641,5,59,0
2010,October,Tuesday,6:00-7:00,1725,107,3668,232,448,142,1562,61,369,92,408,110,442,329,181,146,47,195,386,1107,57,322,13,841,185,1032,16,626,110,609,96,2260,19,5410,1599,2198,17,194,0
2010,October,Tuesday,7:00-8:00,2648,99,5932,335,757,506,1764,98,680,280,555,432,597,474,293,315,83,483,483,1590,491,399,99,1420,88,1424,27,796,198,672,91,2610,49,6750,2135,2741,17,271,0
2010,October,Tuesday,8:00-9:00,2599,172,5526,313,656,691,1385,132,660,207,627,573,568,505,323,273,167,513,481,1595,470,357,63,1142,218,1279,62,592,163,586,114,2102,74,5960,1527,1919,12,215,0
2010,October,Tuesday,9:00-10:00,2563,92,5050,222,605,1227,807,163,520,185,579,298,762,554,438,528,58,521,670,1394,380,348,57,963,290,1060,60,447,117,443,119,1569,60,4476,1056,1171,9,161,0
2010,October,Tuesday,10:00-11:00,2798,122,4148,195,570,553,1615,238,431,225,571,374,874,769,466,363,427,747,659,1438,140,218,153,863,208,868,37,322,109,343,66,1172,53,3558,983,938,9,146,0
2010,October,Tuesday,11:00-12:00,2309,124,3765,197,493,767,1394,143,598,243,595,744,612,579,916,681,292,848,765,1096,453,295,43,781,271,709,84,254,81,295,100,1017,51,3502,720,740,7,114,0
2010,October,Tuesday,12:00-1:00 PM,2714,156,3713,175,611,542,1668,79,727,305,538,488,1008,939,619,754,389,824,912,1386,301,302,68,890,279,818,41,230,157,275,126,899,83,2697,1329,693,6,111,0
2010,October,Tuesday,1:00-2:00,2327,134,3430,358,451,506,1475,480,485,217,691,767,928,791,977,687,549,922,1004,1209,492,318,60,1053,138,802,74,190,188,275,96,779,81,2843,947,571,5,95,0
2010,October,Tuesday,2:00-3:00,2016,120,3386,273,554,1103,1206,262,905,168,826,1023,1018,1250,969,856,754,1025,1125,1113,659,334,82,840,306,666,48,168,148,202,121,580,168,2255,1021,471,4,92,0
2010,October,Tuesday,3:00-4:00,2646,123,3294,353,484,609,1996,631,582,355,687,1222,926,1196,1385,1157,1095,932,1377,1188,711,279,134,642,400,447,211,161,116,132,121,468,156,1853,775,396,2,83,0
2010,October,Tuesday,4:00-5:00,3010,128,3206,380,574,512,2354,433,1616,218,1052,871,1662,1575,1660,1234,1432,1560,1316,713,1338,323,156,642,522,460,201,156,115,137,128,533,86,1774,785,416,2,82,0
2010,October,Tuesday,5:00-6:00,3061,108,4013,517,733,1246,2826,657,2060,750,971,1008,2319,2224,1846,1679,1262,1709,2025,1065,1423,271,352,742,639,375,505,169,160,85,167,695,171,1878,639,484,3,101,0
2010,October,Tuesday,6:00-7:00,3168,44,4117,433,849,1152,2718,884,1466,783,584,1091,1730,1353,1806,1655,742,1554,1680,1044,1198,108,378,690,505,557,250,186,90,135,92,288,363,1403,654,459,3,94,0
2010,October,Tuesday,7:00-8:00,1911,63,3431,358,457,796,2230,480,1080,221,546,868,1027,917,904,690,973,812,946,954,662,50,237,582,408,406,128,116,96,144,41,369,64,1157,542,318,1,73,0
2010,October,Tuesday,8:00-9:00,1370,47,2561,299,383,596,1669,316,711,130,321,569,673,561,553,450,634,388,463,541,446,60,131,379,271,211,189,103,48,133,21,231,65,1185,362,230,1,47,0
2010,October,Tuesday,9:00-10:00,299,12,857,89,194,335,544,116,647,68,162,342,602,304,417,430,335,162,154,245,339,32,71,358,160,69,139,100,40,84,10,164,15,498,274,119,0,29,0
2010,October,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,Wednesday,5:00-6:00,700,11,1508,56,199,163,597,40,104,41,179,143,151,77,114,52,10,108,170,422,17,158,12,555,40,654,9,342,31,330,20,986,14,2086,944,643,4,67,0
2010,October,Wednesday,6:00-7:00,1725,107,3668,232,448,142,1562,61,369,92,408,110,442,329,181,146,47,208,412,1214,62,356,15,864,190,1166,18,657,115,610,96,2310,20,5306,1570,2135,13,232,0
2010,October,Wednesday,7:00-8:00,2648,99,5932,335,757,506,1764,98,680,280,555,432,597,474,293,315,83,519,519,1622,501,429,107,1545,95,1543,30,784,195,728,99,2626,50,6838,2156,2858,15,321,0
2010,October,Wednesday,8:00-9:00,2599,172,5526,313,656,691,1385,132,660,207,627,573,568,505,323,273,167,574,538,1668,491,390,69,1257,240,1389,67,608,167,626,122,2180,76,6345,1629,1972,11,254,0
2010,October,Wednesday,9:00-10:00,2563,92,5050,222,605,1227,807,163,520,185,579,298,762,554,438,528,58,589,759,1503,410,384,62,1058,318,1161,66,476,125,481,130,1693,65,4935,1165,1377,8,193,0
2010,October,Wednesday,10:00-11:00,2798,122,4148,195,570,553,1615,238,431,225,571,374,874,769,466,363,427,813,717,1580,154,254,179,978,236,995,42,334,114,389,75,1269,58,3928,1088,1015,9,159,0
2010,October,Wednesday,11:00-12:00,2309,124,3765,197,493,767,1394,143,598,243,595,744,612,579,916,681,292,930,839,1168,483,323,47,853,296,810,96,274,87,305,103,1058,53,3817,788,822,6,123,0
2010,October,Wednesday,12:00-1:00 PM,2714,156,3713,175,611,542,1668,79,727,305,538,488,1008,939,619,754,389,920,1018,1488,323,330,75,959,301,906,45,239,163,286,131,983,91,2895,1469,753,5,123,0
2010,October,Wednesday,1:00-2:00,2327,134,3430,358,451,506,1475,480,485,217,691,767,928,791,977,687,549,1017,1108,1301,529,365,69,1122,147,876,81,220,217,317,111,874,91,3173,1061,707,5,126,0
2010,October,Wednesday,2:00-3:00,2016,120,3386,273,554,1103,1206,262,905,168,826,1023,1018,1250,969,856,754,1096,1203,1192,706,369,91,906,330,786,57,180,158,235,140,615,178,2457,1148,549,4,113,0
2010,October,Wednesday,3:00-4:00,2646,123,3294,353,484,609,1996,631,582,355,687,1222,926,1196,1385,1157,1095,1012,1494,1223,732,319,153,729,454,532,251,182,129,136,125,518,173,2165,930,443,2,75,0
2010,October,Wednesday,4:00-5:00,3010,128,3206,380,574,512,2354,433,1616,218,1052,871,1662,1575,1660,1234,1432,1693,1428,751,1410,352,171,709,576,554,242,169,128,136,128,580,94,1875,848,451,2,85,0
2010,October,Wednesday,5:00-6:00,3061,108,4013,517,733,1246,2826,657,2060,750,971,1008,2319,2224,1846,1679,1262,1846,2187,1171,1564,306,397,809,696,427,575,189,180,100,196,781,192,2104,733,562,3,107,0
2010,October,Wednesday,6:00-7:00,3168,44,4117,433,849,1152,2718,884,1466,783,584,1091,1730,1353,1806,1655,742,1727,1867,1185,1358,118,411,773,563,622,279,206,101,149,101,313,393,1562,740,486,3,114,0
2010,October,Wednesday,7:00-8:00,1911,63,3431,358,457,796,2230,480,1080,221,546,868,1027,917,904,690,973,907,1057,1015,705,53,254,606,429,446,140,115,95,148,43,372,65,1239,604,347,1,77,0
2010,October,Wednesday,8:00-9:00,1370,47,2561,299,383,596,1669,316,711,130,321,569,673,561,553,450,634,442,527,627,517,63,136,419,293,221,198,118,52,134,21,239,70,1168,358,236,1,59,0
2010,October,Wednesday,9:00-10:00,299,12,857,89,194,335,544,116,647,68,162,342,602,304,417,430,335,189,179,263,377,32,72,379,164,97,182,81,33,104,12,172,16,534,298,128,0,37,0
2010,October,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,Thursday,5:00-6:00,678,11,1515,37,213,155,565,37,96,39,170,138,146,72,107,53,10,104,165,388,16,138,10,505,36,572,8,337,30,310,19,942,14,1670,1238,592,3,57,0
2010,October,Thursday,6:00-7:00,1554,110,3789,291,392,140,1540,58,354,86,378,112,446,325,179,137,44,207,411,1114,57,349,15,836,184,1104,17,641,112,586,92,2182,19,4496,1991,2007,12,233,0
2010,October,Thursday,7:00-8:00,2358,100,5934,319,720,479,1670,96,669,264,524,426,589,458,283,322,85,487,487,1557,481,418,104,1504,93,1489,29,734,183,674,106,2577,49,5898,2811,2707,14,331,0
2010,October,Thursday,8:00-9:00,2268,164,5281,305,641,691,1385,115,575,202,612,530,526,489,312,272,166,548,514,1592,469,377,66,1179,225,1254,60,595,164,570,111,2051,72,5435,1997,1849,11,235,0
2010,October,Thursday,9:00-10:00,1916,81,4466,222,603,1229,808,156,497,181,566,283,725,527,417,536,59,568,732,1449,395,373,61,961,289,1139,65,457,120,443,120,1508,58,4158,1423,1182,7,186,0
2010,October,Thursday,10:00-11:00,1760,126,4296,201,587,506,1478,221,401,214,543,341,797,714,433,332,390,809,714,1534,149,239,168,920,221,878,37,330,112,374,72,1156,53,3258,1303,939,8,147,0
2010,October,Thursday,11:00-12:00,1594,121,3663,209,522,759,1379,139,582,229,561,738,607,546,863,639,274,898,809,1149,475,328,48,811,282,759,90,275,87,284,96,972,48,3340,958,759,6,119,0
2010,October,Thursday,12:00-1:00 PM,1647,145,3463,176,613,508,1564,75,689,286,504,475,980,886,584,728,376,875,968,1413,306,319,72,883,277,856,43,230,157,273,126,923,85,2214,1757,701,5,124,0
2010,October,Thursday,1:00-2:00,1563,126,3227,327,412,515,1499,370,374,206,655,725,876,720,890,682,544,961,1048,1254,510,344,65,1051,138,820,76,192,190,289,101,782,81,2529,1246,598,5,127,0
2010,October,Thursday,2:00-3:00,1622,117,3327,265,538,1063,1162,246,851,154,759,952,947,1215,942,828,730,1048,1150,1158,686,328,81,851,310,707,51,175,154,193,115,572,166,1807,1318,503,4,89,0
2010,October,Thursday,3:00-4:00,1684,119,3163,321,440,587,1925,605,559,339,656,1197,907,1120,1297,1049,993,942,1391,1185,709,299,144,641,399,476,225,194,97,131,120,447,149,1633,1081,394,2,75,0
2010,October,Thursday,4:00-5:00,1778,126,3168,355,537,505,2322,431,1607,203,979,859,1639,1577,1662,1134,1316,1599,1348,743,1395,331,161,660,536,470,206,166,89,132,124,503,82,1460,1031,415,2,92,0
2010,October,Thursday,5:00-6:00,2437,106,3926,493,698,1209,2742,594,1864,685,887,967,2225,2009,1667,1535,1154,1765,2091,1094,1460,269,349,740,637,396,533,181,164,99,194,741,183,1677,855,515,3,119,0
2010,October,Thursday,6:00-7:00,1899,43,3984,386,758,1177,2779,856,1420,741,553,1028,1630,1241,1657,1589,712,1698,1836,1148,1316,116,403,883,434,594,266,256,40,141,96,297,373,1187,928,450,3,102,0
2010,October,Thursday,7:00-8:00,994,61,3355,345,441,802,2246,478,1077,213,525,890,1052,932,919,677,954,897,1044,1058,735,51,244,740,291,458,144,128,85,150,57,383,66,967,756,337,2,76,0
2010,October,Thursday,8:00-9:00,628,46,2525,291,372,557,1559,354,798,119,295,583,690,580,573,491,692,429,512,623,513,62,135,493,202,214,191,139,18,151,13,230,87,1096,502,242,1,57,0
2010,October,Thursday,9:00-10:00,148,12,824,81,177,320,520,123,684,67,159,332,584,320,440,449,350,187,161,218,405,33,75,497,88,80,201,115,9,108,6,182,17,417,385,143,0,46,0
2010,October,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,Friday,5:00-6:00,681,11,1520,77,214,158,575,37,98,41,179,135,142,70,105,46,9,143,226,382,15,145,11,482,34,570,8,321,29,314,19,884,13,2189,719,589,6,49,0
2010,October,Friday,6:00-7:00,1567,109,3731,209,490,138,1521,59,356,83,366,112,446,304,167,121,39,255,506,1024,53,305,13,809,178,1063,16,648,113,551,87,2105,18,5334,1167,1849,19,184,0
2010,October,Friday,7:00-8:00,2394,97,5785,342,772,509,1776,97,675,270,535,446,617,447,277,295,78,701,701,1471,455,393,98,1440,89,1461,28,775,193,707,88,2601,49,7092,1669,2716,26,264,0
2010,October,Friday,8:00-9:00,2342,172,5538,315,660,678,1360,119,598,194,589,525,520,487,311,261,159,821,770,1540,454,404,71,1264,241,1384,67,643,177,610,119,2269,79,6569,1373,1975,20,227,0
2010,October,Friday,9:00-10:00,2001,84,4650,227,616,1226,806,158,504,179,561,280,717,531,419,521,57,802,1032,1419,387,386,63,1013,305,1134,64,490,128,463,125,1646,63,5165,984,1313,15,152,0
2010,October,Friday,10:00-11:00,1784,123,4180,212,619,540,1577,265,480,245,620,349,816,750,455,361,425,1212,1069,1601,156,239,168,950,229,979,42,367,125,397,76,1283,59,4153,920,1010,15,119,0
2010,October,Friday,11:00-12:00,1631,121,3659,218,545,822,1495,175,733,260,637,740,608,584,924,680,291,1263,1139,1195,494,358,52,908,316,830,98,302,96,347,117,1124,56,4129,689,872,12,128,0
2010,October,Friday,12:00-1:00 PM,1588,149,3563,175,611,555,1710,94,866,302,532,493,1018,935,617,796,411,1205,1333,1483,322,373,84,1025,321,931,46,270,184,329,151,982,91,3486,1336,756,9,135,0
2010,October,Friday,1:00-2:00,1705,136,3476,365,460,532,1549,483,487,223,707,774,935,778,962,781,623,1382,1507,1319,537,390,74,1191,156,878,81,234,232,341,119,959,100,3528,942,713,9,137,0
2010,October,Friday,2:00-3:00,1764,126,3580,293,595,1180,1290,269,931,176,864,1000,994,1321,1025,890,785,1439,1579,1264,748,386,95,991,361,835,60,213,187,243,145,696,202,3001,1051,604,8,143,0
2010,October,Friday,3:00-4:00,1841,124,3301,377,516,651,2131,663,613,389,753,1303,988,1230,1425,1122,1062,1250,1847,1300,778,350,168,775,483,558,263,188,164,161,148,580,194,2447,869,501,5,125,0
2010,October,Friday,4:00-5:00,1955,139,3485,414,625,554,2546,327,1220,222,1069,898,1714,1693,1784,1279,1485,2091,1763,801,1504,390,189,838,680,562,245,215,195,153,144,668,108,2228,806,509,3,110,0
2010,October,Friday,5:00-6:00,2524,107,3984,541,766,1220,2766,535,1678,706,914,980,2253,2182,1811,1542,1159,2219,2629,1272,1698,343,446,901,776,488,657,276,278,115,225,916,226,2510,641,600,6,159,0
2010,October,Friday,6:00-7:00,2025,43,4036,416,817,1134,2676,644,1069,761,568,1153,1828,1373,1834,1821,816,2111,2282,1333,1529,140,487,836,781,751,337,202,179,196,133,397,499,2044,730,555,5,136,0
2010,October,Friday,7:00-8:00,1128,65,3576,382,489,823,2306,365,823,244,603,1006,1190,1047,1033,823,1160,1409,1642,1190,826,66,317,682,682,540,170,136,126,201,48,512,89,1627,600,382,3,111,0
2010,October,Friday,8:00-9:00,718,50,2714,298,382,621,1738,296,668,147,362,686,812,672,663,564,796,769,917,741,611,73,159,465,434,262,235,114,82,162,31,291,71,1533,365,266,2,81,0
2010,October,Friday,9:00-10:00,166,14,998,83,181,401,652,85,470,63,150,326,573,357,490,564,439,338,335,351,432,41,91,380,256,110,177,71,57,98,17,199,18,658,275,128,0,43,0
2010,October,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,Saturday,5:00-6:00,567,9,1143,102,137,124,453,35,91,34,149,128,135,62,92,51,10,93,148,332,13,112,8,411,29,441,6,234,21,225,13,629,9,2039,15,361,1,55,0
2010,October,Saturday,6:00-7:00,1149,73,2509,72,412,109,1202,41,247,70,308,95,379,266,147,104,33,172,340,793,41,202,8,537,118,741,11,350,61,368,58,1262,11,3794,110,904,8,132,0
2010,October,Saturday,7:00-8:00,1702,67,3994,230,520,386,1347,63,438,180,357,310,428,270,167,194,51,393,393,1004,310,257,64,1025,63,989,19,470,117,545,43,1693,32,5406,91,1383,7,198,0
2010,October,Saturday,8:00-9:00,1744,124,3979,241,505,565,1133,88,443,163,495,436,433,308,197,185,112,474,444,1041,307,302,53,972,186,1045,50,461,127,492,96,1547,54,4994,155,1241,12,226,0
2010,October,Saturday,9:00-10:00,1743,65,3599,189,514,992,652,136,434,146,458,232,593,323,255,330,36,515,662,1035,282,309,50,802,241,926,53,400,105,402,108,1198,46,4309,78,909,5,185,0
2010,October,Saturday,10:00-11:00,1751,93,3171,174,509,404,1180,214,389,177,448,284,665,442,268,221,259,748,660,1204,117,207,146,763,184,836,35,310,105,348,67,1025,47,3588,105,758,7,165,0
2010,October,Saturday,11:00-12:00,1677,98,2961,179,448,605,1099,140,584,191,468,610,501,356,562,473,203,870,785,1000,413,335,49,834,290,740,88,285,90,316,106,936,47,3537,117,635,7,163,0
2010,October,Saturday,12:00-1:00 PM,1758,126,3021,156,543,482,1483,104,964,269,473,420,868,750,495,666,344,884,978,1326,287,336,76,865,271,854,43,230,157,304,140,926,85,3163,132,654,9,163,0
2010,October,Saturday,1:00-2:00,1868,127,3240,299,376,502,1463,485,489,165,524,603,729,477,589,564,450,946,1030,1132,461,346,66,991,130,784,72,191,188,283,99,800,83,3187,125,524,6,156,0
2010,October,Saturday,2:00-3:00,1865,106,2998,220,447,897,981,211,729,120,587,778,773,682,529,632,557,1016,1115,1050,622,306,75,766,279,719,52,182,160,245,146,602,174,2912,103,529,7,150,0
2010,October,Saturday,3:00-4:00,1852,108,2878,300,411,478,1567,599,553,274,530,892,676,648,751,711,673,957,1413,1143,684,307,148,652,406,507,239,232,116,180,165,563,188,2800,105,490,6,146,0
2010,October,Saturday,4:00-5:00,2169,134,3375,331,500,460,2114,294,1097,154,743,659,1258,773,815,841,976,1370,1155,767,1440,346,168,651,529,629,275,243,130,184,172,692,112,2812,112,518,7,153,0
2010,October,Saturday,5:00-6:00,2692,90,3322,409,580,821,1862,310,973,402,520,639,1470,994,825,1023,769,1346,1595,1110,1482,333,256,701,603,480,647,222,202,119,232,814,201,3013,81,557,5,201,0
2010,October,Saturday,6:00-7:00,2225,34,3177,254,499,1383,992,358,595,391,291,686,1088,522,696,1113,499,1334,1442,1086,1246,355,102,842,414,714,320,280,43,164,112,332,417,2815,30,487,2,160,0
2010,October,Saturday,7:00-8:00,1365,51,2788,238,304,491,1376,220,496,151,373,622,736,409,404,502,708,828,964,970,674,242,51,746,293,523,165,140,93,185,16,402,70,2085,38,344,2,115,0
2010,October,Saturday,8:00-9:00,804,29,2102,155,339,479,779,85,471,102,244,364,640,252,346,522,407,390,465,596,491,122,56,511,209,241,216,160,21,121,46,330,30,1924,27,279,1,87,0
2010,October,Saturday,9:00-10:00,0,0,11,2,10,12,35,10,65,11,52,61,193,67,125,191,184,70,130,273,91,35,30,250,62,158,28,57,6,54,7,125,7,577,7,84,0,32,0
2010,October,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,Sunday,5:00-6:00,541,10,1020,97,96,122,320,51,72,18,159,78,179,83,72,51,20,80,161,389,30,94,3,91,277,392,6,125,47,165,12,265,247,1695,17,294,1,61,0
2010,October,Sunday,6:00-7:00,887,32,1598,178,198,215,661,35,208,82,190,151,244,184,110,65,29,179,302,599,60,131,13,67,375,502,10,206,19,219,17,363,319,2188,44,393,4,99,0
2010,October,Sunday,7:00-8:00,1336,117,1998,195,241,385,728,77,241,69,292,185,325,89,210,115,26,379,284,518,145,152,23,136,397,548,33,210,66,262,19,586,181,2358,138,484,10,122,0
2010,October,Sunday,8:00-9:00,1623,180,2312,231,223,394,748,87,278,190,256,272,324,139,180,119,52,442,428,678,99,178,33,179,554,712,35,210,116,298,71,672,263,2909,225,575,16,168,0
2010,October,Sunday,9:00-10:00,1840,208,2714,108,393,504,793,91,312,143,334,193,486,184,168,123,62,712,468,725,209,228,30,218,585,755,35,232,128,338,70,689,175,3033,229,591,16,199,0
2010,October,Sunday,10:00-11:00,1933,180,2561,299,234,412,897,70,322,108,395,286,445,157,169,110,113,543,795,868,112,213,49,358,423,766,36,218,123,249,129,701,184,3065,212,572,15,202,0
2010,October,Sunday,11:00-12:00,1921,138,2400,177,280,513,689,133,279,178,239,324,427,268,128,155,125,711,801,948,139,205,52,216,583,695,75,137,184,327,68,645,126,2968,171,519,12,167,0
2010,October,Sunday,12:00-1:00 PM,1909,203,2137,187,254,447,729,176,448,145,378,226,524,415,138,185,182,952,625,515,622,188,80,270,538,582,144,169,157,242,112,603,107,2665,254,461,17,167,0
2010,October,Sunday,1:00-2:00,1894,205,2266,175,296,394,778,142,408,76,423,279,556,311,150,187,229,1048,596,914,232,216,58,236,573,666,89,183,158,169,202,651,74,2752,251,434,14,179,0
2010,October,Sunday,2:00-3:00,1866,171,2266,216,269,444,800,139,319,90,386,454,501,321,187,226,218,1082,648,879,296,234,42,197,586,632,59,129,165,241,100,613,98,2733,207,393,13,168,0
2010,October,Sunday,3:00-4:00,1943,181,2325,226,267,429,963,118,345,118,348,319,650,354,212,226,283,1019,673,861,314,200,78,261,517,603,76,197,118,93,208,594,55,2468,191,414,11,159,0
2010,October,Sunday,4:00-5:00,2229,208,2260,277,255,736,704,158,345,229,279,258,733,285,300,202,301,905,984,917,363,188,77,207,530,588,62,150,123,150,160,654,46,2482,229,396,12,142,0
2010,October,Sunday,5:00-6:00,2374,117,2211,163,296,379,1013,66,479,148,306,349,657,370,367,220,371,1298,687,953,394,205,54,168,601,575,106,183,80,141,141,599,85,2425,129,387,7,148,0
2010,October,Sunday,6:00-7:00,2038,37,2142,202,206,352,929,105,593,157,311,360,629,191,468,274,343,985,798,827,375,165,36,338,417,513,61,150,80,174,60,411,141,2220,38,323,2,111,0
2010,October,Sunday,7:00-8:00,1224,133,2052,81,303,301,874,82,381,121,187,321,592,121,370,187,373,750,490,754,250,124,25,189,531,401,44,114,57,143,46,346,89,1727,112,295,6,101,0
2010,October,Sunday,8:00-9:00,712,35,1665,226,167,293,608,77,325,64,158,159,563,83,314,166,275,346,374,560,167,107,16,150,390,302,33,133,12,76,60,276,54,1683,35,242,2,85,0
2010,October,Sunday,9:00-10:00,0,6,2,11,2,25,4,38,6,37,6,273,35,115,13,201,24,68,80,188,48,24,13,76,186,108,16,53,5,43,5,95,4,401,88,51,0,24,0
2010,October,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,November,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,November,Monday,5:00-6:00,1238,17,2278,42,237,203,741,46,122,60,264,161,170,81,121,55,10,122,192,512,21,182,13,520,37,692,9,385,34,372,22,1467,21,2651,1966,1115,30,446,0
2010,November,Monday,6:00-7:00,2157,141,4839,395,533,160,1755,76,460,105,463,129,516,288,159,158,51,227,449,1441,74,377,16,1028,226,1097,17,799,140,673,105,2895,25,5987,2652,2188,68,1508,0
2010,November,Monday,7:00-8:00,2828,107,6365,360,814,487,1701,107,745,292,579,468,646,468,290,327,87,544,544,1770,547,423,105,1585,98,1631,31,816,203,741,117,2815,53,6914,3296,2234,64,1960,0
2010,November,Monday,8:00-9:00,2660,185,5938,322,675,688,1380,132,660,204,619,524,520,508,324,295,180,588,551,1685,496,385,68,1123,214,1383,67,620,170,617,121,2344,82,6137,2255,1717,50,1397,0
2010,November,Monday,9:00-10:00,2513,97,5325,235,641,1330,875,171,545,215,673,302,773,552,437,530,58,622,800,1796,490,368,60,949,286,1128,64,473,124,488,132,1796,69,4889,1673,1124,37,989,0
2010,November,Monday,10:00-11:00,2324,135,4605,235,688,602,1760,274,496,271,688,370,865,810,491,370,435,861,759,1692,165,223,157,868,209,950,40,341,116,361,69,1348,62,3545,1418,783,33,790,0
2010,November,Monday,11:00-12:00,1859,132,3995,234,586,897,1630,166,694,291,711,837,687,603,954,707,303,986,889,1206,498,321,47,759,263,757,90,303,96,327,110,1116,56,3686,1057,673,26,667,0
2010,November,Monday,12:00-1:00 PM,1851,162,3870,191,666,589,1814,87,802,317,559,544,1123,998,658,756,390,995,1101,1516,329,357,81,863,270,845,42,258,177,309,142,937,86,2610,2072,557,20,607,0
2010,November,Monday,1:00-2:00,1861,138,3513,382,482,553,1611,477,481,219,696,829,1002,879,1087,819,654,1087,1185,1322,538,355,67,978,128,836,77,205,203,294,103,869,90,2771,1365,501,19,605,0
2010,November,Monday,2:00-3:00,1821,124,3504,301,611,1167,1275,268,926,176,863,1128,1122,1423,1104,988,871,1217,1336,1253,742,373,92,784,285,759,55,185,163,229,137,639,185,2245,1638,405,16,516,0
