brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
97213008,97213008,ZAMBOANGA DEL NORTE,SALUG,Caracol,2005,526,2513,0,272,381,72,18.9,78,37.099998,108,18.299999,-,-,-,-,210,591,5,1.8,0,0,15,2.9000001,7,1.3,429,81.599998,382,121,23,70,13.3,72.599998,2,0.1,7,1.3,1089,299,27.5,-,-,-,-,-,-,-,-,-,72,13,7213008
97213009,97213009,ZAMBOANGA DEL NORTE,SALUG,Danao,2005,133,612,0,88,96,42,43.799999,31,54.400002,53,34.599998,-,-,-,-,57,153,1,1.1,0,0,7,5.3000002,8,6,111,83.5,101,13,9.8000002,34,25.6,75.900002,2,0.30000001,0,0,244,92,37.700001,-,-,-,-,-,-,-,-,-,72,13,7213009
97213010,97213010,ZAMBOANGA DEL NORTE,SALUG,Dinoan,2005,205,972,0,143,206,65,31.6,60,56.599998,98,31.4,-,-,-,-,106,312,3,2.0999999,0,0,1,0.5,5,2.4000001,145,70.699997,111,92,44.900002,76,37.099998,54.099998,0,0,26,12.7,305,71,23.299999,-,-,-,-,-,-,-,-,-,72,13,7213010
97213011,97213011,ZAMBOANGA DEL NORTE,SALUG,Dipolod,2005,129,603,0,78,127,44,34.599998,36,60,49,26.200001,-,-,-,-,60,187,9,11.5,0,0,1,0.80000001,3,2.3,115,89.099998,104,100,77.5,25,19.4,80.599998,0,0,26,20.200001,220,57,25.9,-,-,-,-,-,-,-,-,-,72,13,7213011
97213031,97213031,ZAMBOANGA DEL NORTE,SALUG,Ipilan,2005,165,806,0,108,166,55,33.099998,73,81.099998,97,37.900002,-,-,-,-,90,256,20,18.5,0,0,0,0,12,7.3000002,142,86.099998,119,120,72.699997,69,41.799999,72.099998,0,0,22,13.3,282,32,11.3,-,-,-,-,-,-,-,-,-,72,13,7213031
97213032,97213032,ZAMBOANGA DEL NORTE,SALUG,Lanawan,2005,177,827,0,118,109,25,22.9,42,50,36,18.700001,-,-,-,-,84,193,3,2.5,0,0,1,0.60000002,0,0,128,72.300003,103,38,21.5,65,36.700001,58.200001,0,0,4,2.3,379,87,23,-,-,-,-,-,-,-,-,-,72,13,7213032
97213015,97213015,ZAMBOANGA DEL NORTE,SALUG,Liguac,2005,256,1084,0,115,191,43,22.5,50,48.099998,51,17.299999,-,-,-,-,104,295,2,1.7,0,0,16,6.3000002,56,21.9,182,71.099998,146,47,18.4,68,26.6,57,0,0,5,2,461,103,22.299999,-,-,-,-,-,-,-,-,-,72,13,7213015
97213017,97213017,ZAMBOANGA DEL NORTE,SALUG,Lipakan,2005,253,1196,0,164,203,57,28.1,67,55.799999,88,27.200001,-,-,-,-,120,323,3,1.8,0,0,4,1.6,13,5.0999999,192,75.900002,167,58,22.9,73,28.9,66,7,0.60000002,32,12.6,580,132,22.799999,-,-,-,-,-,-,-,-,-,72,13,7213017
97213037,97213037,ZAMBOANGA DEL NORTE,SALUG,Pacuhan,2005,153,670,1,90,107,24,22.4,25,43.900002,27,16.5,-,-,-,-,57,164,11,12.2,0,0,2,1.3,7,4.5999999,108,70.599998,90,44,28.799999,36,23.5,58.799999,0,0,3,2,266,50,18.799999,-,-,-,-,-,-,-,-,-,72,13,7213037
97213020,97213020,ZAMBOANGA DEL NORTE,SALUG,Poblacion (Salug),2005,544,2543,0,278,454,94,20.700001,85,34.700001,96,13.7,-,-,-,-,245,699,15,5.4000001,0,0,30,5.5,16,2.9000001,317,58.299999,219,1,0.2,50,9.1999998,40.299999,1,0,10,1.8,1094,201,18.4,-,-,-,-,-,-,-,-,-,72,13,7213020
97213035,97213035,ZAMBOANGA DEL NORTE,SALUG,Pukay,2005,196,835,0,115,169,44,26,51,73.900002,66,27.700001,-,-,-,-,69,238,11,9.6000004,0,0,0,0,19,9.6999998,115,58.700001,77,92,46.900002,58,29.6,39.299999,1,0.1,21,10.7,305,29,9.5,-,-,-,-,-,-,-,-,-,72,13,7213035
97213021,97213021,ZAMBOANGA DEL NORTE,SALUG,Ramon Magsaysay,2005,294,1520,21,235,236,91,38.599998,91,65.900002,142,38,-,-,-,-,138,374,2,0.89999998,0,0,5,1.7,53,18,250,85,229,26,8.8000002,72,24.5,77.900002,0,0,16,5.4000001,424,59,13.9,-,-,-,-,-,-,-,-,-,72,13,7213021
97213027,97213027,ZAMBOANGA DEL NORTE,SALUG,Tambalang,2005,197,863,0,133,146,44,30.1,54,69.199997,72,32.099998,-,-,-,-,78,224,2,1.5,0,0,4,2,24,12.2,144,73.099998,123,59,29.9,81,41.099998,62.400002,3,0.30000001,2,1,309,83,26.9,-,-,-,-,-,-,-,-,-,72,13,7213027
97213028,97213028,ZAMBOANGA DEL NORTE,SALUG,Tapalan,2005,151,770,0,118,161,53,32.900002,65,69.900002,72,28.299999,-,-,-,-,93,254,22,18.6,0,0,0,0,5,3.3,135,89.400002,122,79,52.299999,49,32.5,80.800003,0,0,34,22.5,298,29,9.6999998,-,-,-,-,-,-,-,-,-,72,13,7213028
97214001,97214001,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Antonino,2007,72,295,3,31,45,14,31.1,17,35.400002,13,14,-,-,-,-,48,93,0,0,0,0,9,12.5,2,2.8,57,79.199997,46,18,25,6,8.3000002,63.900002,0,0,0,0,81,0,0,-,-,-,-,-,-,-,-,-,72,14,7214001
97214002,97214002,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Bagong Baguio,2007,172,903,17,122,152,29,19.1,59,50.900002,40,14.9,-,-,-,-,116,268,16,13.1,0,0,0,0,13,7.5999999,154,89.5,140,28,16.299999,67,39,81.400002,27,3,83,48.299999,272,5,1.8,-,-,-,-,-,-,-,-,-,72,14,7214002
97214003,97214003,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Bagumbayan,2007,174,845,13,132,178,39,21.9,45,60.799999,55,21.799999,-,-,-,-,74,252,0,0,0,0,1,0.60000002,3,1.7,146,83.900002,128,149,85.599998,90,51.700001,73.599998,12,1.4,0,0,299,0,0,-,-,-,-,-,-,-,-,-,72,14,7214003
97214005,97214005,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Buenavista,2007,125,630,15,78,110,21,19.1,30,46.200001,25,14.3,-,-,-,-,65,175,0,0,0,0,5,4,5,4,102,81.599998,88,49,39.200001,15,12,70.400002,2,0.30000001,0,0,138,0,0,-,-,-,-,-,-,-,-,-,72,14,7214005
97214006,97214006,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Dampalan,2007,266,1285,25,169,212,39,18.4,85,61.200001,85,24.200001,-,-,-,-,139,351,0,0,0,0,29,10.9,3,1.1,239,89.800003,216,189,71.099998,37,13.9,81.199997,0,0,0,0,266,0,0,-,-,-,-,-,-,-,-,-,72,14,7214006
97214007,97214007,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Danao,2007,101,430,12,52,72,14,19.4,31,66,30,25.200001,-,-,-,-,47,119,0,0,0,0,1,1,10,9.8999996,14,13.9,8,36,35.599998,28,27.700001,7.9000001,7,1.6,0,0,157,1,0.60000002,-,-,-,-,-,-,-,-,-,72,14,7214007
97214008,97214008,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Don Eleno,2007,39,225,11,43,54,13,24.1,9,37.5,7,9,-,-,-,-,24,78,0,0,0,0,3,7.6999998,0,0,31,79.5,27,15,38.5,18,46.200001,69.199997,0,0,3,7.6999998,43,0,0,-,-,-,-,-,-,-,-,-,72,14,7214008
97214009,97214009,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Kauswagan,2007,127,740,14,125,166,64,38.599998,64,76.199997,104,41.599998,-,-,-,-,84,250,44,35.200001,0,0,3,2.4000001,6,4.6999998,126,99.199997,125,83,65.400002,33,26,98.400002,9,1.2,8,6.3000002,144,0,0,-,-,-,-,-,-,-,-,-,72,14,7214009
97214010,97214010,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Labiray,2007,117,574,20,99,93,38,40.900002,43,69.400002,60,38.700001,-,-,-,-,62,155,5,5.0999999,0,0,2,1.7,6,5.0999999,80,68.400002,70,104,88.900002,27,23.1,59.799999,61,10.6,13,11.1,196,2,1,-,-,-,-,-,-,-,-,-,72,14,7214010
97214011,97214011,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Liwanag,2007,79,370,8,41,76,7,9.1999998,14,31.1,8,6.5999999,-,-,-,-,45,121,0,0,0,0,0,0,5,6.3000002,61,77.199997,50,3,3.8,2,2.5,63.299999,0,0,3,3.8,109,0,0,-,-,-,-,-,-,-,-,-,72,14,7214011
97214012,97214012,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Mabuhay,2007,55,288,3,39,49,11,22.4,12,35.299999,7,8.3999996,-,-,-,-,34,83,0,0,0,0,4,7.3000002,2,3.5999999,53,96.400002,52,29,52.700001,37,67.300003,94.5,0,0,0,0,61,0,0,-,-,-,-,-,-,-,-,-,72,14,7214012
97214013,97214013,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Macalibre,2007,92,428,7,57,79,20,25.299999,26,65,34,28.6,-,-,-,-,40,119,0,0,0,0,18,19.6,0,0,89,96.699997,82,74,80.400002,54,58.700001,89.099998,0,0,1,1.1,95,1,1.1,-,-,-,-,-,-,-,-,-,72,14,7214013
97214014,97214014,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Mahayahay,2007,74,391,6,56,83,23,27.700001,40,80,28,21.1,-,-,-,-,50,133,51,91.099998,0,0,0,0,2,2.7,65,87.800003,62,56,75.699997,16,21.6,83.800003,0,0,7,9.5,130,0,0,-,-,-,-,-,-,-,-,-,72,14,7214014
97214016,97214016,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Nazareth,2007,146,778,28,138,167,88,52.700001,81,82.699997,119,44.900002,-,-,-,-,98,265,0,0,1,3.4000001,0,0,2,1.4,106,72.599998,73,145,99.300003,44,30.1,50,30,3.9000001,0,0,275,2,0.69999999,-,-,-,-,-,-,-,-,-,72,14,7214016
97214019,97214019,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,New Tangub,2007,107,525,10,72,95,36,37.900002,47,77,61,39.099998,-,-,-,-,61,156,0,0,0,0,1,0.89999998,3,2.8,84,78.5,73,17,15.9,31,29,68.199997,0,0,0,0,111,0,0,-,-,-,-,-,-,-,-,-,72,14,7214019
97214021,97214021,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Pedagan,2007,107,553,16,94,95,28,29.5,37,66.099998,42,27.799999,-,-,-,-,56,151,0,0,0,0,3,2.8,3,2.8,94,87.900002,90,53,49.5,26,24.299999,84.099998,2,0.40000001,0,0,115,0,0,-,-,-,-,-,-,-,-,-,72,14,7214021
97214022,97214022,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Penacio,2007,50,231,6,32,53,10,18.9,17,94.400002,15,21.1,-,-,-,-,18,71,14,43.799999,0,0,0,0,2,4,38,76,27,44,88,30,60,54,0,0,17,34,95,5,5.3000002,-,-,-,-,-,-,-,-,-,72,14,7214022
97214024,97214024,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Poblacion Bajo,2007,235,1123,29,155,222,56,25.200001,45,41.700001,69,20.9,-,-,-,-,108,330,8,5.1999998,0,0,3,1.3,8,3.4000001,131,55.700001,98,28,11.9,29,12.3,41.700001,11,1,8,3.4000001,354,4,1.1,-,-,-,-,-,-,-,-,-,72,14,7214024
97214026,97214026,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Princesa Lamaya,2007,205,886,18,107,125,16,12.8,68,75.599998,54,25.1,-,-,-,-,90,215,24,22.4,0,0,3,1.5,2,1,159,77.599998,139,98,47.799999,75,36.599998,67.800003,22,2.5,121,59,266,0,0,-,-,-,-,-,-,-,-,-,72,14,7214026
97214028,97214028,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,San Antonio,2007,99,524,11,104,112,22,19.6,45,75,33,19.200001,-,-,-,-,60,172,0,0,0,0,28,28.299999,6,6.0999999,86,86.900002,80,79,79.800003,31,31.299999,80.800003,15,2.9000001,0,0,102,0,0,-,-,-,-,-,-,-,-,-,72,14,7214028
97214029,97214029,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,San Francisco,2007,158,699,24,111,113,34,30.1,57,79.199997,55,29.700001,-,-,-,-,72,185,4,3.5999999,0,0,0,0,5,3.2,37,23.4,13,93,58.900002,62,39.200001,8.1999998,4,0.60000002,1,0.60000002,287,0,0,-,-,-,-,-,-,-,-,-,72,14,7214029
97214030,97214030,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,San Isidro,2007,172,872,23,142,162,31,19.1,63,72.400002,67,26.9,-,-,-,-,87,249,0,0,0,0,5,2.9000001,9,5.1999998,150,87.199997,134,64,37.200001,34,19.799999,77.900002,0,0,0,0,183,0,0,-,-,-,-,-,-,-,-,-,72,14,7214030
97214031,97214031,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,San Jose,2007,390,2023,37,249,369,78,21.1,131,63.299999,101,17.5,-,-,-,-,207,576,104,41.799999,0,0,9,2.3,5,1.3,360,92.300003,326,75,19.200001,84,21.5,83.599998,5,0.2,192,49.200001,849,2,0.2,-,-,-,-,-,-,-,-,-,72,14,7214031
97214033,97214033,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Sinaad,2007,66,269,9,43,39,13,33.299999,14,50,16,23.9,-,-,-,-,28,67,0,0,0,0,2,3,2,3,64,97,63,36,54.5,4,6.0999999,95.5,1,0.40000001,0,0,74,0,0,-,-,-,-,-,-,-,-,-,72,14,7214033
97214034,97214034,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Sinai,2007,158,806,21,127,163,25,15.3,44,53,38,15.4,-,-,-,-,83,246,10,7.9000001,0,0,15,9.5,7,4.4000001,114,72.199997,96,0,0,24,15.2,60.799999,1,0.1,3,1.9,181,0,0,-,-,-,-,-,-,-,-,-,72,14,7214034
97214035,97214035,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Situbo,2007,90,451,12,83,87,29,33.299999,31,64.599998,48,35.599998,-,-,-,-,48,135,0,0,0,0,4,4.4000001,12,13.3,47,52.200001,37,50,55.599998,26,28.9,41.099998,6,1.3,4,4.4000001,174,2,1.1,-,-,-,-,-,-,-,-,-,72,14,7214035
97214036,97214036,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Tinago,2007,46,242,8,44,50,4,8,23,85.199997,15,19.5,-,-,-,-,27,77,0,0,0,0,0,0,4,8.6999998,23,50,18,20,43.5,25,54.299999,39.099998,8,3.3,0,0,82,0,0,-,-,-,-,-,-,-,-,-,72,14,7214036
97214038,97214038,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Tuburan,2007,117,566,16,103,112,44,39.299999,43,72.900002,70,40.900002,-,-,-,-,59,171,27,26.200001,0,0,5,4.3000002,12,10.3,105,89.699997,92,24,20.5,19,16.200001,78.599998,2,0.40000001,106,90.599998,220,0,0,-,-,-,-,-,-,-,-,-,72,14,7214038
97214039,97214039,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Venus,2007,315,1503,30,176,252,60,23.799999,67,45.900002,53,13.3,-,-,-,-,146,398,15,8.5,0,0,34,10.8,11,3.5,230,73,187,38,12.1,60,19,59.400002,1,0.1,44,14,447,11,2.5,-,-,-,-,-,-,-,-,-,72,14,7214039
97215001,97215001,ZAMBOANGA DEL NORTE,SIAYAN,Balok,2008,190,1048,28,173,232,98,42.200001,110,82.099998,136,37.200001,-,-,-,-,134,366,2,1.2,0,0,0,0,4,2.0999999,159,83.699997,132,161,84.699997,157,82.599998,69.5,0,0,38,20,275,2,0.69999999,-,-,-,-,-,-,-,-,-,72,15,7215001
97215023,97215023,ZAMBOANGA DEL NORTE,SIAYAN,Balunokan,2008,148,810,20,157,167,46,27.5,90,87.400002,77,28.5,-,-,-,-,103,270,0,0,0,0,0,0,1,0.69999999,136,91.900002,125,123,83.099998,99,66.900002,84.5,0,0,108,73,248,4,1.6,-,-,-,-,-,-,-,-,-,72,15,7215023
97215003,97215003,ZAMBOANGA DEL NORTE,SIAYAN,Datagan,2008,187,1054,29,181,228,75,32.900002,105,89,115,33.200001,-,-,-,-,118,346,6,3.3,0,0,0,0,4,2.0999999,172,92,164,171,91.400002,152,81.300003,87.699997,0,0,27,14.4,257,0,0,-,-,-,-,-,-,-,-,-,72,15,7215003
97215004,97215004,ZAMBOANGA DEL NORTE,SIAYAN,Denoyan,2008,226,1108,31,171,231,25,10.8,84,66.699997,61,17.1,-,-,-,-,126,357,6,3.5,0,0,0,0,0,0,181,80.099998,131,167,73.900002,142,62.799999,58,0,0,19,8.3999996,264,0,0,-,-,-,-,-,-,-,-,-,72,15,7215004
97215006,97215006,ZAMBOANGA DEL NORTE,SIAYAN,Domogok,2008,204,1069,41,223,244,119,48.799999,101,89.400002,159,44.5,-,-,-,-,113,357,3,1.3,0,0,0,0,0,0,186,91.199997,178,171,83.800003,131,64.199997,87.300003,0,0,50,24.5,353,9,2.5,-,-,-,-,-,-,-,-,-,72,15,7215006
97215007,97215007,ZAMBOANGA DEL NORTE,SIAYAN,Dumpilas,2008,189,987,14,128,191,59,30.9,74,75.5,83,28.700001,-,-,-,-,98,289,0,0,0,0,3,1.6,7,3.7,182,96.300003,172,108,57.099998,140,74.099998,91,1,0.1,0,0,474,13,2.7,-,-,-,-,-,-,-,-,-,72,15,7215007
97215008,97215008,ZAMBOANGA DEL NORTE,SIAYAN,Gonayen,2008,179,978,40,165,218,69,31.700001,74,72.5,96,30,-,-,-,-,102,320,0,0,0,0,1,0.60000002,2,1.1,155,86.599998,134,111,62,128,71.5,74.900002,0,0,27,15.1,320,16,5,-,-,-,-,-,-,-,-,-,72,15,7215008
97215011,97215011,ZAMBOANGA DEL NORTE,SIAYAN,Gunyan,2008,314,1662,48,283,340,122,35.900002,125,63.099998,140,26,-,-,-,-,198,538,2,0.69999999,0,0,2,0.60000002,5,1.6,255,81.199997,215,213,67.800003,229,72.900002,68.5,0,0,11,3.5,555,7,1.3,-,-,-,-,-,-,-,-,-,72,15,7215011
97215012,97215012,ZAMBOANGA DEL NORTE,SIAYAN,Litolet,2008,230,1243,25,220,273,90,33,123,91.099998,143,35,-,-,-,-,135,408,2,0.89999998,0,0,0,0,3,1.3,210,91.300003,191,151,65.699997,177,77,83,35,2.8,1,0.40000001,454,9,2,-,-,-,-,-,-,-,-,-,72,15,7215012
97215013,97215013,ZAMBOANGA DEL NORTE,SIAYAN,Macasing,2008,274,1429,29,232,310,139,44.799999,145,91.199997,176,37.5,-,-,-,-,159,469,0,0,0,0,2,0.69999999,19,6.9000001,263,96,245,105,38.299999,222,81,89.400002,1,0.1,187,68.199997,534,3,0.60000002,-,-,-,-,-,-,-,-,-,72,15,7215013
97215024,97215024,ZAMBOANGA DEL NORTE,SIAYAN,Muñoz,2008,183,946,15,124,181,39,21.5,77,69.400002,56,19.200001,-,-,-,-,111,292,0,0,0,0,0,0,0,0,163,89.099998,152,152,83.099998,141,77,83.099998,1,0.1,0,0,398,40,10.1,-,-,-,-,-,-,-,-,-,72,15,7215024
97215016,97215016,ZAMBOANGA DEL NORTE,SIAYAN,Pange,2008,246,1278,43,293,265,98,37,127,98.400002,146,37.099998,-,-,-,-,129,394,0,0,0,0,1,0.40000001,1,0.40000001,245,99.599998,236,203,82.5,183,74.400002,95.900002,1,0.1,150,61,400,5,1.3,-,-,-,-,-,-,-,-,-,72,15,7215016
97215017,97215017,ZAMBOANGA DEL NORTE,SIAYAN,Paranglumba (Pob.),2008,329,1779,44,310,366,125,34.200001,156,79.199997,186,33,-,-,-,-,197,563,4,1.3,0,0,0,0,3,0.89999998,298,90.599998,273,186,56.5,250,76,83,1,0.1,64,19.5,555,23,4.0999999,-,-,-,-,-,-,-,-,-,72,15,7215017
97215019,97215019,ZAMBOANGA DEL NORTE,SIAYAN,Polayo,2008,215,1138,34,160,210,81,38.599998,72,60,95,28.799999,-,-,-,-,120,330,1,0.60000002,0,0,1,0.5,2,0.89999998,170,79.099998,137,140,65.099998,107,49.799999,63.700001,0,0,0,0,350,2,0.60000002,-,-,-,-,-,-,-,-,-,72,15,7215019
97215020,97215020,ZAMBOANGA DEL NORTE,SIAYAN,Sayaw,2008,126,681,17,125,141,47,33.299999,64,77.099998,70,31.299999,-,-,-,-,83,224,1,0.80000001,0,0,1,0.80000001,3,2.4000001,108,85.699997,99,82,65.099998,93,73.800003,78.599998,0,0,18,14.3,174,2,1.1,-,-,-,-,-,-,-,-,-,72,15,7215020
97215021,97215021,ZAMBOANGA DEL NORTE,SIAYAN,Seriac,2008,189,1023,18,162,214,83,38.799999,116,93.5,125,37,-,-,-,-,124,338,2,1.2,0,0,0,0,0,0,174,92.099998,164,136,72,153,81,86.800003,0,0,0,0,314,1,0.30000001,-,-,-,-,-,-,-,-,-,72,15,7215021
97215025,97215025,ZAMBOANGA DEL NORTE,SIAYAN,Suguilon,2008,209,1110,52,214,226,83,36.700001,87,76.300003,113,33.200001,-,-,-,-,114,340,7,3.3,0,0,0,0,1,0.5,179,85.599998,164,118,56.5,56,26.799999,78.5,3,0.30000001,0,0,326,0,0,-,-,-,-,-,-,-,-,-,72,15,7215025
97218059,97218059,ZAMBOANGA DEL NORTE,SINDANGAN,Dapaon,2008,406,1870,34,247,328,64,19.5,75,40.799999,55,10.7,-,-,-,-,184,512,29,11.7,0,0,3,0.69999999,20,4.9000001,162,39.900002,106,13,3.2,6,1.5,26.1,28,1.5,0,0,566,9,1.6,-,-,-,-,-,-,-,-,-,72,18,7218059
97218039,97218039,ZAMBOANGA DEL NORTE,SINDANGAN,Disud,2008,512,2390,48,292,429,84,19.6,93,38.900002,85,12.7,-,-,-,-,239,668,11,3.8,0,0,9,1.8,13,2.5,194,37.900002,140,85,16.6,29,5.6999998,27.299999,78,3.3,6,1.2,778,14,1.8,-,-,-,-,-,-,-,-,-,72,18,7218039
97218042,97218042,ZAMBOANGA DEL NORTE,SINDANGAN,Goleo,2008,509,2368,56,308,370,92,24.9,107,45.900002,112,18.6,-,-,-,-,233,603,18,5.8000002,0,0,4,0.80000001,7,1.4,209,41.099998,143,53,10.4,81,15.9,28.1,16,0.69999999,13,2.5999999,766,28,3.7,-,-,-,-,-,-,-,-,-,72,18,7218042
97218012,97218012,ZAMBOANGA DEL NORTE,SINDANGAN,La Concepcion,2008,364,1455,39,193,246,54,22,45,34.099998,44,11.6,-,-,-,-,132,378,1,0.5,0,0,3,0.80000001,2,0.5,244,67,171,44,12.1,25,6.9000001,47,9,0.60000002,2,0.5,431,18,4.1999998,-,-,-,-,-,-,-,-,-,72,18,7218012
97218063,97218063,ZAMBOANGA DEL NORTE,SINDANGAN,Magsaysay,2008,227,1104,25,119,194,41,21.1,43,33.900002,32,10,-,-,-,-,127,321,12,10.1,0,0,12,5.3000002,10,4.4000001,39,17.200001,21,11,4.8000002,3,1.3,9.3000002,34,3.0999999,3,1.3,423,10,2.4000001,-,-,-,-,-,-,-,-,-,72,18,7218063
97218018,97218018,ZAMBOANGA DEL NORTE,SINDANGAN,Maras,2008,403,1896,39,257,344,78,22.700001,106,56.099998,98,18.4,-,-,-,-,189,533,45,17.5,0,0,3,0.69999999,40,9.8999996,244,60.5,201,206,51.099998,88,21.799999,49.900002,14,0.69999999,8,2,496,11,2.2,-,-,-,-,-,-,-,-,-,72,18,7218018
97218023,97218023,ZAMBOANGA DEL NORTE,SINDANGAN,Pangalalan,2008,111,490,20,84,87,18,20.700001,24,50,25,18.5,-,-,-,-,48,135,2,2.4000001,1,4.8000002,0,0,2,1.8,71,64,57,19,17.1,34,30.6,51.400002,4,0.80000001,0,0,139,3,2.2,-,-,-,-,-,-,-,-,-,72,18,7218023
97218028,97218028,ZAMBOANGA DEL NORTE,SINDANGAN,Talinga,2008,274,1280,34,192,259,47,18.1,69,51.5,46,11.7,-,-,-,-,134,393,19,9.8999996,0,0,3,1.1,1,0.40000001,165,60.200001,110,57,20.799999,118,43.099998,40.099998,16,1.3,28,10.2,357,6,1.7,-,-,-,-,-,-,-,-,-,72,18,7218028
