year,month ,day,time,recto_entry,recto_exit,legarda_entry,legarda_exit,pureza_entry,pureza_exit,v_mapa_entry,v_mapa_exit,j_ruiz_entry,j_ruiz_exit,gilmore_entry,gilmore_exit,betty_go_entry,betty_go_exit,araneta_cubao_entry,araneta_cubao_exit,anonas_entry,anonas_exit,katipunan_entry,katipunan_exit,santolan_entry,santolan_exit
-,November,26, 16:00-17:00 ,4845,2564,3147,749,1201,519,1100,769,221,180,755,458,213,234,2112,3032,520,1031,1039,1736,1373,1219
-,November,26, 17:00-18:00 ,6401,2604,3193,810,1538,755,1494,996,368,250,1013,471,323,279,2620,3860,679,1339,1390,2369,1534,1665
-,November,26, 18:00-19:00 ,6512,2888,2636,709,1731,925,1501,1201,329,288,780,439,260,288,3063,4240,686,1597,1283,2507,1430,1774
-,November,26, 19:00-20:00 ,5259,2006,2140,551,1348,766,1084,889,201,242,583,290,176,244,2870,3206,464,1452,831,2281,1022,1426
-,November,26, 20:00-21:00 ,2931,1636,1609,404,1143,536,865,627,125,171,243,309,73,176,2254,2569,309,936,672,1506,846,1170
-,November,26, 21:00-22:00 ,2022,1008,1007,336,595,433,680,430,66,126,180,172,48,116,1340,1531,126,703,241,1180,334,760
-,November,26, 22:00-23:00 , -   , -   ,4,2,2,1,5,18, -   ,11,18,13,1,11,22,117, -   ,91, -   ,178, -   ,238
-,November,26, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,November,26, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,November,27, 4:00-5:00 ,5, -   ,11, -   ,8, -   ,11, -   , -   , -   ,2, -   ,2, -   ,5, -   ,23, -   ,88, -   ,112, -   
-,November,27, 5:00-6:00 ,612,768,127,212,218,182,184,165,55,56,57,97,50,59,388,425,262,71,922,207,1525,87
-,November,27, 6:00-7:00 ,1291,3421,277,3448,615,1045,861,601,311,213,366,401,316,142,1640,1493,1424,248,3132,574,5185,255
-,November,27, 7:00-8:00 ,2472,7039,484,4827,1291,2507,1569,859,506,441,455,985,379,350,2083,2910,1479,723,3504,1005,6906,513
-,November,27, 8:00-9:00 ,2059,6068,424,3304,976,1905,1209,1029,365,548,362,1066,353,439,2085,3017,1223,628,2947,1054,5761,753
-,November,27, 9:00-10:00 ,1943,5649,394,2115,612,1434,850,847,271,253,244,773,261,247,1768,2419,976,390,2272,758,4052,688
-,November,27, 10:00-11:00 ,1993,4157,551,2007,573,1072,672,729,200,163,309,500,226,174,1851,2091,830,371,1738,605,3170,716
-,November,27, 11:00-12:00 ,2263,3933,744,1521,648,854,708,683,200,127,308,471,183,139,1728,2067,681,432,1665,723,2856,831
-,November,27, 12:00-13:00 ,2792,3569,1154,1933,915,841,743,713,220,130,362,515,197,135,1868,2240,799,492,1545,849,2693,1069
-,November,27, 13:00-14:00 ,3063,3343,1358,1521,1074,889,826,587,181,136,384,468,193,173,1879,2407,715,567,1358,1095,2086,1525
-,November,27, 14:00-15:00 ,3558,3736,1681,1089,1284,597,923,644,216,148,456,428,171,188,1838,2592,588,565,1217,1184,1959,1500
-,November,27, 15:00-16:00 ,4083,2910,2195,851,1086,525,810,759,183,164,548,437,165,176,1870,2713,475,736,1060,1317,1456,1552
-,November,27, 16:00-17:00 ,5158,2579,2869,765,1345,544,1079,837,256,182,731,475,195,218,2094,3272,525,1130,1064,1766,1351,2035
-,November,27, 17:00-18:00 ,6171,2743,3463,810,1714,685,1686,1041,363,237,997,476,302,283,2830,4079,801,1295,1388,2405,1539,3081
-,November,27, 18:00-19:00 ,6662,2743,2694,784,1555,916,1333,1304,309,279,756,427,221,309,3185,4202,733,1536,1298,2511,1399,3524
-,November,27, 19:00-20:00 ,4869,1967,2206,573,1464,790,1153,944,184,221,656,344,171,260,2937,3470,522,1315,849,2168,1020,3067
-,November,27, 20:00-21:00 ,2958,1432,1509,408,1050,512,791,691,116,188,270,308,87,153,2349,2311,304,988,627,1655,871,2271
-,November,27, 21:00-22:00 ,1824,1037,923,358,556,481,669,389,62,124,174,143,58,107,1265,1482,146,617,251,1142,303,1476
-,November,27, 22:00-23:00 , -   , -   , -   , -   , -   ,4,6,8, -   ,11,13,7,1,10,17,73,1,121, -   ,249, -   ,271
-,November,27, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,November,27, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,November,28, 4:00-5:00 ,2, -   ,10, -   ,8, -   , -   , -   ,2, -   ,2, -   ,2, -   ,9, -   ,27, -   ,69, -   ,134, -   
-,November,28, 5:00-6:00 ,570,764,127,240,275,182,195,162,51,44,49,90,55,31,331,449,229,80,875,173,1857,131
-,November,28, 6:00-7:00 ,1359,3378,309,3410,634,1104,871,599,283,189,330,404,321,131,1748,1513,1495,257,3321,605,6774,379
-,November,28, 7:00-8:00 ,2303,6972,502,5287,1167,2828,1505,915,455,436,458,1006,410,361,2147,2902,1533,697,3407,1129,7216,712
-,November,28, 8:00-9:00 ,2265,6657,448,3667,984,2075,1283,1074,403,559,330,1047,340,441,2068,2986,1368,558,3198,1042,6009,698
-,November,28, 9:00-10:00 ,2136,4579,480,2377,644,1429,812,934,251,251,272,841,271,290,1816,2277,991,416,2327,784,4041,615
-,November,28, 10:00-11:00 ,1954,4842,593,2204,610,1155,636,713,220,168,291,434,262,189,1802,2173,879,332,1888,670,3173,711
-,November,28, 11:00-12:00 ,2169,3681,781,1545,690,1000,649,617,198,136,307,466,220,157,1855,2110,742,373,1685,722,2949,970
-,November,28, 12:00-13:00 ,2653,3403,1162,1763,750,943,692,754,184,147,371,521,202,171,1901,2329,795,384,1617,813,2757,1135
-,November,28, 13:00-14:00 ,3011,3647,1544,1429,849,940,759,686,179,166,346,478,200,147,1850,2508,688,613,1523,1065,2081,1072
-,November,28, 14:00-15:00 ,3244,3343,1606,1061,1003,587,792,628,196,168,387,423,200,197,1898,2389,590,619,1191,1163,1825,1639
-,November,28, 15:00-16:00 ,4040,2831,2071,841,1067,545,700,677,170,138,597,470,161,168,1959,2831,510,820,961,1539,1517,1864
-,November,28, 16:00-17:00 ,4516,2578,3078,969,1518,550,1114,742,245,196,752,415,238,207,2214,2881,553,904,1196,1526,1343,1885
-,November,28, 17:00-18:00 ,6388,2956,3237,955,1804,791,1652,1039,399,238,937,521,356,327,2723,4147,717,1393,1351,2426,1643,2883
-,November,28, 18:00-19:00 ,6845,2781,3389,828,2042,869,1393,1318,280,290,799,472,215,342,3171,4368,648,1608,1117,2557,1480,2684
-,November,28, 19:00-20:00 ,5056,1999,2430,646,1435,749,1192,926,206,244,630,341,197,258,2715,3733,404,1585,832,2310,995,2361
-,November,28, 20:00-21:00 ,2990,1526,1695,449,1083,579,864,691,97,181,254,299,92,192,2423,2140,279,887,600,1502,739,1541
-,November,28, 21:00-22:00 ,1997,995,1147,334,702,461,612,446,53,121,186,137,43,123,1202,1498,139,741,223,1189,314,1200
-,November,28, 22:00-23:00 , -   , -   , -   , -   ,2,4,21,20,1,11,15,10, -   ,11,12,126, -   ,140, -   ,248,1,246
-,November,28, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,November,28, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,November,29, 4:00-5:00 ,4, -   ,11, -   ,13, -   ,14, -   ,3, -   ,3, -   ,7, -   ,9, -   ,38, -   ,83, -   ,118, -   
-,November,29, 5:00-6:00 ,630,861,126,214,213,161,187,160,50,31,60,85,44,44,329,382,237,63,910,154,1767,113
-,November,29, 6:00-7:00 ,1311,3579,284,3143,620,1068,833,602,292,185,315,409,298,148,1518,1498,1369,242,3162,522,5394,399
-,November,29, 7:00-8:00 ,2392,6596,502,5277,1284,2675,1492,888,499,438,366,1023,421,341,2068,2701,1595,737,3665,1077,5667,648
-,November,29, 8:00-9:00 ,2408,7474,415,3253,1007,1847,1231,1025,376,532,337,952,337,390,1902,3011,1303,615,3132,977,4825,701
-,November,29, 9:00-10:00 ,2217,5721,422,2254,755,1465,884,906,292,269,260,852,288,300,1844,2449,1128,426,2338,802,3492,698
-,November,29, 10:00-11:00 ,2366,4678,576,2124,667,1242,664,685,241,153,322,465,223,188,1862,2305,894,352,1973,687,2836,771
-,November,29, 11:00-12:00 ,2673,4381,793,1651,628,948,685,753,199,177,325,476,238,166,1831,2423,803,455,1715,818,2498,836
-,November,29, 12:00-13:00 ,3167,4221,1209,1489,950,863,850,786,217,179,361,528,248,177,2146,2514,830,526,1837,871,2446,1049
-,November,29, 13:00-14:00 ,3581,3834,1401,1490,1006,919,810,752,247,144,352,572,208,212,1850,2995,731,682,1527,1163,2134,1421
-,November,29, 14:00-15:00 ,4052,3977,1755,1123,1117,667,924,759,202,131,468,460,167,211,2105,2957,720,699,1571,1242,2309,1222
-,November,29, 15:00-16:00 ,4552,3459,2509,921,1277,496,965,755,200,187,619,510,208,233,2189,3175,666,816,1193,1574,1895,1606
-,November,29, 16:00-17:00 ,5637,3167,3029,869,1549,604,1248,934,280,213,688,522,263,290,2315,4052,682,979,1293,1688,1771,1893
-,November,29, 17:00-18:00 ,6806,3662,3486,961,1899,757,1695,1053,460,227,1034,539,322,306,2942,5110,889,1325,1616,2289,1991,2482
-,November,29, 18:00-19:00 ,7348,3131,3012,774,2181,875,1654,1227,339,299,893,560,257,329,3166,2840,923,1532,1578,2490,1766,2727
-,November,29, 19:00-20:00 ,6217,2540,2486,631,1707,725,1576,1061,276,268,684,463,171,214,3039,2734,606,1540,984,2231,1423,2368
-,November,29, 20:00-21:00 ,3956,1772,1595,455,1102,546,1022,723,165,189,321,326,107,137,2671,1806,350,1051,599,1834,931,1900
-,November,29, 21:00-22:00 ,2412,1157,1200,368,738,475,739,446,91,128,240,208,63,127,1836,877,167,716,273,1333,307,1610
-,November,29, 22:00-23:00 ,7, -   , -   ,3, -   ,4,13,23, -   ,14,17,12,1,12,107,77,4,231, -   ,366,3,425
-,November,29, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,November,29, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,November,30, 4:00-5:00 ,16, -   ,13, -   ,8, -   , -   , -   , -   , -   ,1, -   ,5, -   ,13, -   ,10, -   ,48, -   ,89, -   
-,November,30, 5:00-6:00 ,456,480,77,113,151,90,127,118,33,20,34,65,23,20,226,233,91,48,399,118,859,45
-,November,30, 6:00-7:00 ,778,1387,162,238,282,249,243,282,73,78,116,166,70,60,502,577,260,99,778,315,1830,207
-,November,30, 7:00-8:00 ,2,1189, -   ,171,33,111,1,93,1,33,1,59, -   ,13,15,174,6,30,1,108,17,145
-,November,30, 8:00-9:00 , -   ,2, -   , -   , -   ,1, -   ,1, -   , -   , -   , -   , -   , -   ,8, -   , -   , -   , -   , -   , -   , -   
-,November,30, 9:00-10:00 ,1926,2597,412,266,594,194,640,577,205,80,164,384,177,74,1489,1287,685,198,1673,483,3183,349
-,November,30, 10:00-11:00 ,2130,4785,486,547,592,361,636,625,177,116,191,503,170,95,1613,1192,681,263,1587,536,3085,596
-,November,30, 11:00-12:00 ,2722,4529,588,450,584,385,729,688,178,97,232,514,156,115,1653,1242,574,361,1531,725,3008,708
-,November,30, 12:00-13:00 ,2984,4248,656,511,622,334,793,919,173,132,366,553,139,146,1734,1389,634,349,1472,859,2796,774
-,November,30, 13:00-14:00 ,3206,4063,593,441,602,378,893,717,186,146,423,574,145,141,1733,1304,592,450,1407,948,2626,843
-,November,30, 14:00-15:00 ,3788,4169,585,431,674,327,949,668,150,105,420,477,148,138,2072,1539,631,444,1311,914,2328,1002
-,November,30, 15:00-16:00 ,4147,3933,717,546,614,478,1049,672,200,159,497,554,176,156,2225,1613,576,547,1108,1133,2252,1084
-,November,30, 16:00-17:00 ,5020,3765,780,446,608,473,1259,875,168,143,544,477,167,170,1938,1462,449,604,1093,1226,1817,1366
-,November,30, 17:00-18:00 ,215,837, -   ,167, -   ,145,4,200, -   ,36,6,114, -   ,48,17,314,6,249,4,522,35,515
-,November,30, 18:00-19:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,2, -   , -   , -   , -   , -   , -   , -   
-,November,30, 19:00-20:00 ,3358,1070,369,254,348,250,691,335,97,97,435,115,100,88,1753,870,254,391,631,670,1127,551
-,November,30, 20:00-21:00 ,2525,1249,278,349,313,448,634,507,76,102,211,171,62,78,1804,824,213,470,467,875,837,944
-,November,30, 21:00-22:00 ,1529,848,246,277,232,350,378,254,44,78,110,108,29,71,1018,420,82,432,180,689,292,730
-,November,30, 22:00-23:00 , -   , -   , -   , -   , -   , -   ,15,7, -   ,3,16,1, -   ,5,35,27,1,76, -   ,119, -   ,128
-,November,30, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,November,30, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,December,1, 4:00-5:00 ,6, -   , -   , -   , -   , -   ,1, -   ,1, -   ,6, -   ,1, -   ,4, -   ,9, -   ,35, -   ,87, -   
-,December,1, 5:00-6:00 ,394,457,71,155,120,80,92,69,32,16,30,44,29,18,168,143,99,36,420,84,853,67
-,December,1, 6:00-7:00 ,731,1142,137,669,177,225,196,155,63,43,80,94,57,37,467,401,253,95,684,282,1495,284
-,December,1, 7:00-8:00 ,1194,2528,194,597,265,554,302,280,101,59,113,185,102,37,713,652,441,150,1081,382,2018,579
-,December,1, 8:00-9:00 ,1497,2900,249,530,364,510,422,408,131,60,133,280,120,66,965,993,449,171,1279,712,2272,606
-,December,1, 9:00-10:00 ,1802,3948,338,407,428,385,489,626,176,87,132,401,140,82,1111,1327,625,188,1346,631,2574,833
-,December,1, 10:00-11:00 ,1903,3714,369,404,486,528,522,544,138,73,131,324,122,80,1137,1033,610,249,1354,632,2310,765
-,December,1, 11:00-12:00 ,2416,3769,512,376,523,276,586,649,128,45,169,357,143,74,1314,911,494,295,1285,679,2156,1000
-,December,1, 12:00-13:00 ,2926,3001,689,680,537,337,585,785,165,85,225,355,143,103,1514,1147,503,346,1269,947,2149,1237
-,December,1, 13:00-14:00 ,3309,3267,647,566,663,377,750,549,130,79,248,401,133,81,1754,1184,591,392,1143,1312,2058,1564
-,December,1, 14:00-15:00 ,3131,3837,518,369,683,324,816,508,153,111,301,363,131,141,2055,1311,496,452,1156,1436,2086,1610
-,December,1, 15:00-16:00 ,3674,2988,520,521,588,367,998,493,106,87,325,374,127,113,1842,1031,523,519,916,1262,1791,1426
-,December,1, 16:00-17:00 ,3855,2694,537,494,471,330,831,528,126,110,318,319,80,125,1785,1171,441,502,629,1062,1531,1898
-,December,1, 17:00-18:00 ,4141,2093,631,615,532,444,655,668,141,123,495,287,80,160,1864,1208,342,637,847,1376,1535,1712
-,December,1, 18:00-19:00 ,3627,2053,869,588,400,463,669,636,87,140,261,232,91,106,2242,1280,365,744,1095,1160,1641,2587
-,December,1, 19:00-20:00 ,2868,1844,527,677,304,643,564,696,60,164,311,156,48,96,1947,1208,277,540,1532,969,1522,2009
-,December,1, 20:00-21:00 ,2030,1749,321,528,275,499,435,525,59,132,146,143,54,64,1602,812,192,415,1024,673,1081,1780
-,December,1, 21:00-22:00 ,1063,899,201,341,201,402,338,251,30,104,60,83,22,41,900,345,66,333,193,564,276,1141
-,December,1, 22:00-23:00 , -   , -   , -   , -   , -   , -   ,14,5, -   ,4,5,2, -   ,6,33,22,1,49,1,129,1,247
-,December,1, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,December,1, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,December,2, 4:00-5:00 ,1, -   ,11, -   , -   , -   ,10, -   , -   , -   , -   , -   ,2, -   ,26, -   ,29, -   ,77, -   ,117, -   
-,December,2, 5:00-6:00 ,731,1001,131,292,242,258,197,201,60,62,36,102,51,45,366,412,285,65,975,170,2359,260
-,December,2, 6:00-7:00 ,1498,3775,320,3582,670,1123,879,647,309,199,277,377,327,157,1629,1582,1503,296,3209,519,6759,774
-,December,2, 7:00-8:00 ,2323,6850,478,5259,1202,2966,1520,808,455,425,382,826,436,340,2103,2709,1526,766,3749,956,7286,1241
-,December,2, 8:00-9:00 ,2398,6691,367,3179,970,2292,1229,1191,375,500,294,997,336,402,1965,2800,1293,591,3289,880,6237,1169
-,December,2, 9:00-10:00 ,2288,6030,439,2469,668,1698,821,963,261,305,254,956,258,278,1858,2322,962,400,2349,756,4480,1171
-,December,2, 10:00-11:00 ,2003,4669,474,2108,607,1327,685,722,225,162,327,515,275,186,1833,1171,853,362,1935,633,3340,1138
-,December,2, 11:00-12:00 ,2389,4320,801,1805,586,1036,661,704,183,145,250,453,188,113,1734,1102,784,352,1687,635,2796,1300
-,December,2, 12:00-13:00 ,2944,3481,1275,1589,733,930,752,793,203,184,328,448,192,148,1967,1238,787,519,1699,945,2675,1875
-,December,2, 13:00-14:00 ,3185,4039,1458,1221,1161,908,757,723,199,156,337,567,214,208,1941,1325,708,601,1479,1003,2650,1896
-,December,2, 14:00-15:00 ,3606,3694,1812,1105,752,692,787,668,221,144,404,454,196,174,1917,1439,645,645,1269,1180,2239,2365
-,December,2, 15:00-16:00 ,4398,2961,2341,915,1176,448,958,723,198,159,537,441,206,158,1892,1598,580,874,998,1620,1645,2637
-,December,2, 16:00-17:00 ,5431,2913,2525,832,1270,548,1056,867,224,212,577,470,241,276,2236,1524,545,1019,1040,1731,1635,3613
-,December,2, 17:00-18:00 ,6835,2858,3084,850,1872,829,1513,1029,335,224,886,422,294,312,2903,2104,722,1442,1305,2256,1614,4672
-,December,2, 18:00-19:00 ,6874,2813,2506,680,1788,837,1493,1174,323,284,822,435,209,319,3059,2397,813,1673,1214,2565,1470,4260
-,December,2, 19:00-20:00 ,5187,1926,2037,551,1605,812,1115,988,194,236,582,293,157,234,3072,1879,539,1414,709,2126,1002,3734
-,December,2, 20:00-21:00 ,3158,1508,1288,425,1198,575,836,691,103,177,277,265,77,167,2308,1136,318,1023,558,1676,814,3199
-,December,2, 21:00-22:00 ,1841,981,1122,303,630,404,569,407,58,108,133,167,53,115,1143,846,130,632,207,1200,274,1888
-,December,2, 22:00-23:00 , -   , -   , -   , -   ,1,5,3,12,5,4,10,7, -   ,8,24,64, -   ,144, -   ,226, -   ,440
-,December,2, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,December,2, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,December,3, 4:00-5:00 ,4, -   ,9, -   ,13, -   ,10, -   , -   , -   ,1, -   ,2, -   ,14, -   ,36, -   ,53, -   ,121, -   
-,December,3, 5:00-6:00 ,620,837,142,176,212,191,207,167,64,54,47,92,49,36,372,431,263,63,958,154,1723,256
-,December,3, 6:00-7:00 ,1346,3631,313,3399,627,1078,838,578,320,207,283,419,322,148,1700,1460,1450,266,3082,590,5183,668
-,December,3, 7:00-8:00 ,2303,6347,499,5251,1271,2958,1525,871,490,401,487,1082,435,366,2159,2764,1621,823,3813,1053,5975,1188
-,December,3, 8:00-9:00 ,2239,7423,445,3435,1051,2150,1225,1011,361,530,308,1078,335,440,2156,3010,1322,571,3253,934,4967,1123
-,December,3, 9:00-10:00 ,2100,5629,401,2307,653,1613,790,936,293,307,299,856,255,312,1917,2203,1081,451,2368,791,3510,1125
-,December,3, 10:00-11:00 ,1906,4158,558,2037,530,1187,628,676,235,194,309,515,216,175,1795,1119,885,361,1877,633,2913,871
-,December,3, 11:00-12:00 ,2506,4320,654,1620,630,1001,684,684,177,113,329,416,228,156,1740,1101,798,380,1658,673,3162,1018
-,December,3, 12:00-13:00 ,2766,3725,1167,1512,764,896,758,794,232,175,335,452,201,156,1880,1195,857,487,1533,975,3195,1183
-,December,3, 13:00-14:00 ,3405,3451,1352,1276,929,847,779,655,218,130,358,550,199,172,1788,1336,673,630,1343,938,2332,1626
-,December,3, 14:00-15:00 ,3692,3218,1434,904,972,648,816,642,190,144,461,398,192,202,2013,1352,584,686,1219,1117,2016,1835
-,December,3, 15:00-16:00 ,4206,3260,2180,997,1094,613,899,709,192,154,596,426,191,207,2059,1398,576,860,1088,1616,1536,2190
-,December,3, 16:00-17:00 ,5085,2717,2881,751,1363,611,1047,755,303,209,714,475,249,231,2125,1736,488,972,1130,1672,1442,2410
-,December,3, 17:00-18:00 ,6318,2873,2947,875,1628,728,1476,1036,344,241,1033,482,346,257,2763,2074,686,1414,1423,2408,1632,3916
-,December,3, 18:00-19:00 ,6764,2688,2882,713,1891,892,1453,1202,305,341,770,450,235,317,3270,2279,846,1572,1180,2485,1463,2283
-,December,3, 19:00-20:00 ,5339,2204,2128,526,1546,755,1199,956,199,272,625,348,165,241,2951,1847,487,1500,818,2336,1056,2568
-,December,3, 20:00-21:00 ,3304,1587,1644,431,1110,560,873,687,116,199,253,255,69,154,2379,1178,309,992,659,1535,796,1812
-,December,3, 21:00-22:00 ,2116,961,1171,304,835,445,526,411,58,123,157,181,43,128,1227,808,154,775,228,1276,272,1267
-,December,3, 22:00-23:00 , -   , -   ,2, -   ,1,14,14,23,1,8,19,11, -   ,10,51,72,1,164, -   ,248, -   ,237
-,December,3, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,December,3, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,December,4, 4:00-5:00 , -   , -   ,3, -   ,13, -   , -   , -   , -   , -   ,3, -   ,2, -   ,19, -   ,28, -   ,54, -   ,88, -   
-,December,4, 5:00-6:00 ,581,788,118,208,214,198,217,159,61,55,57,105,49,29,424,421,257,61,903,174,1746,147
-,December,4, 6:00-7:00 ,1353,3696,344,3338,618,996,850,583,281,184,340,448,312,141,1552,1506,1322,268,3115,566,5005,370
-,December,4, 7:00-8:00 ,2318,6629,442,4921,1254,2350,1566,875,481,425,467,991,405,312,2223,2749,1549,806,3555,1071,5729,710
-,December,4, 8:00-9:00 ,2247,7052,379,3287,958,2052,1309,966,404,549,347,1016,379,445,1963,2960,1326,555,3174,918,4981,616
-,December,4, 9:00-10:00 ,2031,5727,391,2300,676,1374,891,922,284,272,288,871,261,263,1906,2209,1041,362,2341,877,3414,644
-,December,4, 10:00-11:00 ,2041,4419,520,2090,606,1066,652,649,223,136,288,565,238,169,1753,1164,921,345,1751,647,3039,637
-,December,4, 11:00-12:00 ,2382,4087,785,1453,618,880,702,578,200,105,267,462,204,145,1701,1064,791,389,1596,799,3281,574
-,December,4, 12:00-13:00 ,2909,2981,1151,1480,742,809,812,645,183,124,375,482,185,173,1908,1233,834,413,1683,724,3172,701
-,December,4, 13:00-14:00 ,3164,4543,1183,1554,886,1013,824,758,164,158,342,533,185,155,1856,1252,728,685,1451,1153,2459,1029
-,December,4, 14:00-15:00 ,3651,3259,1599,1015,926,544,838,682,178,158,437,436,172,182,1781,1264,597,583,1182,1198,2007,1104
-,December,4, 15:00-16:00 ,4191,3069,2096,835,1034,623,841,628,182,142,599,452,194,195,1968,1641,552,866,1033,1592,1629,1266
-,December,4, 16:00-17:00 ,5150,2707,2825,802,1240,537,1028,761,234,191,669,472,240,269,2181,1632,570,968,1177,1594,1378,1618
-,December,4, 17:00-18:00 ,6145,2846,3252,840,1615,671,1417,1069,374,272,1022,456,344,268,2535,2079,748,1306,1384,2384,1679,2176
-,December,4, 18:00-19:00 ,6620,2786,2712,792,1827,869,1453,1264,313,289,917,470,236,288,3251,2431,695,1731,1226,2400,1447,2692
-,December,4, 19:00-20:00 ,5236,2085,2112,575,1396,801,1123,952,235,235,710,319,163,249,2955,1620,517,1428,796,2377,1076,2501
-,December,4, 20:00-21:00 ,3297,1545,1630,452,1010,527,853,712,116,182,281,262,70,165,2462,1290,308,964,683,1461,807,1780
-,December,4, 21:00-22:00 ,2232,1032,1107,325,599,496,511,492,77,134,169,206,47,138,1361,759,172,741,240,1221,323,1285
-,December,4, 22:00-23:00 , -   , -   ,8, -   ,2,8,16,15,1,7,14,5, -   ,10,41,35,1,158,1,273, -   ,256
-,December,4, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,December,4, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
-,December,5, 4:00-5:00 ,4, -   ,7, -   ,11, -   , -   , -   , -   , -   ,2, -   ,3, -   ,18, -   ,28, -   ,76, -   ,92, -   
-,December,5, 5:00-6:00 ,584,775,128,236,219,193,195,160,59,56,55,101,43,30,360,478,264,58,834,132,1669,128
-,December,5, 6:00-7:00 ,1290,3586,313,3096,628,1008,846,585,269,179,282,416,297,154,1634,1512,1337,282,3173,599,5079,397
-,December,5, 7:00-8:00 ,2291,6080,476,4463,1153,2637,1430,829,473,443,434,921,409,315,2224,2431,1561,639,3472,1010,5747,628
-,December,5, 8:00-9:00 ,2224,7328,447,3697,1071,2270,1286,1052,341,542,361,1026,381,452,2029,3077,1378,659,3254,1027,4749,595
-,December,5, 9:00-10:00 ,2075,5462,522,2162,656,1400,822,938,280,288,216,826,292,295,1845,2195,1059,391,2424,762,3689,642
-,December,5, 10:00-11:00 ,2035,4811,604,2341,571,1414,664,746,244,177,324,545,235,201,1935,1424,953,376,1871,699,2704,578
-,December,5, 11:00-12:00 ,2372,4106,802,1582,667,1053,693,645,171,142,314,450,211,122,1841,1095,761,415,1702,737,2432,873
-,December,5, 12:00-13:00 ,2899,3636,1181,1664,826,901,793,728,183,214,351,475,205,161,1979,1168,754,456,1661,889,2665,1054
-,December,5, 13:00-14:00 ,3333,3938,1503,1507,908,941,823,752,179,154,391,505,192,189,1965,1460,685,646,1579,1053,2494,1129
-,December,5, 14:00-15:00 ,3548,3564,1580,992,890,629,859,609,189,113,490,476,163,198,1994,1709,613,617,1213,1138,2169,1484
-,December,5, 15:00-16:00 ,4080,3175,1945,977,1112,542,888,684,190,161,632,421,189,227,1966,1560,565,723,1068,1417,1641,1883
-,December,5, 16:00-17:00 ,5052,2609,2716,972,1436,555,1188,809,291,190,689,466,237,255,2275,2081,589,876,1234,1611,1439,2335
-,December,5, 17:00-18:00 ,6725,3289,3119,942,1744,796,1471,1031,436,224,1027,524,332,313,2787,2691,731,1470,1447,2494,1746,2289
-,December,5, 18:00-19:00 ,6760,2864,2943,853,1968,903,1450,1257,280,271,782,424,221,340,3197,3007,732,1684,1321,2599,1511,2661
