year,month ,day,time,recto_entry,recto_exit,legarda_entry,legarda_exit,pureza_entry,pureza_exit,v_mapa_entry,v_mapa_exit,j_ruiz_entry,j_ruiz_exit,gilmore_entry,gilmore_exit,betty_go_entry,betty_go_exit,araneta_cubao_entry,araneta_cubao_exit,anonas_entry,anonas_exit,katipunan_entry,katipunan_exit,santolan_entry,santolan_exit,
2011,March,2,10:00-11:00,1677,3832,440,1915,438,973,513,580,153,136,261,385,204,142,1398,1792,452,312,1737,635,3555,893,
2011,March,2,11:00-12:00,2017,3232,665,1439,429,765,533,577,103,95,237,341,179,115,1432,1943,369,351,1409,719,2712,1193,
2011,March,2,12:00-13:00,2296,2923,978,1335,405,643,582,589,146,158,257,382,164,132,1558,1881,392,341,1568,776,2621,1578,
2011,March,2,13:00-14:00,2341,2982,982,1293,556,693,529,509,124,114,325,407,162,142,1547,1947,412,424,1303,830,2069,1670,
2011,March,2,14:00-15:00,2636,2728,1364,850,566,523,550,512,132,100,378,301,142,143,1627,1996,302,485,1072,915,1548,1981,
2011,March,2,15:00-16:00,3385,2383,1687,671,741,473,622,532,110,97,483,346,163,152,1692,2175,267,681,854,1097,1310,2543,
2011,March,2,16:00-17:00,3967,1990,1964,627,930,411,752,564,155,126,565,387,198,184,1617,2514,303,882,936,1420,1093,3391,
2011,March,2,17:00-18:00,5502,2136,2310,617,1252,586,1072,742,291,181,741,356,256,254,2099,3276,350,1083,1135,1719,1198,4286,
2011,March,2,18:00-19:00,5547,2210,1858,540,1332,739,1194,832,236,240,509,348,208,278,2380,3640,367,1261,1092,1860,1285,4892,
2011,March,2,19:00-20:00,4228,1717,1516,463,1078,610,895,713,131,215,414,245,94,238,2364,2773,273,1119,674,1559,798,4064,
2011,March,2,20:00-21:00,2495,1130,1252,327,748,459,640,438,57,135,175,249,49,148,1916,1859,132,750,579,1351,708,3187,
2011,March,2,21:00-22:00,1624,829,793,270,577,348,534,300,36,61,60,112,38,95,966,1164,47,500,210,874,228,1950,
2011,March,2,22:00-23:00,2, -   ,1, -   ,16, -   ,2,10, -   ,1,15,7, -   ,9,37,113, -   ,99, -   ,251, -   ,529,
2011,March,2,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,2,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,3,4:00-5:00,31, -   , -   , -   , -   , -   ,7, -   ,2, -   ,2, -   ,1, -   ,4, -   ,14, -   ,54, -   ,141, -   ,
2011,March,3,5:00-6:00,412,496,106,149,114,111,120,91,45,47,50,128,28,35,202,228,125,75,666,94,1603,224,
2011,March,3,6:00-7:00,1006,2444,215,2294,459,636,579,321,207,154,287,391,261,150,1054,1024,680,227,2538,477,5517,618,
2011,March,3,7:00-8:00,1659,5348,380,4264,854,1836,1087,617,325,533,333,915,358,306,1801,1926,1156,365,3470,851,5884,921,
2011,March,3,8:00-9:00,1769,5782,344,3151,886,1665,900,852,281,405,281,730,300,304,1629,2124,843,362,2708,816,5564,958,
2011,March,3,9:00-10:00,1587,4479,415,2188,593,1323,605,712,198,156,217,562,235,189,1453,2033,511,301,2491,644,3990,920,
2011,March,3,10:00-11:00,1663,3570,524,1954,448,1048,502,604,161,125,230,401,208,139,1520,1681,388,252,1613,643,3039,913,
2011,March,3,11:00-12:00,1933,2746,684,1269,437,770,487,557,122,122,246,369,166,120,1411,1863,357,296,1482,664,2892,1135,
2011,March,3,12:00-13:00,2093,3235,1001,1615,550,732,488,569,147,138,302,378,192,133,1534,1866,390,356,1460,826,2344,1440,
2011,March,3,13:00-14:00,2337,2697,1217,1225,656,748,554,506,133,103,331,360,150,143,1485,1848,397,429,1316,870,2059,1645,
2011,March,3,14:00-15:00,2625,2532,1161,930,618,514,539,504,117,113,420,382,146,136,1583,2088,329,509,1111,989,1584,1980,
2011,March,3,15:00-16:00,3398,2405,1602,813,766,486,664,579,131,116,488,352,184,199,1704,2122,260,609,989,1108,1309,2504,
2011,March,3,16:00-17:00,3869,2177,2093,777,927,420,839,620,171,133,612,383,196,193,1797,2555,244,876,983,1414,1303,3284,
2011,March,3,17:00-18:00,5735,2217,2424,781,1268,541,1093,765,313,192,757,342,270,254,2055,3131,278,1138,1240,1688,1413,4316,
2011,March,3,18:00-19:00,5414,2035,2075,707,1295,714,1131,849,202,197,560,314,172,278,2459,3540,277,1315,1021,2172,1113,5299,
2011,March,3,19:00-20:00,3912,1661,1868,547,1049,634,874,674,106,161,360,246,107,197,1991,2393,183,1003,703,1631,882,3851,
2011,March,3,20:00-21:00,2622,1110,1284,330,940,437,654,446,74,131,139,231,54,161,1713,1956,123,791,522,1384,653,3373,
2011,March,3,21:00-22:00,1408,764,878,237,517,332,586,251,32,89,79,109,21,78,859,1113,46,538,196,863,213,1976,
2011,March,3,22:00-23:00, -   , -   ,9, -   ,9,6,6,8, -   ,1,19,3,2,8,49,108, -   ,53, -   ,185, -   ,494,
2011,March,3,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,3,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,4,4:00-5:00,19, -   , -   , -   , -   , -   ,7, -   ,4, -   ,2, -   ,4, -   ,7, -   ,7, -   ,62, -   ,161, -   ,
2011,March,4,5:00-6:00,499,658,115,133,137,95,120,107,40,62,49,122,30,32,241,268,132,84,733,107,1732,267,
2011,March,4,6:00-7:00,968,2909,182,2040,417,587,496,349,202,214,260,381,233,150,1062,956,696,183,2521,408,5661,584,
2011,March,4,7:00-8:00,1908,5484,368,3806,846,1809,1051,641,341,438,313,946,365,310,1781,1998,1084,395,3540,858,7208,1008,
2011,March,4,8:00-9:00,1985,7221,309,3449,853,1619,924,792,289,386,322,727,314,301,1637,2288,875,415,3438,796,5895,946,
2011,March,4,9:00-10:00,2072,5606,360,2175,573,1240,682,748,222,187,250,588,268,218,1543,2018,707,332,2407,754,4038,977,
2011,March,4,10:00-11:00,2194,4338,483,1735,489,937,581,597,150,119,270,376,234,124,1566,1793,585,312,1872,742,3415,1208,
2011,March,4,11:00-12:00,2530,3827,592,1466,511,784,573,681,144,123,246,322,188,117,1565,1909,365,410,1793,770,2727,1443,
2011,March,4,12:00-13:00,2881,3416,912,1400,564,740,593,574,139,180,283,454,203,157,1686,2154,407,420,1645,866,2791,1687,
2011,March,4,13:00-14:00,2971,3321,1050,1287,633,676,615,533,116,124,321,378,184,156,1552,2087,387,485,1430,985,2268,1890,
2011,March,4,14:00-15:00,3789,3282,1417,935,641,535,638,609,161,98,414,351,194,165,1805,2502,330,580,1426,1119,1935,2472,
2011,March,4,15:00-16:00,3890,3015,1717,765,702,501,756,624,143,134,516,361,177,210,1770,2532,300,658,1234,1271,1619,2797,
2011,March,4,16:00-17:00,4395,2622,1995,710,894,463,727,613,184,143,562,360,216,223,1888,2836,282,834,1091,1571,1416,3489,
2011,March,4,17:00-18:00,6085,2683,2547,650,1250,596,1140,770,305,182,751,412,306,247,2208,3583,346,1000,1324,1898,1574,4461,
2011,March,4,18:00-19:00,6196,2718,2019,584,1381,735,1176,880,228,225,697,324,222,282,2548,4021,329,1408,1170,2154,1319,5304,
2011,March,4,19:00-20:00,4949,2007,1679,484,1120,583,928,754,128,165,414,247,127,203,2165,2990,196,1068,776,1777,1088,4370,
2011,March,4,20:00-21:00,3138,1343,1339,331,968,456,738,469,83,139,156,222,55,153,1783,2177,128,844,552,1457,772,3563,
2011,March,4,21:00-22:00,1705,948,881,292,561,324,624,292,43,89,73,113,36,90,989,1374,63,595,215,922,224,2247,
2011,March,4,22:00-23:00, -   ,1,6, -   ,31,10,16,9, -   ,1,13,7,1,10,75,137, -   ,75,1,225, -   ,579,
2011,March,4,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,4,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,5,4:00-5:00,21, -   , -   , -   , -   , -   ,7, -   , -   , -   ,2, -   ,4, -   ,6, -   ,5, -   ,29, -   ,92, -   ,
2011,March,5,5:00-6:00,355,358,75,70,89,63,100,55,25,28,30,78,10,20,152,164,84,46,377,79,908,183,
2011,March,5,6:00-7:00,754,1539,156,1095,280,284,304,222,114,142,164,307,93,77,669,603,329,144,1655,262,3656,482,
2011,March,5,7:00-8:00,1356,3685,356,2739,529,1247,639,531,199,204,198,783,233,161,1300,1017,616,251,2396,508,4403,922,
2011,March,5,8:00-9:00,1497,4014,340,2434,548,1130,628,623,175,211,191,576,207,190,1321,1372,605,276,2041,591,3857,979,
2011,March,5,9:00-10:00,1487,3554,399,1458,556,940,508,634,148,128,175,437,190,129,1246,1566,438,220,1755,559,3237,1070,
2011,March,5,10:00-11:00,1532,3398,545,1487,480,921,508,577,138,93,235,366,147,97,1297,1577,431,238,1685,487,2676,1065,
2011,March,5,11:00-12:00,2156,2886,877,1029,469,625,575,482,142,104,303,349,139,97,1342,1862,329,305,1439,655,2424,1463,
2011,March,5,12:00-13:00,2392,3136,1060,1256,643,749,601,673,111,84,361,337,184,110,1457,2154,379,396,1491,776,2356,1865,
2011,March,5,13:00-14:00,2656,2668,1088,979,727,609,620,541,119,109,366,371,115,139,1584,2203,356,465,1180,825,2101,1894,
2011,March,5,14:00-15:00,2700,2802,1042,739,737,553,726,509,112,95,363,345,139,115,1706,1999,281,568,1109,996,1702,2412,
2011,March,5,15:00-16:00,3136,2736,1350,601,825,467,695,542,153,101,440,383,182,143,1628,2416,281,535,1023,1106,1601,2426,
2011,March,5,16:00-17:00,4029,2451,1559,477,888,421,819,599,155,111,680,378,196,143,1778,2625,237,735,973,1165,1508,3204,
2011,March,5,17:00-18:00,4154,2328,1735,552,921,546,964,617,217,122,505,346,144,171,1808,3104,257,787,1095,1356,1820,3690,
2011,March,5,18:00-19:00,4420,2024,1231,445,992,502,955,668,143,151,339,238,136,156,1682,3005,243,862,823,1566,1452,3883,
2011,March,5,19:00-20:00,3310,1467,821,287,839,432,783,518,93,110,297,130,65,110,1605,2173,200,599,598,1234,1017,3143,
2011,March,5,20:00-21:00,2001,1152,511,293,586,394,580,384,49,90,126,120,44,87,1184,1435,185,483,420,828,731,2193,
2011,March,5,21:00-22:00,1101,781,340,212,301,294,543,236,42,45,44,55,22,61,741,819,62,320,158,532,255,1521,
2011,March,5,22:00-23:00, -   , -   ,6, -   ,15,1,7,1,2,1,9, -   , -   ,4,29,67, -   ,28, -   ,160, -   ,367,
2011,March,5,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,5,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,6,4:00-5:00,7, -   , -   , -   , -   , -   ,2, -   ,1, -   ,4, -   , -   , -   ,3, -   ,8, -   ,17, -   ,52, -   ,
2011,March,6,5:00-6:00,280,250,52,42,60,59,50,36,11,17,24,61,12,14,117,104,68,38,226,64,517,119,
2011,March,6,6:00-7:00,516,800,98,288,183,174,148,100,48,32,70,74,40,29,298,297,156,73,653,214,1379,383,
2011,March,6,7:00-8:00,882,1711,139,674,197,890,209,238,83,53,89,96,71,179,551,452,316,97,929,271,1731,509,
2011,March,6,8:00-9:00,1043,1737,275,514,322,470,317,245,105,67,79,133,105,55,636,736,324,132,909,347,1763,826,
2011,March,6,9:00-10:00,1459,2570,252,460,410,400,368,506,76,54,85,193,97,47,843,1103,356,158,1013,398,1982,1031,
2011,March,6,10:00-11:00,1500,2499,338,333,400,348,366,364,113,51,135,238,161,70,905,1347,389,203,944,485,1914,1142,
2011,March,6,11:00-12:00,1832,2480,311,319,488,245,368,452,70,49,157,211,86,41,919,1399,327,222,880,501,1660,1294,
2011,March,6,12:00-13:00,1838,2029,344,313,374,274,380,470,92,51,144,259,92,75,908,1346,355,253,865,480,1393,1291,
2011,March,6,13:00-14:00,1818,2029,387,324,435,255,421,331,69,60,141,229,94,79,994,1491,393,262,880,558,1604,1449,
2011,March,6,14:00-15:00,2282,2379,373,327,411,302,444,436,86,62,225,288,94,92,1186,1673,374,306,788,563,1640,1342,
2011,March,6,15:00-16:00,2067,2133,417,311,491,258,459,377,85,49,294,239,109,67,1148,1660,398,289,735,650,1419,1687,
2011,March,6,16:00-17:00,2520,1916,441,348,431,342,483,407,84,61,214,180,63,64,1148,1503,275,423,789,665,1225,1596,
2011,March,6,17:00-18:00,2444,1597,371,353,338,308,439,391,50,61,209,189,78,84,1201,1625,247,404,604,820,1221,1722,
2011,March,6,18:00-19:00,2534,1325,431,435,478,305,539,427,59,80,172,100,50,81,1187,1368,275,448,615,844,1089,1817,
2011,March,6,19:00-20:00,2050,1328,376,396,318,450,458,412,55,85,140,109,34,78,1149,1295,196,419,430,665,1085,1762,
2011,March,6,20:00-21:00,1478,1034,260,315,253,334,378,358,49,66,64,92,31,53,1326,795,136,292,338,508,966,1381,
2011,March,6,21:00-22:00,731,906,165,325,146,310,411,198,22,60,24,61,21,38,613,434,67,225,136,479,258,1024,
2011,March,6,22:00-23:00, -   , -   ,1, -   ,3, -   ,3,1, -   , -   ,10,1,2,6,13,41, -   ,25, -   ,123, -   ,239,
2011,March,6,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,6,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,7,4:00-5:00,9, -   ,3, -   , -   , -   ,4, -   ,3, -   ,3, -   , -   , -   ,15, -   ,11, -   ,52, -   ,218, -   ,
2011,March,7,5:00-6:00,583,662,89,153,151,132,115,99,36,62,44,133,33,40,186,273,191,58,711,111,1934,299,
2011,March,7,6:00-7:00,1092,3084,212,2426,435,625,555,384,226,178,207,403,251,202,958,1056,967,243,2601,423,6677,676,
2011,March,7,7:00-8:00,1818,5973,356,4411,902,1700,1071,736,320,573,333,748,372,301,1620,2048,1461,404,3530,805,7277,983,
2011,March,7,8:00-9:00,1809,6136,310,3176,776,1567,886,801,258,436,252,714,293,320,1603,2270,1153,397,3206,808,5400,1011,
2011,March,7,9:00-10:00,1736,4789,382,1987,526,1172,613,738,174,147,195,501,230,177,1425,1946,831,277,2126,587,3886,920,
2011,March,7,10:00-11:00,1716,3739,488,1561,372,1029,503,601,155,116,224,364,179,143,1554,1663,662,295,1649,588,2812,986,
2011,March,7,11:00-12:00,2087,2975,792,1110,422,717,529,576,144,125,282,294,166,103,1360,1854,587,316,1459,681,2417,1313,
2011,March,7,12:00-13:00,2574,2958,1013,1301,523,778,523,607,120,116,265,403,164,141,1624,1916,647,409,1518,870,2728,1811,
2011,March,7,13:00-14:00,2653,2861,1132,1239,523,721,520,584,116,90,312,331,153,163,1485,1955,550,449,1226,894,2042,1913,
2011,March,7,14:00-15:00,2783,2784,1271,860,621,525,588,518,142,91,376,318,138,141,1538,2047,519,493,1109,849,1605,2005,
2011,March,7,15:00-16:00,3467,2313,1726,637,642,480,613,553,136,133,417,392,185,210,1688,2367,453,613,954,1273,1507,2616,
2011,March,7,16:00-17:00,4119,2025,1739,606,874,444,746,572,171,119,444,334,174,188,1735,2538,467,716,910,1425,1227,3278,
2011,March,7,17:00-18:00,5436,2119,2118,596,1115,571,1077,791,250,156,511,361,217,222,2063,2909,498,1046,1067,1781,1264,4107,
2011,March,7,18:00-19:00,5574,2219,1761,551,1268,697,1045,769,183,184,437,332,170,257,2435,3162,503,1281,947,1832,1130,4887,
2011,March,7,19:00-20:00,4270,1595,1287,439,804,594,750,700,128,180,459,257,110,223,2065,2448,326,993,687,1537,766,3869,
2011,March,7,20:00-21:00,2422,1162,1018,352,981,475,850,420,96,125,206,220,59,154,1793,1853,215,802,497,1166,752,2772,
2011,March,7,21:00-22:00,1231,856,668,239,522,330,567,247,45,72,47,105,27,79,861,1081,73,389,162,899,212,2015,
2011,March,7,22:00-23:00, -   , -   ,2, -   ,7,3,13,8, -   , -   ,11,4,2,7,45,80, -   ,83, -   ,182, -   ,450,
2011,March,7,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,7,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,8,4:00-5:00,23, -   , -   , -   , -   , -   ,2, -   ,2, -   ,5, -   , -   , -   ,13, -   ,17, -   ,55, -   ,155, -   ,
2011,March,8,5:00-6:00,437,521,98,115,135,117,115,112,36,64,50,115,26,32,184,223,154,53,629,96,1640,249,
2011,March,8,6:00-7:00,993,2618,208,2250,451,590,533,306,221,188,280,387,242,166,1091,1037,1009,214,2630,422,5819,621,
2011,March,8,7:00-8:00,1879,5802,353,4339,887,1904,1093,710,334,502,338,809,337,336,1812,2178,1473,378,3412,814,6739,1008,
2011,March,8,8:00-9:00,1819,5743,337,3089,826,1567,939,770,258,425,309,722,344,306,1643,2257,1153,430,2961,818,5095,931,
2011,March,8,9:00-10:00,1890,4409,354,1975,568,1179,582,776,166,137,251,549,218,186,1428,2026,847,259,2130,643,3767,882,
2011,March,8,10:00-11:00,1819,3519,441,1805,456,981,538,559,154,121,242,448,202,118,1443,1919,697,265,1641,581,2862,873,
2011,March,8,11:00-12:00,2107,3111,585,1252,501,857,470,604,113,122,265,348,178,127,1480,1825,577,309,1457,638,2768,1174,
2011,March,8,12:00-13:00,2298,3049,1010,1477,599,725,559,655,122,119,292,364,200,113,1608,1939,692,396,1453,732,2730,1563,
2011,March,8,13:00-14:00,2495,3083,1187,1408,635,821,546,563,113,116,296,349,245,138,1474,1999,614,459,1350,873,2066,1738,
2011,March,8,14:00-15:00,2971,2954,1297,874,770,561,615,606,140,110,321,352,173,145,1682,2100,530,461,1123,963,1670,2108,
2011,March,8,15:00-16:00,3755,2597,1788,727,755,565,629,581,139,145,492,337,148,186,1702,2395,426,663,955,1186,1344,2483,
2011,March,8,16:00-17:00,4182,2257,2242,707,841,448,749,613,160,141,600,341,188,200,1939,2561,392,750,984,1546,1176,3488,
2011,March,8,17:00-18:00,5535,2250,2378,603,1222,649,1147,794,306,213,630,360,239,237,2248,3108,522,1187,1075,1811,1310,4252,
2011,March,8,18:00-19:00,5613,2273,2037,598,1310,641,1215,789,214,224,522,326,182,256,2491,3406,467,1301,1089,2035,1046,5312,
2011,March,8,19:00-20:00,3467,1293,1452,439,856,631,712,583,96,110,286,173,71,145,1811,1759,312,757,612,1406,829,3073,
2011,March,8,20:00-21:00,3030,1376,1350,396,811,498,705,491,65,183,163,263,51,192,1798,2111,218,924,568,1483,627,3750,
2011,March,8,21:00-22:00,1313,830,785,221,543,302,595,254,32,74,65,117,24,93,825,1131,81,484,156,784,182,1915,
2011,March,8,22:00-23:00, -   , -   ,7, -   ,9,7,10,10, -   ,3,20,3, -   ,4,37,90, -   ,90, -   ,201, -   ,397,
2011,March,8,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,8,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,9,4:00-5:00,26, -   , -   , -   ,3, -   ,6, -   ,1, -   , -   , -   , -   , -   ,10, -   ,14, -   ,64, -   ,155, -   ,
2011,March,9,5:00-6:00,436,551,78,120,144,138,136,97,40,54,58,92,38,27,193,260,164,50,608,101,1639,247,
2011,March,9,6:00-7:00,968,2580,207,2180,449,594,540,318,196,140,288,392,267,155,974,980,955,223,2440,425,5849,621,
2011,March,9,7:00-8:00,1747,5714,354,4449,908,1613,1102,606,342,433,356,909,319,305,1820,2031,1569,404,3246,777,6502,981,
2011,March,9,8:00-9:00,1782,5797,321,3022,820,1578,955,836,284,429,250,681,316,301,1611,2276,1216,413,3001,716,5260,895,
2011,March,9,9:00-10:00,1647,4649,367,2161,582,1228,614,689,173,208,237,501,246,199,1420,1832,886,313,2225,649,3621,974,
2011,March,9,10:00-11:00,1693,3284,443,1613,447,855,495,528,172,116,245,379,195,105,1446,1744,681,326,1597,542,2795,974,
2011,March,9,11:00-12:00,2004,3224,624,1414,421,803,508,565,129,127,245,315,176,144,1463,1672,553,359,1467,684,2790,1153,
2011,March,9,12:00-13:00,2289,2954,837,1369,550,733,552,501,121,124,273,381,153,161,1563,1862,651,412,1507,721,2491,1447,
2011,March,9,13:00-14:00,2465,2906,979,1255,513,767,549,485,122,117,323,379,176,145,1609,1827,628,468,1308,902,1944,1721,
2011,March,9,14:00-15:00,2679,2571,1266,822,658,420,496,479,125,93,344,308,170,155,1497,1954,484,527,973,923,1647,1944,
2011,March,9,15:00-16:00,3374,2371,1557,680,741,520,649,575,119,115,456,371,160,180,1527,2192,448,664,930,1078,1328,2365,
2011,March,9,16:00-17:00,3909,2105,1900,576,870,431,720,582,175,103,601,352,198,194,1742,2517,442,797,1006,1449,1179,3357,
2011,March,9,17:00-18:00,5637,2156,2518,629,1280,652,1040,757,302,176,707,348,257,269,2148,3000,581,1298,1078,1968,1327,4411,
2011,March,9,18:00-19:00,5551,2268,2088,599,1180,630,1183,752,223,194,490,321,173,252,2242,3269,568,1558,964,2013,1102,4792,
2011,March,9,19:00-20:00,4288,1617,1742,462,996,587,891,721,137,187,448,274,94,199,2121,2636,547,1205,722,1600,845,4046,
2011,March,9,20:00-21:00,2699,1112,1225,327,752,431,641,468,65,138,172,231,55,163,1732,2020,316,787,566,1348,606,3250,
2011,March,9,21:00-22:00,1424,782,807,244,533,345,546,286,34,76,56,145,24,107,927,1129,81,470,187,800,243,1932,
2011,March,9,22:00-23:00, -   , -   ,1, -   ,6,7,8,13,1,2,19,10,3,8,55,109, -   ,76, -   ,186, -   ,483,
2011,March,9,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,9,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,March,10,4:00-5:00,27, -   , -   , -   ,2, -   ,6, -   ,1, -   ,6, -   , -   , -   ,16, -   ,12, -   ,63, -   ,138, -   ,
2011,March,10,5:00-6:00,412,492,98,123,151,126,133,93,35,39,49,118,36,32,195,229,150,69,576,116,1515,220,
