psgc_muni,pov_muni_year,pov_muni_measure,estimate,standard_error,coefficient_of_variation
153620000,2012,Severity,-,-,-
153621000,2012,Severity,-,-,-
153635000,2012,Severity,-,-,-
153622000,2012,Severity,-,-,-
153623000,2012,Severity,-,-,-
153625000,2012,Severity,-,-,-
153640000,2012,Severity,-,-,-
153638000,2012,Severity,-,-,-
153626000,2012,Severity,-,-,-
153627000,2012,Severity,-,-,-
153628000,2012,Severity,-,-,-
153629000,2012,Severity,-,-,-
153630000,2012,Severity,-,-,-
153801000,2012,Severity,-,-,-
153818000,2012,Severity,-,-,-
153802000,2012,Severity,-,-,-
153803000,2012,Severity,-,-,-
153828000,2012,Severity,-,-,-
153831000,2012,Severity,-,-,-
153830000,2012,Severity,-,-,-
153835000,2012,Severity,-,-,-
153807000,2012,Severity,-,-,-
153805000,2012,Severity,-,-,-
153806000,2012,Severity,-,-,-
153836000,2012,Severity,-,-,-
153826000,2012,Severity,-,-,-
153827000,2012,Severity,-,-,-
153819000,2012,Severity,-,-,-
153825000,2012,Severity,-,-,-
153814000,2012,Severity,-,-,-
153820000,2012,Severity,-,-,-
153832000,2012,Severity,-,-,-
153809000,2012,Severity,-,-,-
153834000,2012,Severity,-,-,-
153822000,2012,Severity,-,-,-
153810000,2012,Severity,-,-,-
153823000,2012,Severity,-,-,-
153833000,2012,Severity,-,-,-
153811000,2012,Severity,-,-,-
153829000,2012,Severity,-,-,-
153808000,2012,Severity,-,-,-
153837000,2012,Severity,-,-,-
153817000,2012,Severity,-,-,-
153812000,2012,Severity,-,-,-
153824000,2012,Severity,-,-,-
153813000,2012,Severity,-,-,-
153816000,2012,Severity,-,-,-
153821000,2012,Severity,-,-,-
153815000,2012,Severity,-,-,-
156606000,2012,Severity,-,-,-
156601000,2012,Severity,-,-,-
156602000,2012,Severity,-,-,-
156603000,2012,Severity,-,-,-
156617000,2012,Severity,-,-,-
156604000,2012,Severity,-,-,-
156605000,2012,Severity,-,-,-
156607000,2012,Severity,-,-,-
156619000,2012,Severity,-,-,-
156618000,2012,Severity,-,-,-
156616000,2012,Severity,-,-,-
156608000,2012,Severity,-,-,-
156609000,2012,Severity,-,-,-
156610000,2012,Severity,-,-,-
156611000,2012,Severity,-,-,-
156612000,2012,Severity,-,-,-
156613000,2012,Severity,-,-,-
156614000,2012,Severity,-,-,-
156615000,2012,Severity,-,-,-
157002000,2012,Severity,-,-,-
157009000,2012,Severity,-,-,-
157003000,2012,Severity,-,-,-
157001000,2012,Severity,-,-,-
157010000,2012,Severity,-,-,-
157011000,2012,Severity,-,-,-
157004000,2012,Severity,-,-,-
157005000,2012,Severity,-,-,-
157006000,2012,Severity,-,-,-
157007000,2012,Severity,-,-,-
157008000,2012,Severity,-,-,-
140101000,2012,Severity,-,-,-
140102000,2012,Severity,-,-,-
140103000,2012,Severity,-,-,-
140104000,2012,Severity,-,-,-
140105000,2012,Severity,-,-,-
140106000,2012,Severity,-,-,-
140107000,2012,Severity,-,-,-
140108000,2012,Severity,-,-,-
140109000,2012,Severity,-,-,-
140110000,2012,Severity,-,-,-
140111000,2012,Severity,-,-,-
140112000,2012,Severity,-,-,-
140113000,2012,Severity,-,-,-
140114000,2012,Severity,-,-,-
140115000,2012,Severity,-,-,-
140116000,2012,Severity,-,-,-
140117000,2012,Severity,-,-,-
140118000,2012,Severity,-,-,-
140119000,2012,Severity,-,-,-
140120000,2012,Severity,-,-,-
140121000,2012,Severity,-,-,-
140122000,2012,Severity,-,-,-
140123000,2012,Severity,-,-,-
140124000,2012,Severity,-,-,-
140125000,2012,Severity,-,-,-
140126000,2012,Severity,-,-,-
140127000,2012,Severity,-,-,-
148101000,2012,Severity,-,-,-
148102000,2012,Severity,-,-,-
148103000,2012,Severity,-,-,-
148104000,2012,Severity,-,-,-
148105000,2012,Severity,-,-,-
148106000,2012,Severity,-,-,-
148107000,2012,Severity,-,-,-
141101000,2012,Severity,-,-,-
141102000,2012,Severity,-,-,-
141103000,2012,Severity,-,-,-
141104000,2012,Severity,-,-,-
141105000,2012,Severity,-,-,-
141106000,2012,Severity,-,-,-
141107000,2012,Severity,-,-,-
141108000,2012,Severity,-,-,-
141109000,2012,Severity,-,-,-
141110000,2012,Severity,-,-,-
141111000,2012,Severity,-,-,-
141112000,2012,Severity,-,-,-
141113000,2012,Severity,-,-,-
141114000,2012,Severity,-,-,-
142708000,2012,Severity,-,-,-
142707000,2012,Severity,-,-,-
142711000,2012,Severity,-,-,-
142701000,2012,Severity,-,-,-
142709000,2012,Severity,-,-,-
142702000,2012,Severity,-,-,-
142703000,2012,Severity,-,-,-
142704000,2012,Severity,-,-,-
142705000,2012,Severity,-,-,-
142706000,2012,Severity,-,-,-
142710000,2012,Severity,-,-,-
143201000,2012,Severity,-,-,-
143213000,2012,Severity,-,-,-
143206000,2012,Severity,-,-,-
143208000,2012,Severity,-,-,-
143209000,2012,Severity,-,-,-
143211000,2012,Severity,-,-,-
143214000,2012,Severity,-,-,-
143215000,2012,Severity,-,-,-
144401000,2012,Severity,-,-,-
144402000,2012,Severity,-,-,-
144403000,2012,Severity,-,-,-
144404000,2012,Severity,-,-,-
144405000,2012,Severity,-,-,-
144406000,2012,Severity,-,-,-
144407000,2012,Severity,-,-,-
144408000,2012,Severity,-,-,-
144409000,2012,Severity,-,-,-
144410000,2012,Severity,-,-,-
137501000,2012,Severity,-,-,-
137601000,2012,Severity,-,-,-
137602000,2012,Severity,-,-,-
137502000,2012,Severity,-,-,-
137401000,2012,Severity,-,-,-
133900000,2012,Severity,-,-,-
137402000,2012,Severity,-,-,-
137603000,2012,Severity,-,-,-
137503000,2012,Severity,-,-,-
137604000,2012,Severity,-,-,-
137403000,2012,Severity,-,-,-
137405000,2012,Severity,-,-,-
137504000,2012,Severity,-,-,-
137605000,2012,Severity,-,-,-
137606000,2012,Severity,-,-,-
137404000,2012,Severity,-,-,-
137607000,2012,Severity,-,-,-
12801000,2012,Severity,-,-,-
12802000,2012,Severity,-,-,-
12803000,2012,Severity,-,-,-
12804000,2012,Severity,-,-,-
12811000,2012,Severity,-,-,-
12806000,2012,Severity,-,-,-
12807000,2012,Severity,-,-,-
12805000,2012,Severity,-,-,-
12808000,2012,Severity,-,-,-
12809000,2012,Severity,-,-,-
12810000,2012,Severity,-,-,-
12812000,2012,Severity,-,-,-
12813000,2012,Severity,-,-,-
12814000,2012,Severity,-,-,-
12815000,2012,Severity,-,-,-
12816000,2012,Severity,-,-,-
12817000,2012,Severity,-,-,-
12818000,2012,Severity,-,-,-
12819000,2012,Severity,-,-,-
12820000,2012,Severity,-,-,-
12821000,2012,Severity,-,-,-
12822000,2012,Severity,-,-,-
12823000,2012,Severity,-,-,-
12901000,2012,Severity,-,-,-
12902000,2012,Severity,-,-,-
12903000,2012,Severity,-,-,-
12904000,2012,Severity,-,-,-
12905000,2012,Severity,-,-,-
12907000,2012,Severity,-,-,-
12908000,2012,Severity,-,-,-
12906000,2012,Severity,-,-,-
12934000,2012,Severity,-,-,-
12909000,2012,Severity,-,-,-
12910000,2012,Severity,-,-,-
12911000,2012,Severity,-,-,-
12912000,2012,Severity,-,-,-
12913000,2012,Severity,-,-,-
12914000,2012,Severity,-,-,-
12915000,2012,Severity,-,-,-
12916000,2012,Severity,-,-,-
12917000,2012,Severity,-,-,-
12918000,2012,Severity,-,-,-
12919000,2012,Severity,-,-,-
12920000,2012,Severity,-,-,-
12921000,2012,Severity,-,-,-
12922000,2012,Severity,-,-,-
12923000,2012,Severity,-,-,-
12924000,2012,Severity,-,-,-
12925000,2012,Severity,-,-,-
12926000,2012,Severity,-,-,-
12927000,2012,Severity,-,-,-
12928000,2012,Severity,-,-,-
12929000,2012,Severity,-,-,-
12930000,2012,Severity,-,-,-
12931000,2012,Severity,-,-,-
12932000,2012,Severity,-,-,-
12933000,2012,Severity,-,-,-
13301000,2012,Severity,-,-,-
13302000,2012,Severity,-,-,-
13303000,2012,Severity,-,-,-
13304000,2012,Severity,-,-,-
13305000,2012,Severity,-,-,-
13306000,2012,Severity,-,-,-
13307000,2012,Severity,-,-,-
13308000,2012,Severity,-,-,-
13309000,2012,Severity,-,-,-
13314000,2012,Severity,-,-,-
13310000,2012,Severity,-,-,-
13311000,2012,Severity,-,-,-
13312000,2012,Severity,-,-,-
13313000,2012,Severity,-,-,-
13315000,2012,Severity,-,-,-
13316000,2012,Severity,-,-,-
13317000,2012,Severity,-,-,-
13318000,2012,Severity,-,-,-
13319000,2012,Severity,-,-,-
13320000,2012,Severity,-,-,-
15501000,2012,Severity,-,-,-
15502000,2012,Severity,-,-,-
15504000,2012,Severity,-,-,-
15505000,2012,Severity,-,-,-
15506000,2012,Severity,-,-,-
15507000,2012,Severity,-,-,-
15508000,2012,Severity,-,-,-
15509000,2012,Severity,-,-,-
15510000,2012,Severity,-,-,-
15511000,2012,Severity,-,-,-
15512000,2012,Severity,-,-,-
15513000,2012,Severity,-,-,-
15514000,2012,Severity,-,-,-
15515000,2012,Severity,-,-,-
15516000,2012,Severity,-,-,-
15517000,2012,Severity,-,-,-
15503000,2012,Severity,-,-,-
15546000,2012,Severity,-,-,-
15518000,2012,Severity,-,-,-
15519000,2012,Severity,-,-,-
15520000,2012,Severity,-,-,-
15521000,2012,Severity,-,-,-
15548000,2012,Severity,-,-,-
15522000,2012,Severity,-,-,-
15523000,2012,Severity,-,-,-
15524000,2012,Severity,-,-,-
15525000,2012,Severity,-,-,-
15526000,2012,Severity,-,-,-
15527000,2012,Severity,-,-,-
15528000,2012,Severity,-,-,-
15529000,2012,Severity,-,-,-
15530000,2012,Severity,-,-,-
15531000,2012,Severity,-,-,-
15532000,2012,Severity,-,-,-
15533000,2012,Severity,-,-,-
15534000,2012,Severity,-,-,-
15535000,2012,Severity,-,-,-
15536000,2012,Severity,-,-,-
15537000,2012,Severity,-,-,-
15538000,2012,Severity,-,-,-
15539000,2012,Severity,-,-,-
15540000,2012,Severity,-,-,-
15541000,2012,Severity,-,-,-
15542000,2012,Severity,-,-,-
15543000,2012,Severity,-,-,-
15544000,2012,Severity,-,-,-
15545000,2012,Severity,-,-,-
15547000,2012,Severity,-,-,-
20901000,2012,Severity,-,-,-
20902000,2012,Severity,-,-,-
20903000,2012,Severity,-,-,-
20904000,2012,Severity,-,-,-
20905000,2012,Severity,-,-,-
20906000,2012,Severity,-,-,-
21501000,2012,Severity,-,-,-
21502000,2012,Severity,-,-,-
21503000,2012,Severity,-,-,-
21504000,2012,Severity,-,-,-
21505000,2012,Severity,-,-,-
21506000,2012,Severity,-,-,-
21507000,2012,Severity,-,-,-
21508000,2012,Severity,-,-,-
21509000,2012,Severity,-,-,-
21510000,2012,Severity,-,-,-
21511000,2012,Severity,-,-,-
21512000,2012,Severity,-,-,-
21513000,2012,Severity,-,-,-
21514000,2012,Severity,-,-,-
21515000,2012,Severity,-,-,-
21516000,2012,Severity,-,-,-
21517000,2012,Severity,-,-,-
21518000,2012,Severity,-,-,-
21519000,2012,Severity,-,-,-
21520000,2012,Severity,-,-,-
21521000,2012,Severity,-,-,-
21522000,2012,Severity,-,-,-
21523000,2012,Severity,-,-,-
21524000,2012,Severity,-,-,-
21525000,2012,Severity,-,-,-
21526000,2012,Severity,-,-,-
21527000,2012,Severity,-,-,-
21528000,2012,Severity,-,-,-
21529000,2012,Severity,-,-,-
23101000,2012,Severity,-,-,-
23102000,2012,Severity,-,-,-
23103000,2012,Severity,-,-,-
23104000,2012,Severity,-,-,-
23105000,2012,Severity,-,-,-
23106000,2012,Severity,-,-,-
23107000,2012,Severity,-,-,-
23108000,2012,Severity,-,-,-
23135000,2012,Severity,-,-,-
23109000,2012,Severity,-,-,-
23118000,2012,Severity,-,-,-
23110000,2012,Severity,-,-,-
23111000,2012,Severity,-,-,-
23112000,2012,Severity,-,-,-
23113000,2012,Severity,-,-,-
23114000,2012,Severity,-,-,-
23115000,2012,Severity,-,-,-
23116000,2012,Severity,-,-,-
23117000,2012,Severity,-,-,-
23119000,2012,Severity,-,-,-
23120000,2012,Severity,-,-,-
23121000,2012,Severity,-,-,-
23122000,2012,Severity,-,-,-
23123000,2012,Severity,-,-,-
23124000,2012,Severity,-,-,-
23125000,2012,Severity,-,-,-
23126000,2012,Severity,-,-,-
23127000,2012,Severity,-,-,-
23128000,2012,Severity,-,-,-
23129000,2012,Severity,-,-,-
23130000,2012,Severity,-,-,-
23131000,2012,Severity,-,-,-
23132000,2012,Severity,-,-,-
23133000,2012,Severity,-,-,-
23134000,2012,Severity,-,-,-
23136000,2012,Severity,-,-,-
23137000,2012,Severity,-,-,-
25015000,2012,Severity,-,-,-
25001000,2012,Severity,-,-,-
25002000,2012,Severity,-,-,-
25003000,2012,Severity,-,-,-
25004000,2012,Severity,-,-,-
25005000,2012,Severity,-,-,-
25006000,2012,Severity,-,-,-
25007000,2012,Severity,-,-,-
25008000,2012,Severity,-,-,-
25009000,2012,Severity,-,-,-
25010000,2012,Severity,-,-,-
25011000,2012,Severity,-,-,-
25012000,2012,Severity,-,-,-
25013000,2012,Severity,-,-,-
25014000,2012,Severity,-,-,-
25701000,2012,Severity,-,-,-
25702000,2012,Severity,-,-,-
25703000,2012,Severity,-,-,-
25704000,2012,Severity,-,-,-
25706000,2012,Severity,-,-,-
25705000,2012,Severity,-,-,-
37701000,2012,Severity,-,-,-
37702000,2012,Severity,-,-,-
37703000,2012,Severity,-,-,-
37704000,2012,Severity,-,-,-
37705000,2012,Severity,-,-,-
37706000,2012,Severity,-,-,-
37707000,2012,Severity,-,-,-
37708000,2012,Severity,-,-,-
30801000,2012,Severity,-,-,-
30802000,2012,Severity,-,-,-
30803000,2012,Severity,-,-,-
30804000,2012,Severity,-,-,-
30805000,2012,Severity,-,-,-
30806000,2012,Severity,-,-,-
30807000,2012,Severity,-,-,-
30808000,2012,Severity,-,-,-
30809000,2012,Severity,-,-,-
30810000,2012,Severity,-,-,-
30811000,2012,Severity,-,-,-
30812000,2012,Severity,-,-,-
31401000,2012,Severity,-,-,-
31402000,2012,Severity,-,-,-
31403000,2012,Severity,-,-,-
31404000,2012,Severity,-,-,-
31405000,2012,Severity,-,-,-
31406000,2012,Severity,-,-,-
31407000,2012,Severity,-,-,-
31410000,2012,Severity,-,-,-
31412000,2012,Severity,-,-,-
31420000,2012,Severity,-,-,-
31424000,2012,Severity,-,-,-
31408000,2012,Severity,-,-,-
31409000,2012,Severity,-,-,-
31411000,2012,Severity,-,-,-
31413000,2012,Severity,-,-,-
31414000,2012,Severity,-,-,-
31415000,2012,Severity,-,-,-
31416000,2012,Severity,-,-,-
31417000,2012,Severity,-,-,-
31418000,2012,Severity,-,-,-
31419000,2012,Severity,-,-,-
31421000,2012,Severity,-,-,-
31422000,2012,Severity,-,-,-
31423000,2012,Severity,-,-,-
34901000,2012,Severity,-,-,-
34902000,2012,Severity,-,-,-
34903000,2012,Severity,-,-,-
34904000,2012,Severity,-,-,-
34905000,2012,Severity,-,-,-
34908000,2012,Severity,-,-,-
34906000,2012,Severity,-,-,-
34907000,2012,Severity,-,-,-
34909000,2012,Severity,-,-,-
34910000,2012,Severity,-,-,-
34911000,2012,Severity,-,-,-
34912000,2012,Severity,-,-,-
34913000,2012,Severity,-,-,-
34914000,2012,Severity,-,-,-
34915000,2012,Severity,-,-,-
34916000,2012,Severity,-,-,-
34918000,2012,Severity,-,-,-
34919000,2012,Severity,-,-,-
34920000,2012,Severity,-,-,-
34921000,2012,Severity,-,-,-
34922000,2012,Severity,-,-,-
34923000,2012,Severity,-,-,-
34924000,2012,Severity,-,-,-
34925000,2012,Severity,-,-,-
34926000,2012,Severity,-,-,-
34927000,2012,Severity,-,-,-
34928000,2012,Severity,-,-,-
34929000,2012,Severity,-,-,-
34917000,2012,Severity,-,-,-
34930000,2012,Severity,-,-,-
34931000,2012,Severity,-,-,-
34932000,2012,Severity,-,-,-
35401000,2012,Severity,-,-,-
35402000,2012,Severity,-,-,-
35403000,2012,Severity,-,-,-
35404000,2012,Severity,-,-,-
35405000,2012,Severity,-,-,-
35416000,2012,Severity,-,-,-
35406000,2012,Severity,-,-,-
35407000,2012,Severity,-,-,-
35408000,2012,Severity,-,-,-
35409000,2012,Severity,-,-,-
35410000,2012,Severity,-,-,-
35411000,2012,Severity,-,-,-
35412000,2012,Severity,-,-,-
35413000,2012,Severity,-,-,-
35414000,2012,Severity,-,-,-
35415000,2012,Severity,-,-,-
35417000,2012,Severity,-,-,-
35418000,2012,Severity,-,-,-
35419000,2012,Severity,-,-,-
35420000,2012,Severity,-,-,-
35421000,2012,Severity,-,-,-
35422000,2012,Severity,-,-,-
36901000,2012,Severity,-,-,-
36902000,2012,Severity,-,-,-
36903000,2012,Severity,-,-,-
36904000,2012,Severity,-,-,-
36916000,2012,Severity,-,-,-
36905000,2012,Severity,-,-,-
36906000,2012,Severity,-,-,-
36907000,2012,Severity,-,-,-
36908000,2012,Severity,-,-,-
36909000,2012,Severity,-,-,-
36910000,2012,Severity,-,-,-
36911000,2012,Severity,-,-,-
36912000,2012,Severity,-,-,-
36913000,2012,Severity,-,-,-
36918000,2012,Severity,-,-,-
36914000,2012,Severity,-,-,-
36915000,2012,Severity,-,-,-
36917000,2012,Severity,-,-,-
37101000,2012,Severity,-,-,-
37102000,2012,Severity,-,-,-
37103000,2012,Severity,-,-,-
37104000,2012,Severity,-,-,-
37105000,2012,Severity,-,-,-
37106000,2012,Severity,-,-,-
37107000,2012,Severity,-,-,-
37108000,2012,Severity,-,-,-
37109000,2012,Severity,-,-,-
37110000,2012,Severity,-,-,-
37111000,2012,Severity,-,-,-
37112000,2012,Severity,-,-,-
37113000,2012,Severity,-,-,-
37114000,2012,Severity,-,-,-
41001000,2012,Severity,-,-,-
41002000,2012,Severity,-,-,-
41003000,2012,Severity,-,-,-
41004000,2012,Severity,-,-,-
41005000,2012,Severity,-,-,-
41006000,2012,Severity,-,-,-
41007000,2012,Severity,-,-,-
41008000,2012,Severity,-,-,-
41031000,2012,Severity,-,-,-
41009000,2012,Severity,-,-,-
41010000,2012,Severity,-,-,-
41011000,2012,Severity,-,-,-
41012000,2012,Severity,-,-,-
41013000,2012,Severity,-,-,-
41014000,2012,Severity,-,-,-
41015000,2012,Severity,-,-,-
41016000,2012,Severity,-,-,-
41017000,2012,Severity,-,-,-
41018000,2012,Severity,-,-,-
41019000,2012,Severity,-,-,-
41020000,2012,Severity,-,-,-
41021000,2012,Severity,-,-,-
41022000,2012,Severity,-,-,-
41023000,2012,Severity,-,-,-
41024000,2012,Severity,-,-,-
41025000,2012,Severity,-,-,-
41026000,2012,Severity,-,-,-
41027000,2012,Severity,-,-,-
41028000,2012,Severity,-,-,-
41029000,2012,Severity,-,-,-
41030000,2012,Severity,-,-,-
41032000,2012,Severity,-,-,-
41033000,2012,Severity,-,-,-
41034000,2012,Severity,-,-,-
42101000,2012,Severity,-,-,-
42102000,2012,Severity,-,-,-
42103000,2012,Severity,-,-,-
42104000,2012,Severity,-,-,-
42105000,2012,Severity,-,-,-
42106000,2012,Severity,-,-,-
42123000,2012,Severity,-,-,-
42107000,2012,Severity,-,-,-
42108000,2012,Severity,-,-,-
42109000,2012,Severity,-,-,-
42110000,2012,Severity,-,-,-
42111000,2012,Severity,-,-,-
42112000,2012,Severity,-,-,-
42113000,2012,Severity,-,-,-
42114000,2012,Severity,-,-,-
42115000,2012,Severity,-,-,-
42116000,2012,Severity,-,-,-
42117000,2012,Severity,-,-,-
42118000,2012,Severity,-,-,-
42119000,2012,Severity,-,-,-
42120000,2012,Severity,-,-,-
42121000,2012,Severity,-,-,-
42122000,2012,Severity,-,-,-
43401000,2012,Severity,-,-,-
43402000,2012,Severity,-,-,-
43404000,2012,Severity,-,-,-
43406000,2012,Severity,-,-,-
43407000,2012,Severity,-,-,-
43403000,2012,Severity,-,-,-
43405000,2012,Severity,-,-,-
43428000,2012,Severity,-,-,-
43408000,2012,Severity,-,-,-
43409000,2012,Severity,-,-,-
43410000,2012,Severity,-,-,-
43411000,2012,Severity,-,-,-
43412000,2012,Severity,-,-,-
43413000,2012,Severity,-,-,-
43414000,2012,Severity,-,-,-
43415000,2012,Severity,-,-,-
43416000,2012,Severity,-,-,-
43417000,2012,Severity,-,-,-
43418000,2012,Severity,-,-,-
43419000,2012,Severity,-,-,-
43420000,2012,Severity,-,-,-
43421000,2012,Severity,-,-,-
43422000,2012,Severity,-,-,-
43423000,2012,Severity,-,-,-
43424000,2012,Severity,-,-,-
43425000,2012,Severity,-,-,-
43426000,2012,Severity,-,-,-
43427000,2012,Severity,-,-,-
43429000,2012,Severity,-,-,-
43430000,2012,Severity,-,-,-
45601000,2012,Severity,-,-,-
45602000,2012,Severity,-,-,-
45603000,2012,Severity,-,-,-
45605000,2012,Severity,-,-,-
45606000,2012,Severity,-,-,-
45607000,2012,Severity,-,-,-
45608000,2012,Severity,-,-,-
45610000,2012,Severity,-,-,-
45647000,2012,Severity,-,-,-
45615000,2012,Severity,-,-,-
45616000,2012,Severity,-,-,-
45617000,2012,Severity,-,-,-
45618000,2012,Severity,-,-,-
45619000,2012,Severity,-,-,-
45620000,2012,Severity,-,-,-
45621000,2012,Severity,-,-,-
45622000,2012,Severity,-,-,-
45623000,2012,Severity,-,-,-
45624000,2012,Severity,-,-,-
45625000,2012,Severity,-,-,-
45627000,2012,Severity,-,-,-
45628000,2012,Severity,-,-,-
45629000,2012,Severity,-,-,-
45630000,2012,Severity,-,-,-
45631000,2012,Severity,-,-,-
45632000,2012,Severity,-,-,-
45633000,2012,Severity,-,-,-
45634000,2012,Severity,-,-,-
45635000,2012,Severity,-,-,-
45636000,2012,Severity,-,-,-
45637000,2012,Severity,-,-,-
45638000,2012,Severity,-,-,-
45639000,2012,Severity,-,-,-
45640000,2012,Severity,-,-,-
45641000,2012,Severity,-,-,-
45642000,2012,Severity,-,-,-
45644000,2012,Severity,-,-,-
45645000,2012,Severity,-,-,-
45646000,2012,Severity,-,-,-
45648000,2012,Severity,-,-,-
45649000,2012,Severity,-,-,-
45801000,2012,Severity,-,-,-
45803000,2012,Severity,-,-,-
45804000,2012,Severity,-,-,-
45805000,2012,Severity,-,-,-
45806000,2012,Severity,-,-,-
45802000,2012,Severity,-,-,-
45807000,2012,Severity,-,-,-
45809000,2012,Severity,-,-,-
45810000,2012,Severity,-,-,-
45808000,2012,Severity,-,-,-
45811000,2012,Severity,-,-,-
45812000,2012,Severity,-,-,-
45813000,2012,Severity,-,-,-
45814000,2012,Severity,-,-,-
174001000,2012,Severity,-,-,-
174002000,2012,Severity,-,-,-
174003000,2012,Severity,-,-,-
174004000,2012,Severity,-,-,-
174005000,2012,Severity,-,-,-
174006000,2012,Severity,-,-,-
175101000,2012,Severity,-,-,-
175102000,2012,Severity,-,-,-
175103000,2012,Severity,-,-,-
175104000,2012,Severity,-,-,-
175105000,2012,Severity,-,-,-
175106000,2012,Severity,-,-,-
