year,month,day,hours,southbound_total_in,northbound_total_in,southbound_total_out,northbound_total_out
2011,August,Monday,6:00-7:00,18611,14164,18611,14164
2011,August,Monday,7:00-8:00,23722,18480,23722,18480
2011,August,Monday,8:00-9:00,20887,16707,20887,16707
2011,August,Monday,9:00-10:00,17119,14550,17119,14550
2011,August,Monday,10:00-11:00,14577,14054,14577,14054
2011,August,Monday,11:00-12:00,14440,13834,14440,13834
2011,August,Monday,12:00-1:00 PM,14083,15905,14083,15905
2011,August,Monday,1:00-2:00,14476,14963,14476,14963
2011,August,Monday,2:00-3:00,14049,16110,14049,16110
2011,August,Monday,3:00-4:00,13743,17524,13743,17524
2011,August,Monday,4:00-5:00,13868,22573,13868,22573
2011,August,Monday,5:00-6:00,16803,25072,16803,25072
2011,August,Monday,6:00-7:00,15449,22515,15449,22515
2011,August,Monday,7:00-8:00,11701,16824,11701,16824
2011,August,Monday,8:00-9:00,8292,11718,8292,11718
2011,August,Monday,9:00-10:00,3747,4895,3747,4895
2011,August,Monday,10:00-11:00,0,0,0,0
2011,August,Tuesday,4:00-5:00 AM,0,0,0,0
2011,August,Tuesday,5:00-6:00,7671,6010,7671,6010
2011,August,Tuesday,6:00-7:00,17210,13177,17210,13177
2011,August,Tuesday,7:00-8:00,22023,17209,22023,17209
2011,August,Tuesday,8:00-9:00,19408,15571,19408,15571
2011,August,Tuesday,9:00-10:00,15939,13586,15939,13586
2011,August,Tuesday,10:00-11:00,13613,13151,13613,13151
2011,August,Tuesday,11:00-12:00,13491,12996,13491,12996
2011,August,Tuesday,12:00-1:00 PM,13203,14916,13203,14916
2011,August,Tuesday,1:00-2:00,13594,14036,13594,14036
2011,August,Tuesday,2:00-3:00,13240,15135,13240,15135
2011,August,Tuesday,3:00-4:00,12981,16489,12981,16489
2011,August,Tuesday,4:00-5:00,13100,21328,13100,21328
2011,August,Tuesday,5:00-6:00,15894,23694,15894,23694
2011,August,Tuesday,6:00-7:00,14658,21235,14658,21235
2011,August,Tuesday,7:00-8:00,11073,15901,11073,15901
2011,August,Tuesday,8:00-9:00,7828,11065,7828,11065
2011,August,Tuesday,9:00-10:00,3546,4637,3546,4637
2011,August,Tuesday,10:00-11:00,0,0,0,0
2011,August,Wednesday,4:00-5:00 AM,0,0,0,0
2011,August,Wednesday,5:00-6:00,8082,6558,8082,6558
2011,August,Wednesday,6:00-7:00,18131,14367,18131,14367
2011,August,Wednesday,7:00-8:00,23177,18759,23177,18759
2011,August,Wednesday,8:00-9:00,20396,17011,20396,17011
2011,August,Wednesday,9:00-10:00,16719,14777,16719,14777
2011,August,Wednesday,10:00-11:00,14262,14257,14262,14257
2011,August,Wednesday,11:00-12:00,14137,14011,14137,14011
2011,August,Wednesday,12:00-1:00 PM,13833,16036,13833,16036
2011,August,Wednesday,1:00-2:00,14209,15123,14209,15123
2011,August,Wednesday,2:00-3:00,13822,16283,13822,16283
2011,August,Wednesday,3:00-4:00,13524,17699,13524,17699
2011,August,Wednesday,4:00-5:00,13654,22730,13654,22730
2011,August,Wednesday,5:00-6:00,16545,25305,16545,25305
2011,August,Wednesday,6:00-7:00,15264,22688,15264,22688
2011,August,Wednesday,7:00-8:00,11549,16844,11549,16844
2011,August,Wednesday,8:00-9:00,8171,11716,8171,11716
2011,August,Wednesday,9:00-10:00,3708,4857,3708,4857
2011,August,Wednesday,10:00-11:00,0,0,0,0
2011,August,Thursday,4:00-5:00 AM,0,0,0,0
2011,August,Thursday,5:00-6:00,7723,6047,7723,6047
2011,August,Thursday,6:00-7:00,17316,13256,17316,13256
2011,August,Thursday,7:00-8:00,22172,17331,22172,17331
2011,August,Thursday,8:00-9:00,19562,15695,19562,15695
2011,August,Thursday,9:00-10:00,16084,13704,16084,13704
2011,August,Thursday,10:00-11:00,13758,13262,13758,13262
2011,August,Thursday,11:00-12:00,13641,13123,13641,13123
2011,August,Thursday,12:00-1:00 PM,13386,15042,13386,15042
2011,August,Thursday,1:00-2:00,13761,14193,13761,14193
2011,August,Thursday,2:00-3:00,13433,15306,13433,15306
2011,August,Thursday,3:00-4:00,13170,16702,13170,16702
2011,August,Thursday,4:00-5:00,13323,21592,13323,21592
2011,August,Thursday,5:00-6:00,16146,23988,16146,23988
2011,August,Thursday,6:00-7:00,14901,21496,14901,21496
2011,August,Thursday,7:00-8:00,11247,16100,11247,16100
2011,August,Thursday,8:00-9:00,7940,11200,7940,11200
2011,August,Thursday,9:00-10:00,3592,4695,3592,4695
2011,August,Thursday,10:00-11:00,0,0,0,0
2011,August,Friday,4:00-5:00 AM,0,0,0,0
2011,August,Friday,5:00-6:00,8366,6529,8366,6529
2011,August,Friday,6:00-7:00,18725,14308,18725,14308
2011,August,Friday,7:00-8:00,24051,18681,24051,18681
2011,August,Friday,8:00-9:00,21221,16956,21221,16956
2011,August,Friday,9:00-10:00,17469,14898,17469,14898
2011,August,Friday,10:00-11:00,15006,14406,15006,14406
2011,August,Friday,11:00-12:00,14920,14246,14920,14246
2011,August,Friday,12:00-1:00 PM,14622,16343,14622,16343
2011,August,Friday,1:00-2:00,15055,15491,15055,15491
2011,August,Friday,2:00-3:00,14685,16672,14685,16672
2011,August,Friday,3:00-4:00,14334,18273,14334,18273
2011,August,Friday,4:00-5:00,14703,23333,14703,23333
2011,August,Friday,5:00-6:00,17721,26122,17721,26122
2011,August,Friday,6:00-7:00,16429,23454,16429,23454
2011,August,Friday,7:00-8:00,12299,17502,12299,17502
2011,August,Friday,8:00-9:00,8600,12077,8600,12077
2011,August,Friday,9:00-10:00,3897,4998,3897,4998
2011,August,Friday,10:00-11:00,0,0,0,0
2011,August,Saturday,4:00-5:00 AM,0,0,0,0
2011,August,Saturday,5:00-6:00,6447,3609,6447,3609
2011,August,Saturday,6:00-7:00,11147,7703,11147,7703
2011,August,Saturday,7:00-8:00,16279,10935,16279,10935
2011,August,Saturday,8:00-9:00,15965,10624,15965,10624
2011,August,Saturday,9:00-10:00,14366,10034,14366,10034
2011,August,Saturday,10:00-11:00,12888,10136,12888,10136
2011,August,Saturday,11:00-12:00,13155,10738,13155,10738
2011,August,Saturday,12:00-1:00 PM,13725,12731,13725,12731
2011,August,Saturday,1:00-2:00,13288,12157,13288,12157
2011,August,Saturday,2:00-3:00,12791,12518,12791,12518
2011,August,Saturday,3:00-4:00,13108,14034,13108,14034
2011,August,Saturday,4:00-5:00,12851,17314,12851,17314
2011,August,Saturday,5:00-6:00,15059,18971,15059,18971
2011,August,Saturday,6:00-7:00,15223,15400,15223,15400
2011,August,Saturday,7:00-8:00,10946,11524,10946,11524
2011,August,Saturday,8:00-9:00,7625,8179,7625,8179
2011,August,Saturday,9:00-10:00,2041,1226,2041,1226
2011,August,Saturday,10:00-11:00,0,0,0,0
2011,August,Sunday,4:00-5:00 AM,0,0,0,0
2011,August,Sunday,5:00-6:00,3851,3027,3851,3027
2011,August,Sunday,6:00-7:00,5760,4800,5760,4800
2011,August,Sunday,7:00-8:00,7088,6556,7088,6556
2011,August,Sunday,8:00-9:00,8769,7336,8769,7336
2011,August,Sunday,9:00-10:00,9280,8161,9280,8161
2011,August,Sunday,10:00-11:00,9320,8334,9320,8334
2011,August,Sunday,11:00-12:00,9379,8426,9379,8426
2011,August,Sunday,12:00-1:00 PM,8544,8558,8544,8558
2011,August,Sunday,1:00-2:00,9433,8737,9433,8737
2011,August,Sunday,2:00-3:00,10059,9099,10059,9099
2011,August,Sunday,3:00-4:00,10142,9798,10142,9798
2011,August,Sunday,4:00-5:00,10171,10238,10171,10238
2011,August,Sunday,5:00-6:00,9324,10357,9324,10357
2011,August,Sunday,6:00-7:00,8436,10248,8436,10248
2011,August,Sunday,7:00-8:00,7070,8824,7070,8824
2011,August,Sunday,8:00-9:00,5653,6278,5653,6278
2011,August,Sunday,9:00-10:00,1692,615,1692,615
2011,August,Sunday,10:00-11:00,0,0,0,0
2011,September,Monday,4:00-5:00 AM,0,0,0,0
2011,September,Monday,5:00-6:00,8137,6190,8137,6190
2011,September,Monday,6:00-7:00,18301,13510,18301,13510
2011,September,Monday,7:00-8:00,23317,17633,23317,17633
2011,September,Monday,8:00-9:00,20457,15961,20457,15961
2011,September,Monday,9:00-10:00,16710,13934,16710,13934
2011,September,Monday,10:00-11:00,14238,13452,14238,13452
2011,September,Monday,11:00-12:00,14081,13252,14081,13252
2011,September,Monday,12:00-1:00 PM,13765,15209,13765,15209
2011,September,Monday,1:00-2:00,14092,14366,14092,14366
2011,September,Monday,2:00-3:00,13680,15455,13680,15455
2011,September,Monday,3:00-4:00,13367,16836,13367,16836
2011,September,Monday,4:00-5:00,13506,21666,13506,21666
2011,September,Monday,5:00-6:00,16371,24071,16371,24071
2011,September,Monday,6:00-7:00,15040,21616,15040,21616
2011,September,Monday,7:00-8:00,11405,16142,11405,16142
2011,September,Monday,8:00-9:00,8060,11240,8060,11240
2011,September,Monday,9:00-10:00,3648,4692,3648,4692
2011,September,Monday,10:00-11:00,0,0,0,0
2011,September,Tuesday,4:00-5:00 AM,0,0,0,0
2011,September,Tuesday,5:00-6:00,6902,5303,6902,5303
2011,September,Tuesday,6:00-7:00,17002,12471,17002,12471
2011,September,Tuesday,7:00-8:00,20064,15151,20064,15151
2011,September,Tuesday,8:00-9:00,15277,12144,15277,12144
2011,September,Tuesday,9:00-10:00,12516,10613,12516,10613
2011,September,Tuesday,10:00-11:00,10696,10270,10696,10270
2011,September,Tuesday,11:00-12:00,10600,10137,10600,10137
2011,September,Tuesday,12:00-1:00 PM,10383,11620,10383,11620
2011,September,Tuesday,1:00-2:00,10663,10973,10663,10973
2011,September,Tuesday,2:00-3:00,10403,11807,10403,11807
2011,September,Tuesday,3:00-4:00,10169,12896,10169,12896
2011,September,Tuesday,4:00-5:00,10299,16610,10299,16610
2011,September,Tuesday,5:00-6:00,12493,18484,12493,18484
2011,September,Tuesday,6:00-7:00,11496,16588,11496,16588
2011,September,Tuesday,7:00-8:00,8693,12386,8693,12386
2011,September,Tuesday,8:00-9:00,6130,8610,6130,8610
2011,September,Tuesday,9:00-10:00,2776,3595,2776,3595
2011,September,Tuesday,10:00-11:00,0,0,0,0
2011,September,Wednesday,4:00-5:00 AM,0,0,0,0
2011,September,Wednesday,5:00-6:00,7711,6202,7711,6202
2011,September,Wednesday,6:00-7:00,17303,13625,17303,13625
2011,September,Wednesday,7:00-8:00,22162,17793,22162,17793
2011,September,Wednesday,8:00-9:00,19446,16156,19446,16156
2011,September,Wednesday,9:00-10:00,15885,14063,15885,14063
2011,September,Wednesday,10:00-11:00,13575,13548,13575,13548
2011,September,Wednesday,11:00-12:00,13439,13320,13439,13320
2011,September,Wednesday,12:00-1:00 PM,13166,15216,13166,15216
2011,September,Wednesday,1:00-2:00,13516,14362,13516,14362
2011,September,Wednesday,2:00-3:00,13140,15461,13140,15461
2011,September,Wednesday,3:00-4:00,12845,16801,12845,16801
2011,September,Wednesday,4:00-5:00,12964,21560,12964,21560
2011,September,Wednesday,5:00-6:00,15706,24070,15706,24070
2011,September,Wednesday,6:00-7:00,14517,21558,14517,21558
2011,September,Wednesday,7:00-8:00,10994,15963,10994,15963
2011,September,Wednesday,8:00-9:00,7747,11087,7747,11087
2011,September,Wednesday,9:00-10:00,3522,4594,3522,4594
2011,September,Wednesday,10:00-11:00,0,0,0,0
2011,September,Thursday,4:00-5:00 AM,0,0,0,0
2011,September,Thursday,5:00-6:00,7845,6110,7845,6110
2011,September,Thursday,6:00-7:00,17625,13406,17625,13406
2011,September,Thursday,7:00-8:00,22572,17513,22572,17513
2011,September,Thursday,8:00-9:00,19860,15873,19860,15873
2011,September,Thursday,9:00-10:00,16270,13877,16270,13877
2011,September,Thursday,10:00-11:00,13912,13406,13912,13406
2011,September,Thursday,11:00-12:00,13791,13235,13791,13235
2011,September,Thursday,12:00-1:00 PM,13525,15161,13525,15161
2011,September,Thursday,1:00-2:00,13890,14307,13890,14307
2011,September,Thursday,2:00-3:00,13539,15406,13539,15406
2011,September,Thursday,3:00-4:00,13258,16801,13258,16801
2011,September,Thursday,4:00-5:00,13399,21677,13399,21677
2011,September,Thursday,5:00-6:00,16241,24122,16241,24122
2011,September,Thursday,6:00-7:00,14992,21613,14992,21613
2011,September,Thursday,7:00-8:00,11333,16188,11333,16188
2011,September,Thursday,8:00-9:00,7995,11264,7995,11264
2011,September,Thursday,9:00-10:00,3629,4702,3629,4702
2011,September,Thursday,10:00-11:00,0,0,0,0
2011,September,Friday,4:00-5:00 AM,0,0,0,0
2011,September,Friday,5:00-6:00,8594,6588,8594,6588
2011,September,Friday,6:00-7:00,19308,14404,19308,14404
2011,September,Friday,7:00-8:00,24765,18805,24765,18805
2011,September,Friday,8:00-9:00,21805,17052,21805,17052
2011,September,Friday,9:00-10:00,17876,14992,17876,14992
2011,September,Friday,10:00-11:00,15354,14489,15354,14489
2011,September,Friday,11:00-12:00,15242,14319,15242,14319
2011,September,Friday,12:00-1:00 PM,14921,16453,14921,16453
2011,September,Friday,1:00-2:00,15348,15595,15348,15595
2011,September,Friday,2:00-3:00,14942,16783,14942,16783
2011,September,Friday,3:00-4:00,14580,18374,14580,18374
2011,September,Friday,4:00-5:00,14930,23479,14930,23479
2011,September,Friday,5:00-6:00,17995,26273,17995,26273
2011,September,Friday,6:00-7:00,16658,23578,16658,23578
2011,September,Friday,7:00-8:00,12506,17577,12506,17577
2011,September,Friday,8:00-9:00,8750,12131,8750,12131
2011,September,Friday,9:00-10:00,3960,5042,3960,5042
2011,September,Friday,10:00-11:00,0,0,0,0
2011,September,Saturday,4:00-5:00 AM,0,0,0,0
2011,September,Saturday,5:00-6:00,6663,3758,6663,3758
2011,September,Saturday,6:00-7:00,11550,8010,11550,8010
2011,September,Saturday,7:00-8:00,16861,11380,16861,11380
2011,September,Saturday,8:00-9:00,16541,11058,16541,11058
2011,September,Saturday,9:00-10:00,14878,10461,14878,10461
2011,September,Saturday,10:00-11:00,13368,10547,13368,10547
2011,September,Saturday,11:00-12:00,13640,11181,13640,11181
2011,September,Saturday,12:00-1:00 PM,14227,13245,14227,13245
2011,September,Saturday,1:00-2:00,13780,12654,13780,12654
2011,September,Saturday,2:00-3:00,13261,13032,13261,13032
2011,September,Saturday,3:00-4:00,13596,14603,13596,14603
2011,September,Saturday,4:00-5:00,13341,18001,13341,18001
2011,September,Saturday,5:00-6:00,15636,19739,15636,19739
2011,September,Saturday,6:00-7:00,15793,16052,15793,16052
2011,September,Saturday,7:00-8:00,11355,11975,11355,11975
2011,September,Saturday,8:00-9:00,7898,8500,7898,8500
2011,September,Saturday,9:00-10:00,2110,1274,2110,1274
2011,September,Saturday,10:00-11:00,0,0,0,0
2011,September,Sunday,4:00-5:00 AM,0,0,0,0
2011,September,Sunday,5:00-6:00,4126,3209,4126,3209
2011,September,Sunday,6:00-7:00,6193,5102,6193,5102
2011,September,Sunday,7:00-8:00,7585,6980,7585,6980
2011,September,Sunday,8:00-9:00,9372,7816,9372,7816
2011,September,Sunday,9:00-10:00,9940,8698,9940,8698
2011,September,Sunday,10:00-11:00,9970,8938,9970,8938
2011,September,Sunday,11:00-12:00,10096,9039,10096,9039
2011,September,Sunday,12:00-1:00 PM,9273,9166,9273,9166
2011,September,Sunday,1:00-2:00,10184,9363,10184,9363
2011,September,Sunday,2:00-3:00,10876,9754,10876,9754
2011,September,Sunday,3:00-4:00,10961,10523,10961,10523
2011,September,Sunday,4:00-5:00,10950,11083,10950,11083
2011,September,Sunday,5:00-6:00,10118,11197,10118,11197
2011,September,Sunday,6:00-7:00,9136,11145,9136,11145
2011,September,Sunday,7:00-8:00,7622,9546,7622,9546
2011,September,Sunday,8:00-9:00,6071,6810,6071,6810
2011,September,Sunday,9:00-10:00,1863,658,1863,658
2011,September,Sunday,10:00-11:00,0,0,0,0
2011,October,Monday,4:00-5:00 AM,0,0,0,0
2011,October,Monday,5:00-6:00,8330,6328,8330,6328
2011,October,Monday,6:00-7:00,18795,13858,18795,13858
2011,October,Monday,7:00-8:00,23985,18088,23985,18088
2011,October,Monday,8:00-9:00,20991,16367,20991,16367
2011,October,Monday,9:00-10:00,17081,14293,17081,14293
2011,October,Monday,10:00-11:00,14566,13787,14566,13787
2011,October,Monday,11:00-12:00,14389,13578,14389,13578
2011,October,Monday,12:00-1:00 PM,14035,15590,14035,15590
2011,October,Monday,1:00-2:00,14407,14675,14407,14675
2011,October,Monday,2:00-3:00,13947,15796,13947,15796
2011,October,Monday,3:00-4:00,13627,17175,13627,17175
2011,October,Monday,4:00-5:00,13729,22120,13729,22120
2011,October,Monday,5:00-6:00,16646,24655,16646,24655
2011,October,Monday,6:00-7:00,15343,22111,15343,22111
2011,October,Monday,7:00-8:00,11654,16469,11654,16469
2011,October,Monday,8:00-9:00,8215,11451,8215,11451
2011,October,Monday,9:00-10:00,3716,4790,3716,4790
2011,October,Monday,10:00-11:00,0,0,0,0
2011,October,Tuesday,4:00-5:00 AM,0,0,0,0
2011,October,Tuesday,5:00-6:00,7912,6078,7912,6078
2011,October,Tuesday,6:00-7:00,17799,13362,17799,13362
2011,October,Tuesday,7:00-8:00,22814,17444,22814,17444
2011,October,Tuesday,8:00-9:00,20014,15797,20014,15797
2011,October,Tuesday,9:00-10:00,16336,13817,16336,13817
2011,October,Tuesday,10:00-11:00,13969,13351,13969,13351
2011,October,Tuesday,11:00-12:00,13820,13185,13820,13185
2011,October,Tuesday,12:00-1:00 PM,13521,15117,13521,15117
2011,October,Tuesday,1:00-2:00,13907,14228,13907,14228
2011,October,Tuesday,2:00-3:00,13522,15323,13522,15323
2011,October,Tuesday,3:00-4:00,13223,16698,13223,16698
2011,October,Tuesday,4:00-5:00,13336,21553,13336,21553
2011,October,Tuesday,5:00-6:00,16172,24044,16172,24044
2011,October,Tuesday,6:00-7:00,14950,21530,14950,21530
2011,October,Tuesday,7:00-8:00,11326,16071,11326,16071
2011,October,Tuesday,8:00-9:00,7972,11167,7972,11167
2011,October,Tuesday,9:00-10:00,3617,4678,3617,4678
2011,October,Tuesday,10:00-11:00,0,0,0,0
2011,October,Wednesday,4:00-5:00 AM,0,0,0,0
2011,October,Wednesday,5:00-6:00,8118,6481,8118,6481
2011,October,Wednesday,6:00-7:00,18259,14238,18259,14238
2011,October,Wednesday,7:00-8:00,23388,18581,23388,18581
2011,October,Wednesday,8:00-9:00,20485,16863,20485,16863
2011,October,Wednesday,9:00-10:00,16691,14671,16691,14671
2011,October,Wednesday,10:00-11:00,14258,14132,14258,14132
2011,October,Wednesday,11:00-12:00,14094,13889,14094,13889
2011,October,Wednesday,12:00-1:00 PM,13787,15875,13787,15875
2011,October,Wednesday,1:00-2:00,14151,14973,14151,14973
2011,October,Wednesday,2:00-3:00,13729,16112,13729,16112
2011,October,Wednesday,3:00-4:00,13402,17504,13402,17504
2011,October,Wednesday,4:00-5:00,13508,22444,13508,22444
2011,October,Wednesday,5:00-6:00,16378,25081,16378,25081
2011,October,Wednesday,6:00-7:00,15150,22458,15150,22458
2011,October,Wednesday,7:00-8:00,11481,16591,11481,16591
2011,October,Wednesday,8:00-9:00,8084,11508,8084,11508
2011,October,Wednesday,9:00-10:00,3673,4772,3673,4772
2011,October,Wednesday,10:00-11:00,0,0,0,0
2011,October,Thursday,4:00-5:00 AM,0,0,0,0
2011,October,Thursday,5:00-6:00,7697,5859,7697,5859
2011,October,Thursday,6:00-7:00,17301,12902,17301,12902
2011,October,Thursday,7:00-8:00,22188,16855,22188,16855
2011,October,Thursday,8:00-9:00,19449,15270,19449,15270
2011,October,Thursday,9:00-10:00,15872,13362,15872,13362
2011,October,Thursday,10:00-11:00,13574,12917,13574,12917
2011,October,Thursday,11:00-12:00,13427,12765,13427,12765
2011,October,Thursday,12:00-1:00 PM,13144,14629,13144,14629
2011,October,Thursday,1:00-2:00,13520,13766,13520,13766
2011,October,Thursday,2:00-3:00,13139,14837,13139,14837
2011,October,Thursday,3:00-4:00,12850,16170,12850,16170
2011,October,Thursday,4:00-5:00,12951,20891,12951,20891
2011,October,Thursday,5:00-6:00,15704,23322,15704,23322
2011,October,Thursday,6:00-7:00,14542,20874,14542,20874
2011,October,Thursday,7:00-8:00,11020,15585,11020,15585
2011,October,Thursday,8:00-9:00,7747,10826,7747,10826
2011,October,Thursday,9:00-10:00,3518,4536,3518,4536
2011,October,Thursday,10:00-11:00,0,0,0,0
2011,October,Friday,4:00-5:00 AM,0,0,0,0
2011,October,Friday,5:00-6:00,8608,6506,8608,6506
2011,October,Friday,6:00-7:00,19361,14257,19361,14257
2011,October,Friday,7:00-8:00,24861,18590,24861,18590
2011,October,Friday,8:00-9:00,21812,16855,21812,16855
2011,October,Friday,9:00-10:00,17802,14832,17802,14832
2011,October,Friday,10:00-11:00,15288,14317,15288,14317
2011,October,Friday,11:00-12:00,15151,14136,15151,14136
2011,October,Friday,12:00-1:00 PM,14788,16253,14788,16253
2011,October,Friday,1:00-2:00,15227,15368,15227,15368
2011,October,Friday,2:00-3:00,14760,16526,14760,16526
2011,October,Friday,3:00-4:00,14362,18079,14362,18079
2011,October,Friday,4:00-5:00,14689,23045,14689,23045
2011,October,Friday,5:00-6:00,17692,25892,17692,25892
2011,October,Friday,6:00-7:00,16434,23222,16434,23222
2011,October,Friday,7:00-8:00,12348,17263,12348,17263
2011,October,Friday,8:00-9:00,8611,11887,8611,11887
2011,October,Friday,9:00-10:00,3904,4936,3904,4936
2011,October,Friday,10:00-11:00,0,0,0,0
2011,October,Saturday,4:00-5:00 AM,0,0,0,0
2011,October,Saturday,5:00-6:00,6423,3556,6423,3556
2011,October,Saturday,6:00-7:00,11140,7582,11140,7582
2011,October,Saturday,7:00-8:00,16265,10751,16265,10751
2011,October,Saturday,8:00-9:00,15947,10444,15947,10444
2011,October,Saturday,9:00-10:00,14293,9898,14293,9898
2011,October,Saturday,10:00-11:00,12811,9968,12811,9968
2011,October,Saturday,11:00-12:00,13051,10537,13051,10537
2011,October,Saturday,12:00-1:00 PM,13526,12501,13526,12501
2011,October,Saturday,1:00-2:00,13108,11898,13108,11898
2011,October,Saturday,2:00-3:00,12593,12252,12593,12252
2011,October,Saturday,3:00-4:00,12896,13734,12896,13734
2011,October,Saturday,4:00-5:00,12676,16883,12676,16883
2011,October,Saturday,5:00-6:00,14796,18565,14796,18565
2011,October,Saturday,6:00-7:00,14964,15095,14964,15095
2011,October,Saturday,7:00-8:00,10794,11217,10794,11217
2011,October,Saturday,8:00-9:00,7499,7972,7499,7972
2011,October,Saturday,9:00-10:00,1990,1175,1990,1175
2011,October,Saturday,10:00-11:00,0,0,0,0
2011,October,Sunday,4:00-5:00 AM,0,0,0,0
2011,October,Sunday,5:00-6:00,4000,3075,4000,3075
2011,October,Sunday,6:00-7:00,5963,4870,5963,4870
2011,October,Sunday,7:00-8:00,7367,6661,7367,6661
2011,October,Sunday,8:00-9:00,9123,7469,9123,7469
2011,October,Sunday,9:00-10:00,9644,8328,9644,8328
2011,October,Sunday,10:00-11:00,9675,8531,9675,8531
2011,October,Sunday,11:00-12:00,9716,8635,9716,8635
2011,October,Sunday,12:00-1:00 PM,8854,8744,8854,8744
2011,October,Sunday,1:00-2:00,9756,8961,9756,8961
2011,October,Sunday,2:00-3:00,10416,9303,10416,9303
2011,October,Sunday,3:00-4:00,10486,10020,10486,10020
2011,October,Sunday,4:00-5:00,10477,10469,10477,10469
2011,October,Sunday,5:00-6:00,9613,10581,9613,10581
2011,October,Sunday,6:00-7:00,8713,10423,8713,10423
2011,October,Sunday,7:00-8:00,7322,8975,7322,8975
2011,October,Sunday,8:00-9:00,5853,6366,5853,6366
2011,October,Sunday,9:00-10:00,1741,643,1741,643
2011,October,Sunday,10:00-11:00,0,0,0,0
2011,November,Monday,4:00-5:00 AM,0,0,0,0
2011,November,Monday,5:00-6:00,8900,6650,8900,6650
2011,November,Monday,6:00-7:00,20130,14563,20130,14563
2011,November,Monday,7:00-8:00,25712,19021,25712,19021
2011,November,Monday,8:00-9:00,22468,17237,22468,17237
2011,November,Monday,9:00-10:00,18267,15050,18267,15050
2011,November,Monday,10:00-11:00,15593,14540,15593,14540
2011,November,Monday,11:00-12:00,15385,14352,15385,14352
2011,November,Monday,12:00-1:00 PM,15076,16441,15076,16441
2011,November,Monday,1:00-2:00,15425,15533,15425,15533
2011,November,Monday,2:00-3:00,14968,16742,14968,16742
2011,November,Monday,3:00-4:00,14622,18246,14622,18246
2011,November,Monday,4:00-5:00,14752,23528,14752,23528
2011,November,Monday,5:00-6:00,17928,26164,17928,26164
2011,November,Monday,6:00-7:00,16517,23449,16517,23449
2011,November,Monday,7:00-8:00,12530,17485,12530,17485
2011,November,Monday,8:00-9:00,8824,12164,8824,12164
2011,November,Monday,9:00-10:00,4006,5089,4006,5089
2011,November,Monday,10:00-11:00,0,0,0,0
2011,November,Tuesday,4:00-5:00 AM,0,0,0,0
2011,November,Tuesday,5:00-6:00,8508,6329,8508,6329
2011,November,Tuesday,6:00-7:00,19186,13908,19186,13908
2011,November,Tuesday,7:00-8:00,24570,18170,24570,18170
2011,November,Tuesday,8:00-9:00,21491,16469,21491,16469
2011,November,Tuesday,9:00-10:00,17511,14394,17511,14394
2011,November,Tuesday,10:00-11:00,14960,13947,14960,13947
2011,November,Tuesday,11:00-12:00,14790,13793,14790,13793
2011,November,Tuesday,12:00-1:00 PM,14507,15807,14507,15807
2011,November,Tuesday,1:00-2:00,14874,14920,14874,14920
2011,November,Tuesday,2:00-3:00,14462,16100,14462,16100
2011,November,Tuesday,3:00-4:00,14159,17565,14159,17565
2011,November,Tuesday,4:00-5:00,14276,22737,14276,22737
2011,November,Tuesday,5:00-6:00,17354,25275,17354,25275
2011,November,Tuesday,6:00-7:00,16049,22592,16049,22592
2011,November,Tuesday,7:00-8:00,12136,16930,12136,16930
2011,November,Tuesday,8:00-9:00,8547,11777,8547,11777
2011,November,Tuesday,9:00-10:00,3895,4944,3895,4944
2011,November,Tuesday,10:00-11:00,0,0,0,0
2011,November,Wednesday,4:00-5:00 AM,0,0,0,0
2011,November,Wednesday,5:00-6:00,8437,6580,8437,6580
2011,November,Wednesday,6:00-7:00,19026,14422,19026,14422
2011,November,Wednesday,7:00-8:00,24311,18809,24311,18809
2011,November,Wednesday,8:00-9:00,21243,17051,21243,17051
2011,November,Wednesday,9:00-10:00,17254,14812,17254,14812
2011,November,Wednesday,10:00-11:00,14699,14269,14699,14269
2011,November,Wednesday,11:00-12:00,14504,14002,14504,14002
2011,November,Wednesday,12:00-1:00 PM,14150,16037,14150,16037
2011,November,Wednesday,1:00-2:00,14506,15098,14506,15098
2011,November,Wednesday,2:00-3:00,14014,16247,14014,16247
2011,November,Wednesday,3:00-4:00,13643,17644,13643,17644
2011,November,Wednesday,4:00-5:00,13732,22592,13732,22592
2011,November,Wednesday,5:00-6:00,16645,25239,16645,25239
2011,November,Wednesday,6:00-7:00,15394,22617,15394,22617
2011,November,Wednesday,7:00-8:00,11694,16707,11694,16707
2011,November,Wednesday,8:00-9:00,8246,11599,8246,11599
2011,November,Wednesday,9:00-10:00,3748,4813,3748,4813
2011,November,Wednesday,10:00-11:00,0,0,0,0
2011,November,Thursday,4:00-5:00 AM,0,0,0,0
2011,November,Thursday,5:00-6:00,8249,6204,8249,6204
2011,November,Thursday,6:00-7:00,18611,13625,18611,13625
2011,November,Thursday,7:00-8:00,23837,17798,23837,17798
2011,November,Thursday,8:00-9:00,20880,16123,20880,16123
2011,November,Thursday,9:00-10:00,17027,14087,17027,14087
2011,November,Thursday,10:00-11:00,14550,13637,14550,13637
2011,November,Thursday,11:00-12:00,14375,13482,14375,13482
2011,November,Thursday,12:00-1:00 PM,14090,15450,14090,15450
2011,November,Thursday,1:00-2:00,14452,14570,14452,14570
2011,November,Thursday,2:00-3:00,14049,15710,14049,15710
2011,November,Thursday,3:00-4:00,13731,17144,13731,17144
