year,month,day,hours,southbound_total_in,northbound_total_in,southbound_total_out,northbound_total_out
2012,April,Thursday,2:00-3:00,13300,14753,13300,14753
2012,April,Thursday,3:00-4:00,12899,16177,12899,16177
2012,April,Thursday,4:00-5:00,13025,20719,13025,20719
2012,April,Thursday,5:00-6:00,15850,23187,15850,23187
2012,April,Thursday,6:00-7:00,14595,20798,14595,20798
2012,April,Thursday,7:00-8:00,11101,15426,11101,15426
2012,April,Thursday,8:00-9:00,7791,10697,7791,10697
2012,April,Thursday,9:00-10:00,3558,4440,3558,4440
2012,April,Thursday,10:00-11:00,0,0,0,0
2012,April,Friday,4:00-5:00 AM,0,0,0,0
2012,April,Friday,5:00-6:00,8562,6256,8562,6256
2012,April,Friday,6:00-7:00,19281,13750,19281,13750
2012,April,Friday,7:00-8:00,24766,17892,24766,17892
2012,April,Friday,8:00-9:00,21563,16259,21563,16259
2012,April,Friday,9:00-10:00,17483,14322,17483,14322
2012,April,Friday,10:00-11:00,14984,13854,14984,13854
2012,April,Friday,11:00-12:00,14811,13650,14811,13650
2012,April,Friday,12:00-1:00 PM,14493,15618,14493,15618
2012,April,Friday,1:00-2:00,14811,14860,14811,14860
2012,April,Friday,2:00-3:00,14417,15898,14417,15898
2012,April,Friday,3:00-4:00,13949,17486,13949,17486
2012,April,Friday,4:00-5:00,14273,22177,14273,22177
2012,April,Friday,5:00-6:00,17266,24995,17266,24995
2012,April,Friday,6:00-7:00,15985,22443,15985,22443
2012,April,Friday,7:00-8:00,12061,16600,12061,16600
2012,April,Friday,8:00-9:00,8380,11425,8380,11425
2012,April,Friday,9:00-10:00,3825,4699,3825,4699
2012,April,Friday,10:00-11:00,0,0,0,0
2012,April,Saturday,4:00-5:00 AM,0,0,0,0
2012,April,Saturday,5:00-6:00,5724,3297,5724,3297
2012,April,Saturday,6:00-7:00,9726,6632,9726,6632
2012,April,Saturday,7:00-8:00,13852,9324,13852,9324
2012,April,Saturday,8:00-9:00,14095,9254,14095,9254
2012,April,Saturday,9:00-10:00,12952,9045,12952,9045
2012,April,Saturday,10:00-11:00,11841,9123,11841,9123
2012,April,Saturday,11:00-12:00,11962,9522,11962,9522
2012,April,Saturday,12:00-1:00 PM,12002,10966,12002,10966
2012,April,Saturday,1:00-2:00,11920,10571,11920,10571
2012,April,Saturday,2:00-3:00,11721,10859,11721,10859
2012,April,Saturday,3:00-4:00,11929,12112,11929,12112
2012,April,Saturday,4:00-5:00,11751,14397,11751,14397
2012,April,Saturday,5:00-6:00,13051,15660,13051,15660
2012,April,Saturday,6:00-7:00,12911,13159,12911,13159
2012,April,Saturday,7:00-8:00,9615,9996,9615,9996
2012,April,Saturday,8:00-9:00,6909,7111,6909,7111
2012,April,Saturday,9:00-10:00,1844,969,1844,969
2012,April,Saturday,10:00-11:00,0,0,0,0
2012,April,Sunday,4:00-5:00 AM,0,0,0,0
2012,April,Sunday,5:00-6:00,4016,3128,4016,3128
2012,April,Sunday,6:00-7:00,6003,4960,6003,4960
2012,April,Sunday,7:00-8:00,7444,6779,7444,6779
2012,April,Sunday,8:00-9:00,9198,7600,9198,7600
2012,April,Sunday,9:00-10:00,9722,8450,9722,8450
2012,April,Sunday,10:00-11:00,9757,8690,9757,8690
2012,April,Sunday,11:00-12:00,9774,8777,9774,8777
2012,April,Sunday,12:00-1:00 PM,8999,8818,8999,8818
2012,April,Sunday,1:00-2:00,9852,9048,9852,9048
2012,April,Sunday,2:00-3:00,10512,9410,10512,9410
2012,April,Sunday,3:00-4:00,10604,10149,10604,10149
2012,April,Sunday,4:00-5:00,10528,10620,10528,10620
2012,April,Sunday,5:00-6:00,9724,10749,9724,10749
2012,April,Sunday,6:00-7:00,8769,10640,8769,10640
2012,April,Sunday,7:00-8:00,7396,9105,7396,9105
2012,April,Sunday,8:00-9:00,5885,6466,5885,6466
2012,April,Sunday,9:00-10:00,1732,648,1732,648
2012,April,Sunday,10:00-11:00,0,0,0,0
2012,May,Monday,4:00-5:00 AM,0,0,0,0
2012,May,Monday,5:00-6:00,8844,6415,8844,6415
2012,May,Monday,6:00-7:00,20012,14068,20012,14068
2012,May,Monday,7:00-8:00,25530,18301,25530,18301
2012,May,Monday,8:00-9:00,22150,16577,22150,16577
2012,May,Monday,9:00-10:00,17877,14467,17877,14467
2012,May,Monday,10:00-11:00,15191,13993,15191,13993
2012,May,Monday,11:00-12:00,14950,13747,14950,13747
2012,May,Monday,12:00-1:00 PM,14581,15736,14581,15736
2012,May,Monday,1:00-2:00,14849,14884,14849,14884
2012,May,Monday,2:00-3:00,14379,15938,14379,15938
2012,May,Monday,3:00-4:00,13951,17412,13951,17412
2012,May,Monday,4:00-5:00,14039,22302,14039,22302
2012,May,Monday,5:00-6:00,17105,24917,17105,24917
2012,May,Monday,6:00-7:00,15749,22355,15749,22355
2012,May,Monday,7:00-8:00,11990,16573,11990,16573
2012,May,Monday,8:00-9:00,8419,11499,8419,11499
2012,May,Monday,9:00-10:00,3832,4776,3832,4776
2012,May,Monday,10:00-11:00,0,0,0,0
2012,May,Tuesday,4:00-5:00 AM,0,0,0,0
2012,May,Tuesday,5:00-6:00,8457,6183,8457,6183
2012,May,Tuesday,6:00-7:00,19076,13609,19076,13609
2012,May,Tuesday,7:00-8:00,24439,17709,24439,17709
2012,May,Tuesday,8:00-9:00,21241,16060,21241,16060
2012,May,Tuesday,9:00-10:00,17191,14034,17191,14034
2012,May,Tuesday,10:00-11:00,14646,13603,14646,13603
2012,May,Tuesday,11:00-12:00,14432,13398,14432,13398
2012,May,Tuesday,12:00-1:00 PM,14116,15314,14116,15314
2012,May,Tuesday,1:00-2:00,14405,14486,14405,14486
2012,May,Tuesday,2:00-3:00,14005,15522,14005,15522
2012,May,Tuesday,3:00-4:00,13584,17007,13584,17007
2012,May,Tuesday,4:00-5:00,13705,21796,13705,21796
2012,May,Tuesday,5:00-6:00,16692,24397,16692,24397
2012,May,Tuesday,6:00-7:00,15411,21868,15411,21868
2012,May,Tuesday,7:00-8:00,11703,16225,11703,16225
2012,May,Tuesday,8:00-9:00,8203,11247,8203,11247
2012,May,Tuesday,9:00-10:00,3746,4671,3746,4671
2012,May,Tuesday,10:00-11:00,0,0,0,0
2012,May,Wednesday,4:00-5:00 AM,0,0,0,0
2012,May,Wednesday,5:00-6:00,8662,6610,8662,6610
2012,May,Wednesday,6:00-7:00,19568,14531,19568,14531
2012,May,Wednesday,7:00-8:00,25041,18906,25041,18906
2012,May,Wednesday,8:00-9:00,21751,17165,21751,17165
2012,May,Wednesday,9:00-10:00,17576,14923,17576,14923
2012,May,Wednesday,10:00-11:00,14958,14413,14958,14413
2012,May,Wednesday,11:00-12:00,14731,14125,14731,14125
2012,May,Wednesday,12:00-1:00 PM,14394,16116,14394,16116
2012,May,Wednesday,1:00-2:00,14675,15248,14675,15248
2012,May,Wednesday,2:00-3:00,14243,16327,14243,16327
2012,May,Wednesday,3:00-4:00,13793,17826,13793,17826
2012,May,Wednesday,4:00-5:00,13906,22716,13906,22716
2012,May,Wednesday,5:00-6:00,16924,25466,16924,25466
2012,May,Wednesday,6:00-7:00,15618,22844,15618,22844
2012,May,Wednesday,7:00-8:00,11884,16789,11884,16789
2012,May,Wednesday,8:00-9:00,8340,11630,8340,11630
2012,May,Wednesday,9:00-10:00,3810,4788,3810,4788
2012,May,Wednesday,10:00-11:00,0,0,0,0
2012,May,Thursday,4:00-5:00 AM,0,0,0,0
2012,May,Thursday,5:00-6:00,8249,6049,8249,6049
2012,May,Thursday,6:00-7:00,18598,13342,18598,13342
2012,May,Thursday,7:00-8:00,23854,17377,23854,17377
2012,May,Thursday,8:00-9:00,20748,15768,20748,15768
2012,May,Thursday,9:00-10:00,16815,13786,16815,13786
2012,May,Thursday,10:00-11:00,14342,13362,14342,13362
2012,May,Thursday,11:00-12:00,14134,13177,14134,13177
2012,May,Thursday,12:00-1:00 PM,13847,15048,13847,15048
2012,May,Thursday,1:00-2:00,14134,14238,14134,14238
2012,May,Thursday,2:00-3:00,13757,15268,13757,15268
2012,May,Thursday,3:00-4:00,13357,16732,13357,16732
2012,May,Thursday,4:00-5:00,13472,21473,13472,21473
2012,May,Thursday,5:00-6:00,16414,24038,16414,24038
2012,May,Thursday,6:00-7:00,15181,21539,15181,21539
2012,May,Thursday,7:00-8:00,11520,15996,11520,15996
2012,May,Thursday,8:00-9:00,8065,11086,8065,11086
2012,May,Thursday,9:00-10:00,3683,4603,3683,4603
2012,May,Thursday,10:00-11:00,0,0,0,0
2012,May,Friday,4:00-5:00 AM,0,0,0,0
2012,May,Friday,5:00-6:00,8788,6408,8788,6408
2012,May,Friday,6:00-7:00,19819,14087,19819,14087
2012,May,Friday,7:00-8:00,25464,18309,25464,18309
2012,May,Friday,8:00-9:00,22159,16636,22159,16636
2012,May,Friday,9:00-10:00,17968,14634,17968,14634
2012,May,Friday,10:00-11:00,15385,14183,15385,14183
2012,May,Friday,11:00-12:00,15199,13971,15199,13971
2012,May,Friday,12:00-1:00 PM,14855,15986,14855,15986
2012,May,Friday,1:00-2:00,15178,15209,15178,15209
2012,May,Friday,2:00-3:00,14776,16253,14776,16253
2012,May,Friday,3:00-4:00,14262,17915,14262,17915
2012,May,Friday,4:00-5:00,14623,22656,14623,22656
2012,May,Friday,5:00-6:00,17708,25561,17708,25561
2012,May,Friday,6:00-7:00,16412,22982,16412,22982
2012,May,Friday,7:00-8:00,12359,16980,12359,16980
2012,May,Friday,8:00-9:00,8574,11670,8574,11670
2012,May,Friday,9:00-10:00,3912,4783,3912,4783
2012,May,Friday,10:00-11:00,0,0,0,0
2012,May,Saturday,4:00-5:00 AM,0,0,0,0
2012,May,Saturday,5:00-6:00,6029,3355,6029,3355
2012,May,Saturday,6:00-7:00,10534,7116,10534,7116
2012,May,Saturday,7:00-8:00,15349,10075,15349,10075
2012,May,Saturday,8:00-9:00,15025,9753,15025,9753
2012,May,Saturday,9:00-10:00,13403,9251,13403,9251
2012,May,Saturday,10:00-11:00,11955,9288,11955,9288
2012,May,Saturday,11:00-12:00,12143,9762,12143,9762
2012,May,Saturday,12:00-1:00 PM,12482,11548,12482,11548
2012,May,Saturday,1:00-2:00,12054,11012,12054,11012
2012,May,Saturday,2:00-3:00,11599,11257,11599,11257
2012,May,Saturday,3:00-4:00,11794,12685,11794,12685
2012,May,Saturday,4:00-5:00,11675,15479,11675,15479
2012,May,Saturday,5:00-6:00,13592,17044,13592,17044
2012,May,Saturday,6:00-7:00,13734,13916,13734,13916
2012,May,Saturday,7:00-8:00,9930,10257,9930,10257
2012,May,Saturday,8:00-9:00,6918,7295,6918,7295
2012,May,Saturday,9:00-10:00,1819,1059,1819,1059
2012,May,Saturday,10:00-11:00,0,0,0,0
2012,May,Sunday,4:00-5:00 AM,0,0,0,0
2012,May,Sunday,5:00-6:00,4143,3192,4143,3192
2012,May,Sunday,6:00-7:00,6184,5049,6184,5049
2012,May,Sunday,7:00-8:00,7656,6923,7656,6923
2012,May,Sunday,8:00-9:00,9472,7753,9472,7753
2012,May,Sunday,9:00-10:00,9982,8630,9982,8630
2012,May,Sunday,10:00-11:00,10027,8850,10027,8850
2012,May,Sunday,11:00-12:00,10017,8939,10017,8939
2012,May,Sunday,12:00-1:00 PM,9171,9008,9171,9008
2012,May,Sunday,1:00-2:00,10063,9243,10063,9243
2012,May,Sunday,2:00-3:00,10729,9608,10729,9608
2012,May,Sunday,3:00-4:00,10832,10354,10832,10354
2012,May,Sunday,4:00-5:00,10766,10808,10766,10808
2012,May,Sunday,5:00-6:00,9906,10942,9906,10942
2012,May,Sunday,6:00-7:00,8953,10798,8953,10798
2012,May,Sunday,7:00-8:00,7571,9254,7571,9254
2012,May,Sunday,8:00-9:00,6046,6557,6046,6557
2012,May,Sunday,9:00-10:00,1779,660,1779,660
2012,May,Sunday,10:00-11:00,0,0,0,0
2012,June,Monday,4:00-5:00 AM,0,0,0,0
2012,June,Monday,5:00-6:00,8975,6416,8975,6416
2012,June,Monday,6:00-7:00,20310,14177,20310,14177
2012,June,Monday,7:00-8:00,25970,18514,25970,18514
2012,June,Monday,8:00-9:00,22487,16818,22487,16818
2012,June,Monday,9:00-10:00,18166,14715,18166,14715
2012,June,Monday,10:00-11:00,15494,14241,15494,14241
2012,June,Monday,11:00-12:00,15249,14109,15249,14109
2012,June,Monday,12:00-1:00 PM,14983,16073,14983,16073
2012,June,Monday,1:00-2:00,15280,15215,15280,15215
2012,June,Monday,2:00-3:00,14850,16396,14850,16396
2012,June,Monday,3:00-4:00,14526,17894,14526,17894
2012,June,Monday,4:00-5:00,14622,23177,14622,23177
2012,June,Monday,5:00-6:00,17859,25798,17859,25798
2012,June,Monday,6:00-7:00,16489,23059,16489,23059
2012,June,Monday,7:00-8:00,12508,17217,12508,17217
2012,June,Monday,8:00-9:00,8757,11977,8757,11977
2012,June,Monday,9:00-10:00,4002,5011,4002,5011
2012,June,Monday,10:00-11:00,0,0,0,0
2012,June,Tuesday,4:00-5:00 AM,0,0,0,0
2012,June,Tuesday,5:00-6:00,8754,6376,8754,6376
2012,June,Tuesday,6:00-7:00,19788,14134,19788,14134
2012,June,Tuesday,7:00-8:00,25412,18485,25412,18485
2012,June,Tuesday,8:00-9:00,22089,16803,22089,16803
2012,June,Tuesday,9:00-10:00,17923,14717,17923,14717
2012,June,Tuesday,10:00-11:00,15340,14267,15340,14267
2012,June,Tuesday,11:00-12:00,15125,14176,15125,14176
2012,June,Tuesday,12:00-1:00 PM,14920,16128,14920,16128
2012,June,Tuesday,1:00-2:00,15244,15274,15244,15274
2012,June,Tuesday,2:00-3:00,14884,16486,14884,16486
2012,June,Tuesday,3:00-4:00,14592,18024,14592,18024
2012,June,Tuesday,4:00-5:00,14685,23430,14685,23430
2012,June,Tuesday,5:00-6:00,17950,26074,17950,26074
2012,June,Tuesday,6:00-7:00,16621,23269,16621,23269
2012,June,Tuesday,7:00-8:00,12582,17412,12582,17412
2012,June,Tuesday,8:00-9:00,8798,12108,8798,12108
2012,June,Tuesday,9:00-10:00,4019,5079,4019,5079
2012,June,Tuesday,10:00-11:00,0,0,0,0
2012,June,Wednesday,4:00-5:00 AM,0,0,0,0
2012,June,Wednesday,5:00-6:00,8884,6724,8884,6724
2012,June,Wednesday,6:00-7:00,20074,14897,20074,14897
2012,June,Wednesday,7:00-8:00,25762,19486,25762,19486
2012,June,Wednesday,8:00-9:00,22369,17746,22369,17746
2012,June,Wednesday,9:00-10:00,18110,15481,18110,15481
2012,June,Wednesday,10:00-11:00,15505,14924,15505,14924
2012,June,Wednesday,11:00-12:00,15262,14773,15262,14773
2012,June,Wednesday,12:00-1:00 PM,15061,16767,15061,16767
2012,June,Wednesday,1:00-2:00,15376,15879,15376,15879
2012,June,Wednesday,2:00-3:00,14966,17141,14966,17141
2012,June,Wednesday,3:00-4:00,14662,18651,14662,18651
2012,June,Wednesday,4:00-5:00,14737,24127,14737,24127
2012,June,Wednesday,5:00-6:00,17984,26893,17984,26893
2012,June,Wednesday,6:00-7:00,16663,23997,16663,23997
2012,June,Wednesday,7:00-8:00,12642,17792,12642,17792
2012,June,Wednesday,8:00-9:00,8849,12365,8849,12365
2012,June,Wednesday,9:00-10:00,4051,5151,4051,5151
2012,June,Wednesday,10:00-11:00,0,0,0,0
2012,June,Thursday,4:00-5:00 AM,0,0,0,0
2012,June,Thursday,5:00-6:00,8361,6056,8361,6056
2012,June,Thursday,6:00-7:00,18921,13412,18921,13412
2012,June,Thursday,7:00-8:00,24268,17557,24268,17557
2012,June,Thursday,8:00-9:00,21103,15978,21103,15978
2012,June,Thursday,9:00-10:00,17138,13963,17138,13963
2012,June,Thursday,10:00-11:00,14663,13509,14663,13509
2012,June,Thursday,11:00-12:00,14414,13457,14414,13457
2012,June,Thursday,12:00-1:00 PM,14263,15280,14263,15280
2012,June,Thursday,1:00-2:00,14543,14471,14543,14471
2012,June,Thursday,2:00-3:00,14164,15641,14164,15641
2012,June,Thursday,3:00-4:00,13867,17101,13867,17101
2012,June,Thursday,4:00-5:00,13975,22206,13975,22206
2012,June,Thursday,5:00-6:00,17086,24653,17086,24653
2012,June,Thursday,6:00-7:00,15834,22041,15834,22041
2012,June,Thursday,7:00-8:00,11961,16526,11961,16526
2012,June,Thursday,8:00-9:00,8381,11504,8381,11504
2012,June,Thursday,9:00-10:00,3833,4810,3833,4810
2012,June,Thursday,10:00-11:00,0,0,0,0
2012,June,Friday,4:00-5:00 AM,0,0,0,0
2012,June,Friday,5:00-6:00,9186,6616,9186,6616
2012,June,Friday,6:00-7:00,20756,14573,20756,14573
2012,June,Friday,7:00-8:00,26675,19023,26675,19023
2012,June,Friday,8:00-9:00,23222,17304,23222,17304
2012,June,Friday,9:00-10:00,18840,15238,18840,15238
2012,June,Friday,10:00-11:00,16180,14746,16180,14746
2012,June,Friday,11:00-12:00,15972,14610,15972,14610
2012,June,Friday,12:00-1:00 PM,15709,16687,15709,16687
2012,June,Friday,1:00-2:00,16054,15874,16054,15874
2012,June,Friday,2:00-3:00,15625,17073,15625,17073
2012,June,Friday,3:00-4:00,15194,18755,15194,18755
2012,June,Friday,4:00-5:00,15517,23978,15517,23978
2012,June,Friday,5:00-6:00,18805,26898,18805,26898
2012,June,Friday,6:00-7:00,17463,24095,17463,24095
2012,June,Friday,7:00-8:00,13149,17916,13149,17916
2012,June,Friday,8:00-9:00,9140,12348,9140,12348
2012,June,Friday,9:00-10:00,4174,5118,4174,5118
2012,June,Friday,10:00-11:00,0,0,0,0
2012,June,Saturday,4:00-5:00 AM,0,0,0,0
2012,June,Saturday,5:00-6:00,6876,3770,6876,3770
2012,June,Saturday,6:00-7:00,12048,8033,12048,8033
2012,June,Saturday,7:00-8:00,17558,11397,17558,11397
2012,June,Saturday,8:00-9:00,17195,11067,17195,11067
2012,June,Saturday,9:00-10:00,15405,10480,15405,10480
2012,June,Saturday,10:00-11:00,13781,10577,13781,10577
2012,June,Saturday,11:00-12:00,14042,11176,14042,11176
2012,June,Saturday,12:00-1:00 PM,14531,13247,14531,13247
2012,June,Saturday,1:00-2:00,14091,12645,14091,12645
2012,June,Saturday,2:00-3:00,13519,13007,13519,13007
2012,June,Saturday,3:00-4:00,13849,14608,13849,14608
2012,June,Saturday,4:00-5:00,13646,17991,13646,17991
2012,June,Saturday,5:00-6:00,16008,19744,16008,19744
2012,June,Saturday,6:00-7:00,16151,16038,16151,16038
2012,June,Saturday,7:00-8:00,11620,11947,11620,11947
2012,June,Saturday,8:00-9:00,8100,8472,8100,8472
2012,June,Saturday,9:00-10:00,2156,1265,2156,1265
2012,June,Saturday,10:00-11:00,0,0,0,0
2012,June,Sunday,4:00-5:00 AM,0,0,0,0
2012,June,Sunday,5:00-6:00,4385,3172,4385,3172
2012,June,Sunday,6:00-7:00,6814,5344,6814,5344
2012,June,Sunday,7:00-8:00,8859,7373,8859,7373
2012,June,Sunday,8:00-9:00,10250,7998,10250,7998
2012,June,Sunday,9:00-10:00,10381,8618,10381,8618
2012,June,Sunday,10:00-11:00,10175,8803,10175,8803
2012,June,Sunday,11:00-12:00,10214,8994,10214,8994
2012,June,Sunday,12:00-1:00 PM,9631,9340,9631,9340
2012,June,Sunday,1:00-2:00,10252,9467,10252,9467
2012,June,Sunday,2:00-3:00,10737,9790,10737,9790
2012,June,Sunday,3:00-4:00,10820,10670,10820,10670
2012,June,Sunday,4:00-5:00,10778,11532,10778,11532
2012,June,Sunday,5:00-6:00,10427,11921,10427,11921
2012,June,Sunday,6:00-7:00,9661,11293,9661,11293
2012,June,Sunday,7:00-8:00,7872,9360,7872,9360
2012,June,Sunday,8:00-9:00,6098,6647,6098,6647
2012,June,Sunday,9:00-10:00,1785,732,1785,732
2012,June,Sunday,10:00-11:00,0,0,0,0
2012,July,Monday,4:00-5:00 AM,0,0,0,0
2012,July,Monday,5:00-6:00,8732,6183,8732,6183
2012,July,Monday,6:00-7:00,19815,13645,19815,13645
2012,July,Monday,7:00-8:00,25305,17825,25305,17825
2012,July,Monday,8:00-9:00,21887,16205,21887,16205
2012,July,Monday,9:00-10:00,17660,14169,17660,14169
2012,July,Monday,10:00-11:00,15058,13703,15058,13703
2012,July,Monday,11:00-12:00,14788,13580,14788,13580
2012,July,Monday,12:00-1:00 PM,14556,15440,14556,15440
2012,July,Monday,1:00-2:00,14795,14654,14795,14654
2012,July,Monday,2:00-3:00,14381,15771,14381,15771
2012,July,Monday,3:00-4:00,14034,17242,14034,17242
2012,July,Monday,4:00-5:00,14152,22272,14152,22272
2012,July,Monday,5:00-6:00,17307,24777,17307,24777
2012,July,Monday,6:00-7:00,15958,22196,15958,22196
2012,July,Monday,7:00-8:00,12117,16555,12117,16555
2012,July,Monday,8:00-9:00,8482,11526,8482,11526
2012,July,Monday,9:00-10:00,3870,4800,3870,4800
2012,July,Monday,10:00-11:00,0,0,0,0
2012,July,Tuesday,4:00-5:00 AM,0,0,0,0
2012,July,Tuesday,5:00-6:00,8618,6163,8618,6163
2012,July,Tuesday,6:00-7:00,19530,13651,19530,13651
2012,July,Tuesday,7:00-8:00,25036,17868,25036,17868
2012,July,Tuesday,8:00-9:00,21723,16260,21723,16260
2012,July,Tuesday,9:00-10:00,17614,14228,17614,14228
2012,July,Tuesday,10:00-11:00,15070,13802,15070,13802
2012,July,Tuesday,11:00-12:00,14832,13744,14832,13744
2012,July,Tuesday,12:00-1:00 PM,14672,15617,14672,15617
2012,July,Tuesday,1:00-2:00,14961,14820,14961,14820
2012,July,Tuesday,2:00-3:00,14601,16022,14601,16022
2012,July,Tuesday,3:00-4:00,14321,17527,14321,17527
2012,July,Tuesday,4:00-5:00,14456,22794,14456,22794
2012,July,Tuesday,5:00-6:00,17693,25288,17693,25288
2012,July,Tuesday,6:00-7:00,16351,22587,16351,22587
2012,July,Tuesday,7:00-8:00,12349,16945,12349,16945
2012,July,Tuesday,8:00-9:00,8647,11796,8647,11796
2012,July,Tuesday,9:00-10:00,3963,4940,3963,4940
2012,July,Tuesday,10:00-11:00,0,0,0,0
2012,July,Wednesday,4:00-5:00 AM,0,0,0,0
2012,July,Wednesday,5:00-6:00,8941,6765,8941,6765
2012,July,Wednesday,6:00-7:00,20248,14990,20248,14990
2012,July,Wednesday,7:00-8:00,25969,19619,25969,19619
2012,July,Wednesday,8:00-9:00,22544,17872,22544,17872
2012,July,Wednesday,9:00-10:00,18261,15592,18261,15592
2012,July,Wednesday,10:00-11:00,15639,15050,15639,15050
2012,July,Wednesday,11:00-12:00,15403,14914,15403,14914
2012,July,Wednesday,12:00-1:00 PM,15220,16914,15220,16914
2012,July,Wednesday,1:00-2:00,15535,16044,15535,16044
2012,July,Wednesday,2:00-3:00,15152,17324,15152,17324
2012,July,Wednesday,3:00-4:00,14875,18862,14875,18862
2012,July,Wednesday,4:00-5:00,14981,24435,14981,24435
2012,July,Wednesday,5:00-6:00,18309,27183,18309,27183
2012,July,Wednesday,6:00-7:00,16940,24256,16940,24256
2012,July,Wednesday,7:00-8:00,12823,18037,12823,18037
2012,July,Wednesday,8:00-9:00,8981,12547,8981,12547
2012,July,Wednesday,9:00-10:00,4110,5223,4110,5223
2012,July,Wednesday,10:00-11:00,0,0,0,0
2012,July,Thursday,4:00-5:00 AM,0,0,0,0
2012,July,Thursday,5:00-6:00,8578,6219,8578,6219
2012,July,Thursday,6:00-7:00,19407,13805,19407,13805
2012,July,Thursday,7:00-8:00,24936,18090,24936,18090
2012,July,Thursday,8:00-9:00,21671,16474,21671,16474
2012,July,Thursday,9:00-10:00,17592,14450,17592,14450
2012,July,Thursday,10:00-11:00,15095,13996,15095,13996
2012,July,Thursday,11:00-12:00,14877,13950,14877,13950
2012,July,Thursday,12:00-1:00 PM,14746,15833,14746,15833
2012,July,Thursday,1:00-2:00,15047,15039,15047,15039
2012,July,Thursday,2:00-3:00,14726,16260,14726,16260
2012,July,Thursday,3:00-4:00,14475,17782,14475,17782
2012,July,Thursday,4:00-5:00,14598,23171,14598,23171
2012,July,Thursday,5:00-6:00,17849,25737,17849,25737
2012,July,Thursday,6:00-7:00,16522,22949,16522,22949
2012,July,Thursday,7:00-8:00,12490,17213,12490,17213
2012,July,Thursday,8:00-9:00,8732,11981,8732,11981
2012,July,Thursday,9:00-10:00,3997,5028,3997,5028
2012,July,Thursday,10:00-11:00,0,0,0,0
2012,July,Friday,4:00-5:00 AM,0,0,0,0
2012,July,Friday,5:00-6:00,9310,6642,9310,6642
2012,July,Friday,6:00-7:00,21066,14655,21066,14655
2012,July,Friday,7:00-8:00,27067,19170,27067,19170
2012,July,Friday,8:00-9:00,23544,17462,23544,17462
2012,July,Friday,9:00-10:00,19115,15397,19115,15397
2012,July,Friday,10:00-11:00,16452,14905,16452,14905
2012,July,Friday,11:00-12:00,16237,14837,16237,14837
2012,July,Friday,12:00-1:00 PM,16040,16911,16040,16911
2012,July,Friday,1:00-2:00,16379,16138,16379,16138
2012,July,Friday,2:00-3:00,15985,17408,15985,17408
2012,July,Friday,3:00-4:00,15625,19115,15625,19115
2012,July,Friday,4:00-5:00,15980,24579,15980,24579
2012,July,Friday,5:00-6:00,19405,27461,19405,27461
2012,July,Friday,6:00-7:00,17994,24555,17994,24555
2012,July,Friday,7:00-8:00,13510,18338,13510,18338
2012,July,Friday,8:00-9:00,9387,12658,9387,12658
2012,July,Friday,9:00-10:00,4290,5270,4290,5270
2012,July,Friday,10:00-11:00,0,0,0,0
2012,July,Saturday,4:00-5:00 AM,0,0,0,0
2012,July,Saturday,5:00-6:00,6757,3720,6757,3720
2012,July,Saturday,6:00-7:00,11844,7924,11844,7924
2012,July,Saturday,7:00-8:00,17292,11274,17292,11274
2012,July,Saturday,8:00-9:00,16953,10970,16953,10970
2012,July,Saturday,9:00-10:00,15237,10376,15237,10376
2012,July,Saturday,10:00-11:00,13640,10497,13640,10497
2012,July,Saturday,11:00-12:00,13938,11144,13938,11144
2012,July,Saturday,12:00-1:00 PM,14515,13200,14515,13200
2012,July,Saturday,1:00-2:00,14083,12649,14083,12649
2012,July,Saturday,2:00-3:00,13496,13042,13496,13042
2012,July,Saturday,3:00-4:00,13883,14638,13883,14638
2012,July,Saturday,4:00-5:00,13635,18095,13635,18095
2012,July,Saturday,5:00-6:00,16122,19857,16122,19857
2012,July,Saturday,6:00-7:00,16211,16074,16211,16074
2012,July,Saturday,7:00-8:00,11623,12036,11623,12036
2012,July,Saturday,8:00-9:00,8086,8521,8086,8521
2012,July,Saturday,9:00-10:00,2188,1302,2188,1302
