year,month,day,hours,southbound_total_in,northbound_total_in,southbound_total_out,northbound_total_out
2010,September,Monday,6:00-7:00,21452,13388,21452,13388
2010,September,Monday,7:00-8:00,26159,16454,26159,16454
2010,September,Monday,8:00-9:00,22641,15127,22641,15127
2010,September,Monday,9:00-10:00,17947,13884,17947,13884
2010,September,Monday,10:00-11:00,15294,13192,15294,13192
2010,September,Monday,11:00-12:00,15031,13080,15031,13080
2010,September,Monday,12:00-1:00 PM,14413,13321,14413,13321
2010,September,Monday,1:00-2:00,14171,12767,14171,12767
2010,September,Monday,2:00-3:00,14529,14083,14529,14083
2010,September,Monday,3:00-4:00,13655,15407,13655,15407
2010,September,Monday,4:00-5:00,14231,20640,14231,20640
2010,September,Monday,5:00-6:00,16390,23307,16390,23307
2010,September,Monday,6:00-7:00,14562,21447,14562,21447
2010,September,Monday,7:00-8:00,10261,14985,10261,14985
2010,September,Monday,8:00-9:00,6934,10072,6934,10072
2010,September,Monday,9:00-10:00,3809,5243,3809,5243
2010,September,Monday,10:00-11:00,291,355,301,345
2010,September,Tuesday,4:00-5:00 AM,0,0,0,0
2010,September,Tuesday,5:00-6:00,9277,4805,9277,4805
2010,September,Tuesday,6:00-7:00,19922,12233,19922,12233
2010,September,Tuesday,7:00-8:00,24513,15925,24513,15925
2010,September,Tuesday,8:00-9:00,20887,14497,20887,14497
2010,September,Tuesday,9:00-10:00,17066,12801,17066,12801
2010,September,Tuesday,10:00-11:00,14328,12361,14328,12361
2010,September,Tuesday,11:00-12:00,14303,12578,14303,12578
2010,September,Tuesday,12:00-1:00 PM,14114,12957,14114,12957
2010,September,Tuesday,1:00-2:00,13673,12565,13673,12565
2010,September,Tuesday,2:00-3:00,13817,13978,13817,13978
2010,September,Tuesday,3:00-4:00,11779,13925,11779,13925
2010,September,Tuesday,4:00-5:00,13591,19873,13591,19873
2010,September,Tuesday,5:00-6:00,17154,23940,17154,23940
2010,September,Tuesday,6:00-7:00,15489,22685,15489,22685
2010,September,Tuesday,7:00-8:00,10775,15747,10775,15747
2010,September,Tuesday,8:00-9:00,7461,10842,7461,10842
2010,September,Tuesday,9:00-10:00,4242,5940,4242,5940
2010,September,Tuesday,10:00-11:00,620,684,638,666
2010,September,Wednesday,4:00-5:00 AM,0,0,0,0
2010,September,Wednesday,5:00-6:00,9309,4690,9309,4690
2010,September,Wednesday,6:00-7:00,19710,12193,19710,12193
2010,September,Wednesday,7:00-8:00,25074,15835,25074,15835
2010,September,Wednesday,8:00-9:00,21764,15035,21764,15035
2010,September,Wednesday,9:00-10:00,18048,13939,18048,13939
2010,September,Wednesday,10:00-11:00,15278,13841,15278,13841
2010,September,Wednesday,11:00-12:00,14801,13645,14801,13645
2010,September,Wednesday,12:00-1:00 PM,14593,14602,14593,14602
2010,September,Wednesday,1:00-2:00,14704,13644,14704,13644
2010,September,Wednesday,2:00-3:00,15113,15098,15113,15098
2010,September,Wednesday,3:00-4:00,14165,16979,14165,16979
2010,September,Wednesday,4:00-5:00,14529,22449,14529,22449
2010,September,Wednesday,5:00-6:00,17592,25754,17592,25754
2010,September,Wednesday,6:00-7:00,14777,23447,14777,23447
2010,September,Wednesday,7:00-8:00,10652,16479,10652,16479
2010,September,Wednesday,8:00-9:00,7535,11595,7535,11595
2010,September,Wednesday,9:00-10:00,4064,5976,4064,5976
2010,September,Wednesday,10:00-11:00,382,429,385,425
2010,September,Thursday,4:00-5:00 AM,0,0,0,0
2010,September,Thursday,5:00-6:00,8523,4456,8523,4466
2010,September,Thursday,6:00-7:00,19173,11782,19173,11781
2010,September,Thursday,7:00-8:00,24222,15385,24222,15397
2010,September,Thursday,8:00-9:00,21106,14211,21106,14221
2010,September,Thursday,9:00-10:00,16964,12319,16964,12382
2010,September,Thursday,10:00-11:00,14481,11939,14481,11943
2010,September,Thursday,11:00-12:00,14201,12224,14201,12274
2010,September,Thursday,12:00-1:00 PM,13967,12702,13967,12712
2010,September,Thursday,1:00-2:00,14149,12576,14149,12659
2010,September,Thursday,2:00-3:00,14002,14054,14002,14122
2010,September,Thursday,3:00-4:00,13051,15346,13051,15418
2010,September,Thursday,4:00-5:00,13777,20425,13777,20424
2010,September,Thursday,5:00-6:00,17007,24119,17007,24228
2010,September,Thursday,6:00-7:00,15155,22054,15155,22096
2010,September,Thursday,7:00-8:00,10534,15050,10534,15134
2010,September,Thursday,8:00-9:00,7603,11204,7603,11298
2010,September,Thursday,9:00-10:00,4385,6101,4385,6054
2010,September,Thursday,10:00-11:00,476,492,492,516
2010,September,Friday,4:00-5:00 AM,0,0,0,0
2010,September,Friday,5:00-6:00,8241,4437,8241,4437
2010,September,Friday,6:00-7:00,16595,10315,16595,10315
2010,September,Friday,7:00-8:00,21257,13578,21257,13578
2010,September,Friday,8:00-9:00,19449,13383,19449,13383
2010,September,Friday,9:00-10:00,17019,12463,17019,12463
2010,September,Friday,10:00-11:00,15045,12262,15045,12262
2010,September,Friday,11:00-12:00,14659,12418,14659,12418
2010,September,Friday,12:00-1:00 PM,14662,13189,14662,13189
2010,September,Friday,1:00-2:00,14979,13551,14979,13551
2010,September,Friday,2:00-3:00,14841,14530,14841,14530
2010,September,Friday,3:00-4:00,13750,15758,13750,15758
2010,September,Friday,4:00-5:00,13799,19637,13799,19637
2010,September,Friday,5:00-6:00,16329,22649,16329,22649
2010,September,Friday,6:00-7:00,14678,20294,14678,20294
2010,September,Friday,7:00-8:00,11013,15463,11013,15463
2010,September,Friday,8:00-9:00,7726,11089,7726,11089
2010,September,Friday,9:00-10:00,4303,4781,4303,4781
2010,September,Friday,10:00-11:00,209,238,216,231
2010,September,Saturday,4:00-5:00 AM,0,0,0,0
2010,September,Saturday,5:00-6:00,6233,3572,6233,3554
2010,September,Saturday,6:00-7:00,11297,7978,11297,7972
2010,September,Saturday,7:00-8:00,15462,10747,15462,10791
2010,September,Saturday,8:00-9:00,15331,10560,15331,10613
2010,September,Saturday,9:00-10:00,13492,9880,13492,10044
2010,September,Saturday,10:00-11:00,12237,10000,12237,10018
2010,September,Saturday,11:00-12:00,12675,10640,12675,10649
2010,September,Saturday,12:00-1:00 PM,13337,12408,13337,12380
2010,September,Saturday,1:00-2:00,12728,11759,12728,11770
2010,September,Saturday,2:00-3:00,12391,12034,12391,12040
2010,September,Saturday,3:00-4:00,12086,13655,12086,13718
2010,September,Saturday,4:00-5:00,11532,16601,11532,16575
2010,September,Saturday,5:00-6:00,13991,18760,13991,18567
2010,September,Saturday,6:00-7:00,12960,15680,12960,15922
2010,September,Saturday,7:00-8:00,9516,12166,9516,12296
2010,September,Saturday,8:00-9:00,6547,8331,6547,8372
2010,September,Saturday,9:00-10:00,2939,97,2939,504
2010,September,Saturday,10:00-11:00,0,0,0,0
2010,September,Sunday,4:00-5:00 AM,0,0,0,0
2010,September,Sunday,5:00-6:00,5049,4184,5049,4184
2010,September,Sunday,6:00-7:00,6216,5657,6216,5657
2010,September,Sunday,7:00-8:00,7594,7128,7594,7128
2010,September,Sunday,8:00-9:00,9173,7885,9173,7885
2010,September,Sunday,9:00-10:00,9505,8772,9505,8772
2010,September,Sunday,10:00-11:00,9497,8896,9497,8896
2010,September,Sunday,11:00-12:00,9286,8301,9286,8301
2010,September,Sunday,12:00-1:00 PM,8678,9245,8678,9245
2010,September,Sunday,1:00-2:00,9077,9006,9077,9006
2010,September,Sunday,2:00-3:00,9489,9187,9489,9187
2010,September,Sunday,3:00-4:00,9284,10017,9284,10017
2010,September,Sunday,4:00-5:00,9850,10735,9850,10735
2010,September,Sunday,5:00-6:00,9841,12386,9841,12386
2010,September,Sunday,6:00-7:00,8577,11058,8577,11058
2010,September,Sunday,7:00-8:00,6881,8872,6881,8872
2010,September,Sunday,8:00-9:00,5243,6278,5243,6278
2010,September,Sunday,9:00-10:00,1641,475,1641,475
2010,September,Sunday,10:00-11:00,0,0,0,0
2010,October,Monday,4:00-5:00 AM,0,0,0,0
2010,October,Monday,5:00-6:00,8975,6439,8975,6439
2010,October,Monday,6:00-7:00,18321,12866,18321,12866
2010,October,Monday,7:00-8:00,23753,17833,23753,17833
2010,October,Monday,8:00-9:00,20346,16105,20346,16105
2010,October,Monday,9:00-10:00,17200,14846,17200,14846
2010,October,Monday,10:00-11:00,14615,14413,14615,14413
2010,October,Monday,11:00-12:00,14244,13389,14244,13389
2010,October,Monday,12:00-1:00 PM,13289,14271,13289,14271
2010,October,Monday,1:00-2:00,13394,13397,13394,13397
2010,October,Monday,2:00-3:00,13462,15248,13462,15248
2010,October,Monday,3:00-4:00,12744,16144,12744,16144
2010,October,Monday,4:00-5:00,12662,20220,12662,20220
2010,October,Monday,5:00-6:00,16381,24552,16381,24552
2010,October,Monday,6:00-7:00,14402,21467,14402,21467
2010,October,Monday,7:00-8:00,9760,14896,9760,14896
2010,October,Monday,8:00-9:00,6632,9776,6632,9776
2010,October,Monday,9:00-10:00,3405,4684,3405,4684
2010,October,Monday,10:00-11:00,0,0,0,0
2010,October,Tuesday,4:00-5:00 AM,0,0,0,0
2010,October,Tuesday,5:00-6:00,6552,4764,6552,4764
2010,October,Tuesday,6:00-7:00,15946,11284,15946,11284
2010,October,Tuesday,7:00-8:00,21551,16135,21551,16135
2010,October,Tuesday,8:00-9:00,18895,14670,18895,14670
2010,October,Tuesday,9:00-10:00,15597,13077,15597,13077
2010,October,Tuesday,10:00-11:00,13263,12832,13263,12832
2010,October,Tuesday,11:00-12:00,13095,12785,13095,12785
2010,October,Tuesday,12:00-1:00 PM,12593,13976,12593,13976
2010,October,Tuesday,1:00-2:00,12926,13270,12926,13270
2010,October,Tuesday,2:00-3:00,12583,14194,12583,14194
2010,October,Tuesday,3:00-4:00,11845,15219,11845,15219
2010,October,Tuesday,4:00-5:00,11915,19110,11915,19110
2010,October,Tuesday,5:00-6:00,15177,23162,15177,23162
2010,October,Tuesday,6:00-7:00,13375,20351,13375,20351
2010,October,Tuesday,7:00-8:00,9037,14040,9037,14040
2010,October,Tuesday,8:00-9:00,6185,9368,6185,9368
2010,October,Tuesday,9:00-10:00,3358,4641,3358,4641
2010,October,Tuesday,10:00-11:00,0,0,0,0
2010,October,Wednesday,4:00-5:00 AM,0,0,0,0
2010,October,Wednesday,5:00-6:00,6935,4822,6935,4822
2010,October,Wednesday,6:00-7:00,16276,11359,16276,11359
2010,October,Wednesday,7:00-8:00,22352,17077,22352,17077
2010,October,Wednesday,8:00-9:00,20127,15920,20127,15920
2010,October,Wednesday,9:00-10:00,17119,14490,17119,14490
2010,October,Wednesday,10:00-11:00,14553,14570,14553,14570
2010,October,Wednesday,11:00-12:00,13962,13769,13962,13769
2010,October,Wednesday,12:00-1:00 PM,13318,15606,13318,15606
2010,October,Wednesday,1:00-2:00,14038,14732,14038,14732
2010,October,Wednesday,2:00-3:00,13552,15650,13552,15650
2010,October,Wednesday,3:00-4:00,12979,17539,12979,17539
2010,October,Wednesday,4:00-5:00,12707,21594,12707,21594
2010,October,Wednesday,5:00-6:00,16592,25814,16592,25814
2010,October,Wednesday,6:00-7:00,14649,22997,14649,22997
2010,October,Wednesday,7:00-8:00,9719,15953,9719,15953
2010,October,Wednesday,8:00-9:00,6692,11047,6692,11047
2010,October,Wednesday,9:00-10:00,3711,5391,3711,5391
2010,October,Wednesday,10:00-11:00,0,0,0,0
2010,October,Thursday,4:00-5:00 AM,0,0,0,0
2010,October,Thursday,5:00-6:00,6158,5037,6158,5037
2010,October,Thursday,6:00-7:00,15014,11584,15014,11584
2010,October,Thursday,7:00-8:00,20841,17189,20841,17189
2010,October,Thursday,8:00-9:00,18453,15456,18453,15456
2010,October,Thursday,9:00-10:00,15638,13324,15638,13324
2010,October,Thursday,10:00-11:00,13236,13521,13236,13521
2010,October,Thursday,11:00-12:00,13072,12944,13072,12944
2010,October,Thursday,12:00-1:00 PM,12088,14215,12088,14215
2010,October,Thursday,1:00-2:00,12618,13499,12618,13499
2010,October,Thursday,2:00-3:00,12273,14912,12273,14912
2010,October,Thursday,3:00-4:00,11754,15943,11754,15943
2010,October,Thursday,4:00-5:00,11761,19977,11761,19977
2010,October,Thursday,5:00-6:00,15195,24068,15195,24068
2010,October,Thursday,6:00-7:00,13932,21087,13932,21087
2010,October,Thursday,7:00-8:00,9642,14988,9642,14988
2010,October,Thursday,8:00-9:00,6757,10306,6757,10306
2010,October,Thursday,9:00-10:00,3730,5233,3730,5233
2010,October,Thursday,10:00-11:00,0,0,0,0
2010,October,Friday,4:00-5:00 AM,0,0,0,0
2010,October,Friday,5:00-6:00,6642,4603,6642,4603
2010,October,Friday,6:00-7:00,15261,10854,15261,10854
2010,October,Friday,7:00-8:00,22125,16305,22125,16305
2010,October,Friday,8:00-9:00,20458,15448,20458,15448
2010,October,Friday,9:00-10:00,17188,13499,17188,13499
2010,October,Friday,10:00-11:00,15155,13813,15155,13813
2010,October,Friday,11:00-12:00,15058,13593,15058,13593
2010,October,Friday,12:00-1:00 PM,14472,14791,14472,14791
2010,October,Friday,1:00-2:00,15142,14660,15142,14660
2010,October,Friday,2:00-3:00,15071,16265,15071,16265
2010,October,Friday,3:00-4:00,14094,17548,14094,17548
2010,October,Friday,4:00-5:00,14089,21522,14089,21522
2010,October,Friday,5:00-6:00,17611,25435,17611,25435
2010,October,Friday,6:00-7:00,16047,22631,16047,22631
2010,October,Friday,7:00-8:00,11612,16810,11612,16810
2010,October,Friday,8:00-9:00,8091,11757,8091,11757
2010,October,Friday,9:00-10:00,4309,5779,4309,5779
2010,October,Friday,10:00-11:00,0,0,0,0
2010,October,Saturday,4:00-5:00 AM,0,0,0,0
2010,October,Saturday,5:00-6:00,5476,3041,5476,3041
2010,October,Saturday,6:00-7:00,10084,7153,10084,7153
2010,October,Saturday,7:00-8:00,15062,10143,15062,10143
2010,October,Saturday,8:00-9:00,14906,10525,14906,10525
2010,October,Saturday,9:00-10:00,13405,9916,13405,9916
2010,October,Saturday,10:00-11:00,11963,10114,11963,10114
2010,October,Saturday,11:00-12:00,12302,10496,12302,10496
2010,October,Saturday,12:00-1:00 PM,12679,12127,12679,12127
2010,October,Saturday,1:00-2:00,12559,11989,12559,11989
2010,October,Saturday,2:00-3:00,12120,12198,12120,12198
2010,October,Saturday,3:00-4:00,11987,13363,11987,13363
2010,October,Saturday,4:00-5:00,12010,17145,12010,17145
2010,October,Saturday,5:00-6:00,13585,18317,13585,18317
2010,October,Saturday,6:00-7:00,13312,14190,13312,14190
2010,October,Saturday,7:00-8:00,9264,10915,9264,10915
2010,October,Saturday,8:00-9:00,6750,7695,6750,7695
2010,October,Saturday,9:00-10:00,2069,1043,2069,1043
2010,October,Saturday,10:00-11:00,0,0,0,0
2010,October,Sunday,4:00-5:00 AM,0,0,0,0
2010,October,Sunday,5:00-6:00,4164,3280,4164,3280
2010,October,Sunday,6:00-7:00,5889,5286,5889,5286
2010,October,Sunday,7:00-8:00,6987,6692,6987,6692
2010,October,Sunday,8:00-9:00,8632,7838,8632,7838
2010,October,Sunday,9:00-10:00,9273,9045,9273,9045
2010,October,Sunday,10:00-11:00,9376,9147,9376,9147
2010,October,Sunday,11:00-12:00,9422,8698,9422,8698
2010,October,Sunday,12:00-1:00 PM,8796,9355,8796,9355
2010,October,Sunday,1:00-2:00,9218,9246,9218,9246
2010,October,Sunday,2:00-3:00,9363,9027,9363,9027
2010,October,Sunday,3:00-4:00,8838,9579,8838,9579
2010,October,Sunday,4:00-5:00,9130,9990,9130,9990
2010,October,Sunday,5:00-6:00,8896,10358,8896,10358
2010,October,Sunday,6:00-7:00,7894,9669,7894,9669
2010,October,Sunday,7:00-8:00,6291,8006,6291,8006
2010,October,Sunday,8:00-9:00,5065,5930,5065,5930
2010,October,Sunday,9:00-10:00,1839,537,1839,537
2010,October,Sunday,10:00-11:00,0,0,0,0
2010,November,Monday,4:00-5:00 AM,0,0,0,0
2010,November,Monday,5:00-6:00,9129,7529,9129,7529
2010,November,Monday,6:00-7:00,19671,14704,19671,14704
2010,November,Monday,7:00-8:00,24050,19113,24050,19113
2010,November,Monday,8:00-9:00,20853,17031,20853,17031
2010,November,Monday,9:00-10:00,18054,15572,18054,15572
2010,November,Monday,10:00-11:00,14832,15380,14832,15380
2010,November,Monday,11:00-12:00,14666,14552,14666,14552
2010,November,Monday,12:00-1:00 PM,13500,16052,13500,16052
2010,November,Monday,1:00-2:00,14121,15163,14121,15163
2010,November,Monday,2:00-3:00,14179,16746,14179,16746
2010,November,Monday,3:00-4:00,12700,16753,12700,16753
2010,November,Monday,4:00-5:00,14154,22767,14154,22767
2010,November,Monday,5:00-6:00,18620,27142,18620,27142
2010,November,Monday,6:00-7:00,16710,23537,16710,23537
2010,November,Monday,7:00-8:00,11989,17645,11989,17645
2010,November,Monday,8:00-9:00,8410,12380,8410,12380
2010,November,Monday,9:00-10:00,4092,5658,4092,5658
2010,November,Monday,10:00-11:00,0,0,0,0
2010,November,Tuesday,4:00-5:00 AM,0,0,0,0
2010,November,Tuesday,5:00-6:00,7555,6250,7555,6250
2010,November,Tuesday,6:00-7:00,17759,13594,17759,13594
2010,November,Tuesday,7:00-8:00,21858,17674,21858,17674
2010,November,Tuesday,8:00-9:00,19834,16452,19834,16452
2010,November,Tuesday,9:00-10:00,16851,14373,16851,14373
2010,November,Tuesday,10:00-11:00,13998,13909,13998,13909
2010,November,Tuesday,11:00-12:00,13658,13284,13658,13284
2010,November,Tuesday,12:00-1:00 PM,13001,14923,13001,14923
2010,November,Tuesday,1:00-2:00,13672,14233,13672,14233
2010,November,Tuesday,2:00-3:00,12881,15633,12881,15633
2010,November,Tuesday,3:00-4:00,13005,16609,13005,16609
2010,November,Tuesday,4:00-5:00,12305,20007,12305,20007
2010,November,Tuesday,5:00-6:00,16853,25654,16853,25654
2010,November,Tuesday,6:00-7:00,14849,21813,14849,21813
2010,November,Tuesday,7:00-8:00,10500,15774,10500,15774
2010,November,Tuesday,8:00-9:00,7495,11013,7495,11013
2010,November,Tuesday,9:00-10:00,3700,5001,3700,5001
2010,November,Tuesday,10:00-11:00,0,0,0,0
2010,November,Wednesday,4:00-5:00 AM,0,0,0,0
2010,November,Wednesday,5:00-6:00,7463,5886,7463,5886
2010,November,Wednesday,6:00-7:00,18202,13649,18202,13649
2010,November,Wednesday,7:00-8:00,22971,18507,22971,18507
2010,November,Wednesday,8:00-9:00,21181,17430,21181,17430
2010,November,Wednesday,9:00-10:00,18150,15553,18150,15553
2010,November,Wednesday,10:00-11:00,15042,15903,15042,15903
2010,November,Wednesday,11:00-12:00,14561,14873,14561,14873
2010,November,Wednesday,12:00-1:00 PM,13720,16957,13720,16957
2010,November,Wednesday,1:00-2:00,14084,15863,14084,15863
2010,November,Wednesday,2:00-3:00,13190,15660,13190,15660
2010,November,Wednesday,3:00-4:00,13756,18836,13756,18836
2010,November,Wednesday,4:00-5:00,13724,23545,13724,23545
2010,November,Wednesday,5:00-6:00,17622,27292,17622,27292
2010,November,Wednesday,6:00-7:00,15487,23805,15487,23805
2010,November,Wednesday,7:00-8:00,10381,17359,10381,17359
2010,November,Wednesday,8:00-9:00,7613,12328,7613,12328
2010,November,Wednesday,9:00-10:00,3878,5603,3878,5603
2010,November,Wednesday,10:00-11:00,0,0,0,0
2010,November,Thursday,4:00-5:00 AM,0,0,0,0
2010,November,Thursday,5:00-6:00,6637,5197,6637,5197
2010,November,Thursday,6:00-7:00,17160,12791,17160,12791
2010,November,Thursday,7:00-8:00,22102,17940,22102,17940
2010,November,Thursday,8:00-9:00,20066,16170,20066,16170
2010,November,Thursday,9:00-10:00,16768,14521,16768,14521
2010,November,Thursday,10:00-11:00,14040,13985,14040,13985
2010,November,Thursday,11:00-12:00,13590,13177,13590,13177
2010,November,Thursday,12:00-1:00 PM,12991,14952,12991,14952
2010,November,Thursday,1:00-2:00,13560,14285,13560,14285
2010,November,Thursday,2:00-3:00,13255,15712,13255,15712
2010,November,Thursday,3:00-4:00,13002,16893,13002,16893
2010,November,Thursday,4:00-5:00,13132,21685,13132,21685
2010,November,Thursday,5:00-6:00,16861,25705,16861,25705
2010,November,Thursday,6:00-7:00,14568,21746,14568,21746
2010,November,Thursday,7:00-8:00,10224,15808,10224,15808
2010,November,Thursday,8:00-9:00,7361,10878,7361,10878
2010,November,Thursday,9:00-10:00,3840,5257,3840,5257
2010,November,Thursday,10:00-11:00,0,0,0,0
2010,November,Friday,4:00-5:00 AM,0,0,0,0
2010,November,Friday,5:00-6:00,6628,5468,6628,5468
2010,November,Friday,6:00-7:00,16846,12986,16846,12986
2010,November,Friday,7:00-8:00,22509,18251,22509,18251
2010,November,Friday,8:00-9:00,20815,16900,20815,16900
2010,November,Friday,9:00-10:00,17690,15229,17690,15229
2010,November,Friday,10:00-11:00,15311,15006,15311,15006
2010,November,Friday,11:00-12:00,15320,14736,15320,14736
2010,November,Friday,12:00-1:00 PM,14477,16598,14477,16598
2010,November,Friday,1:00-2:00,15461,16071,15461,16071
2010,November,Friday,2:00-3:00,15238,17598,15238,17598
2010,November,Friday,3:00-4:00,14749,19211,14749,19211
2010,November,Friday,4:00-5:00,14808,23474,14808,23474
2010,November,Friday,5:00-6:00,18309,26996,18309,26996
2010,November,Friday,6:00-7:00,16941,24041,16941,24041
2010,November,Friday,7:00-8:00,12039,17746,12039,17746
2010,November,Friday,8:00-9:00,8826,12729,8826,12729
2010,November,Friday,9:00-10:00,4629,6042,4629,6042
2010,November,Friday,10:00-11:00,0,0,0,0
2010,November,Saturday,4:00-5:00 AM,0,0,0,0
2010,November,Saturday,5:00-6:00,5744,3134,5744,3134
2010,November,Saturday,6:00-7:00,10028,7000,10028,7000
2010,November,Saturday,7:00-8:00,14003,9501,14003,9501
2010,November,Saturday,8:00-9:00,14403,9863,14403,9863
2010,November,Saturday,9:00-10:00,13428,9703,13428,9703
2010,November,Saturday,10:00-11:00,12230,10027,12230,10027
2010,November,Saturday,11:00-12:00,12323,10285,12323,10285
2010,November,Saturday,12:00-1:00 PM,12589,11672,12589,11672
2010,November,Saturday,1:00-2:00,12477,11473,12477,11473
2010,November,Saturday,2:00-3:00,12179,12065,12179,12065
2010,November,Saturday,3:00-4:00,11914,13386,11914,13386
2010,November,Saturday,4:00-5:00,11879,16264,11879,16264
2010,November,Saturday,5:00-6:00,13119,17766,13119,17766
2010,November,Saturday,6:00-7:00,12723,13603,12723,13603
2010,November,Saturday,7:00-8:00,9427,10661,9427,10661
2010,November,Saturday,8:00-9:00,7030,7784,7030,7784
2010,November,Saturday,9:00-10:00,2095,1048,2095,1048
2010,November,Saturday,10:00-11:00,0,0,0,0
2010,November,Sunday,4:00-5:00 AM,0,0,0,0
2010,November,Sunday,5:00-6:00,3558,2962,3558,2962
2010,November,Sunday,6:00-7:00,5563,5043,5563,5043
2010,November,Sunday,7:00-8:00,7035,6645,7035,6645
2010,November,Sunday,8:00-9:00,8474,7523,8474,7523
2010,November,Sunday,9:00-10:00,9440,8718,9440,8718
2010,November,Sunday,10:00-11:00,9535,9050,9535,9050
2010,November,Sunday,11:00-12:00,9593,8458,9593,8458
2010,November,Sunday,12:00-1:00 PM,8477,8717,8477,8717
2010,November,Sunday,1:00-2:00,9159,8821,9159,8821
2010,November,Sunday,2:00-3:00,9525,9015,9525,9015
2010,November,Sunday,3:00-4:00,8950,9573,8950,9573
2010,November,Sunday,4:00-5:00,9478,9664,9478,9664
2010,November,Sunday,5:00-6:00,9703,10536,9703,10536
2010,November,Sunday,6:00-7:00,8445,9494,8445,9494
2010,November,Sunday,7:00-8:00,6436,7887,6436,7887
2010,November,Sunday,8:00-9:00,5342,5894,5342,5894
2010,November,Sunday,9:00-10:00,1993,435,1993,435
2010,November,Sunday,10:00-11:00,0,0,0,0
2010,December,Monday,4:00-5:00 AM,0,0,0,0
2010,December,Monday,5:00-6:00,8534,6853,8534,6853
2010,December,Monday,6:00-7:00,18365,13905,18365,13905
2010,December,Monday,7:00-8:00,23596,18222,23596,18222
2010,December,Monday,8:00-9:00,21034,17309,21034,17309
2010,December,Monday,9:00-10:00,18178,15237,18178,15237
2010,December,Monday,10:00-11:00,15562,15540,15562,15540
2010,December,Monday,11:00-12:00,15366,14741,15366,14741
2010,December,Monday,12:00-1:00 PM,14874,17048,14874,17048
2010,December,Monday,1:00-2:00,16078,16252,16078,16252
2010,December,Monday,2:00-3:00,15077,17528,15077,17528
2010,December,Monday,3:00-4:00,13610,17837,13610,17837
2010,December,Monday,4:00-5:00,13623,22176,13623,22176
2010,December,Monday,5:00-6:00,17193,25620,17193,25620
2010,December,Monday,6:00-7:00,15087,22404,15087,22404
2010,December,Monday,7:00-8:00,11384,16903,11384,16903
2010,December,Monday,8:00-9:00,8234,11823,8234,11823
2010,December,Monday,9:00-10:00,3933,5215,3933,5215
2010,December,Monday,10:00-11:00,0,0,0,0
2010,December,Tuesday,4:00-5:00 AM,0,0,0,0
2010,December,Tuesday,5:00-6:00,7026,5573,7026,5573
2010,December,Tuesday,6:00-7:00,15445,11295,15445,11295
2010,December,Tuesday,7:00-8:00,20914,15916,20914,15916
2010,December,Tuesday,8:00-9:00,19718,15614,19718,15614
2010,December,Tuesday,9:00-10:00,17007,14215,17007,14215
2010,December,Tuesday,10:00-11:00,14700,14271,14700,14271
2010,December,Tuesday,11:00-12:00,14770,13865,14770,13865
2010,December,Tuesday,12:00-1:00 PM,13897,15461,13897,15461
2010,December,Tuesday,1:00-2:00,14397,14838,14397,14838
2010,December,Tuesday,2:00-3:00,14111,16553,14111,16553
2010,December,Tuesday,3:00-4:00,13317,17307,13317,17307
2010,December,Tuesday,4:00-5:00,13012,21016,13012,21016
2010,December,Tuesday,5:00-6:00,15944,23831,15944,23831
2010,December,Tuesday,6:00-7:00,14056,20853,14056,20853
2010,December,Tuesday,7:00-8:00,10609,15749,10609,15749
2010,December,Tuesday,8:00-9:00,7864,11159,7864,11159
2010,December,Tuesday,9:00-10:00,3733,4886,3733,4886
2010,December,Tuesday,10:00-11:00,0,0,0,0
2010,December,Wednesday,4:00-5:00 AM,0,0,0,0
2010,December,Wednesday,5:00-6:00,7127,5346,7127,5346
2010,December,Wednesday,6:00-7:00,15481,11392,15481,11392
2010,December,Wednesday,7:00-8:00,21662,16972,21662,16972
2010,December,Wednesday,8:00-9:00,20493,16257,20493,16257
2010,December,Wednesday,9:00-10:00,17552,14906,17552,14906
2010,December,Wednesday,10:00-11:00,15090,15159,15090,15159
2010,December,Wednesday,11:00-12:00,14923,14840,14923,14840
2010,December,Wednesday,12:00-1:00 PM,14406,17232,14406,17232
2010,December,Wednesday,1:00-2:00,15201,16204,15201,16204
2010,December,Wednesday,2:00-3:00,15021,18020,15021,18020
2010,December,Wednesday,3:00-4:00,13846,18512,13846,18512
2010,December,Wednesday,4:00-5:00,13566,22254,13566,22254
2010,December,Wednesday,5:00-6:00,16631,25594,16631,25594
2010,December,Wednesday,6:00-7:00,14947,22734,14947,22734
2010,December,Wednesday,7:00-8:00,10650,16924,10650,16924
2010,December,Wednesday,8:00-9:00,7980,12293,7980,12293
2010,December,Wednesday,9:00-10:00,3943,5297,3943,5297
2010,December,Wednesday,10:00-11:00,0,0,0,0
2010,December,Thursday,4:00-5:00 AM,0,0,0,0
2010,December,Thursday,5:00-6:00,6503,5168,6503,5168
2010,December,Thursday,6:00-7:00,14252,10761,14252,10761
2010,December,Thursday,7:00-8:00,20032,15951,20032,15951
2010,December,Thursday,8:00-9:00,18991,15423,18991,15423
2010,December,Thursday,9:00-10:00,16290,13644,16290,13644
2010,December,Thursday,10:00-11:00,14358,13713,14358,13713
2010,December,Thursday,11:00-12:00,14344,13474,14344,13474
2010,December,Thursday,12:00-1:00 PM,13564,15241,13564,15241
2010,December,Thursday,1:00-2:00,14420,14869,14420,14869
2010,December,Thursday,2:00-3:00,13914,16032,13914,16032
2010,December,Thursday,3:00-4:00,13354,17346,13354,17346
